time,P
20150609:1307,439.59
20150609:1407,284.23
20150609:1507,115.82
20150609:1607,11.82
20150609:1707,0
20150609:1807,0
20150609:1907,0
20150609:2007,0
20150609:2107,0
20150609:2207,0
20150609:2307,0
20150610:0007,0
20150610:0107,0
20150610:0207,0
20150610:0307,0
20150610:0407,14.95
20150610:0507,106.35
20150610:0607,238.9
20150610:0707,395.73
20150610:0807,518.44
20150610:0907,581.06
20150610:1007,628.26
20150610:1107,607.72
20150610:1207,543.99
20150610:1307,425.4
20150610:1407,271.12
20150610:1507,110.76
20150610:1607,11.35
20150610:1707,0
20150610:1807,0
20150610:1907,0
20150610:2007,0
20150610:2107,0
20150610:2207,0
20150610:2307,0
20150611:0007,0
20150611:0107,0
20150611:0207,0
20150611:0307,0
20150611:0407,1.9
20150611:0507,107.4
20150611:0607,269.59
20150611:0707,406.25
20150611:0807,397.08
20150611:0907,593.52
20150611:1007,613.21
20150611:1107,568.69
20150611:1207,511.94
20150611:1307,418.34
20150611:1407,269.33
20150611:1507,116
20150611:1607,11.96
20150611:1707,0
20150611:1807,0
20150611:1907,0
20150611:2007,0
20150611:2107,0
20150611:2207,0
20150611:2307,0
20150612:0007,0
20150612:0107,0
20150612:0207,0
20150612:0307,0
20150612:0407,14.35
20150612:0507,113.43
20150612:0607,268.94
20150612:0707,438.81
20150612:0807,544.72
20150612:0907,613.82
20150612:1007,646.92
20150612:1107,627.66
20150612:1207,558.64
20150612:1307,443.86
20150612:1407,287.03
20150612:1507,118.37
20150612:1607,13.14
20150612:1707,0
20150612:1807,0
20150612:1907,0
20150612:2007,0
20150612:2107,0
20150612:2207,0
20150612:2307,0
20150613:0007,0
20150613:0107,0
20150613:0207,0
20150613:0307,0
20150613:0407,13.24
20150613:0507,114.43
20150613:0607,272.1
20150613:0707,434.66
20150613:0807,555.51
20150613:0907,629.54
20150613:1007,656.26
20150613:1107,625.59
20150613:1207,554
20150613:1307,437.01
20150613:1407,259.42
20150613:1507,118.58
20150613:1607,13.74
20150613:1707,0
20150613:1807,0
20150613:1907,0
20150613:2007,0
20150613:2107,0
20150613:2207,0
20150613:2307,0
20150614:0007,0
20150614:0107,0
20150614:0207,0
20150614:0307,0
20150614:0407,12.53
20150614:0507,113.94
20150614:0607,266.24
20150614:0707,433.84
20150614:0807,556.96
20150614:0907,627.52
20150614:1007,656.35
20150614:1107,636.77
20150614:1207,558.88
20150614:1307,441.77
20150614:1407,282.87
20150614:1507,118.34
20150614:1607,13.87
20150614:1707,0
20150614:1807,0
20150614:1907,0
20150614:2007,0
20150614:2107,0
20150614:2207,0
20150614:2307,0
20150615:0007,0
20150615:0107,0
20150615:0207,0
20150615:0307,0
20150615:0407,13.4
20150615:0507,114.36
20150615:0607,273.88
20150615:0707,438.49
20150615:0807,563.21
20150615:0907,635.23
20150615:1007,662.15
20150615:1107,634.3
20150615:1207,559.55
20150615:1307,444.41
20150615:1407,286.77
20150615:1507,119.2
20150615:1607,14.39
20150615:1707,0
20150615:1807,0
20150615:1907,0
20150615:2007,0
20150615:2107,0
20150615:2207,0
20150615:2307,0
20150616:0007,0
20150616:0107,0
20150616:0207,0
20150616:0307,0
20150616:0407,13.96
20150616:0507,116.14
20150616:0607,288.73
20150616:0707,457.41
20150616:0807,577.92
20150616:0907,663.75
20150616:1007,660.43
20150616:1107,628.65
20150616:1207,551.29
20150616:1307,440.04
20150616:1407,296.66
20150616:1507,119.71
20150616:1607,14.38
20150616:1707,0
20150616:1807,0
20150616:1907,0
20150616:2007,0
20150616:2107,0
20150616:2207,0
20150616:2307,0
20150617:0007,0
20150617:0107,0
20150617:0207,0
20150617:0307,0
20150617:0407,14.63
20150617:0507,114.8
20150617:0607,290.02
20150617:0707,450.27
20150617:0807,562.01
20150617:0907,615.33
20150617:1007,639.29
20150617:1107,616.12
20150617:1207,545.56
20150617:1307,438.74
20150617:1407,290.03
20150617:1507,121.68
20150617:1607,15.05
20150617:1707,0
20150617:1807,0
20150617:1907,0
20150617:2007,0
20150617:2107,0
20150617:2207,0
20150617:2307,0
20150618:0007,0
20150618:0107,0
20150618:0207,0
20150618:0307,0
20150618:0407,13.3
20150618:0507,114.46
20150618:0607,286.34
20150618:0707,446.29
20150618:0807,559.04
20150618:0907,620.52
20150618:1007,647.44
20150618:1107,623.23
20150618:1207,552.62
20150618:1307,443.29
20150618:1407,292.36
20150618:1507,121.77
20150618:1607,13.19
20150618:1707,0
20150618:1807,0
20150618:1907,0
20150618:2007,0
20150618:2107,0
20150618:2207,0
20150618:2307,0
20150619:0007,0
20150619:0107,0
20150619:0207,0
20150619:0307,0
20150619:0407,13.21
20150619:0507,112.6
20150619:0607,282.6
20150619:0707,438.25
20150619:0807,551.01
20150619:0907,612.32
20150619:1007,636.03
20150619:1107,590.21
20150619:1207,288.21
20150619:1307,290.03
20150619:1407,245.96
20150619:1507,112.29
20150619:1607,15.06
20150619:1707,0
20150619:1807,0
20150619:1907,0
20150619:2007,0
20150619:2107,0
20150619:2207,0
20150619:2307,0
20150620:0007,0
20150620:0107,0
20150620:0207,0
20150620:0307,0
20150620:0407,10.15
20150620:0507,113.78
20150620:0607,289.88
20150620:0707,420.43
20150620:0807,566.38
20150620:0907,579.04
20150620:1007,512.12
20150620:1107,483.38
20150620:1207,426.54
20150620:1307,345.09
20150620:1407,296.05
20150620:1507,123
20150620:1607,16.31
20150620:1707,0
20150620:1807,0
20150620:1907,0
20150620:2007,0
20150620:2107,0
20150620:2207,0
20150620:2307,0
20150621:0007,0
20150621:0107,0
20150621:0207,0
20150621:0307,0
20150621:0407,13.28
20150621:0507,112.3
20150621:0607,187.53
20150621:0707,401.61
20150621:0807,550.11
20150621:0907,619.21
20150621:1007,645.87
20150621:1107,616.95
20150621:1207,558.31
20150621:1307,431.99
20150621:1407,288.6
20150621:1507,122.16
20150621:1607,13.73
20150621:1707,0
20150621:1807,0
20150621:1907,0
20150621:2007,0
20150621:2107,0
20150621:2207,0
20150621:2307,0
20150622:0007,0
20150622:0107,0
20150622:0207,0
20150622:0307,0
20150622:0407,12.06
20150622:0507,113.45
20150622:0607,283.53
20150622:0707,444.48
20150622:0807,544.17
20150622:0907,601.73
20150622:1007,635.73
20150622:1107,625.66
20150622:1207,559.31
20150622:1307,446.82
20150622:1407,290.45
20150622:1507,122.78
20150622:1607,15.01
20150622:1707,0
20150622:1807,0
20150622:1907,0
20150622:2007,0
20150622:2107,0
20150622:2207,0
20150622:2307,0
20150623:0007,0
20150623:0107,0
20150623:0207,0
20150623:0307,0
20150623:0407,12
20150623:0507,112.51
20150623:0607,286.88
20150623:0707,456.63
20150623:0807,575.21
20150623:0907,642.35
20150623:1007,663.96
20150623:1107,629.7
20150623:1207,549.91
20150623:1307,446.2
20150623:1407,290.04
20150623:1507,124.08
20150623:1607,16.89
20150623:1707,0
20150623:1807,0
20150623:1907,0
20150623:2007,0
20150623:2107,0
20150623:2207,0
20150623:2307,0
20150624:0007,0
20150624:0107,0
20150624:0207,0
20150624:0307,0
20150624:0407,13.17
20150624:0507,101.86
20150624:0607,271.17
20150624:0707,437.77
20150624:0807,561.22
20150624:0907,644.73
20150624:1007,674.52
20150624:1107,653.26
20150624:1207,579.11
20150624:1307,458.36
20150624:1407,300.5
20150624:1507,125.51
20150624:1607,17.52
20150624:1707,0
20150624:1807,0
20150624:1907,0
20150624:2007,0
20150624:2107,0
20150624:2207,0
20150624:2307,0
20150625:0007,0
20150625:0107,0
20150625:0207,0
20150625:0307,0
20150625:0407,11.88
20150625:0507,109.09
20150625:0607,263.06
20150625:0707,376.06
20150625:0807,574.39
20150625:0907,637.18
20150625:1007,609.6
20150625:1107,592.51
20150625:1207,517.46
20150625:1307,437.49
20150625:1407,286
20150625:1507,122.98
20150625:1607,16.95
20150625:1707,0
20150625:1807,0
20150625:1907,0
20150625:2007,0
20150625:2107,0
20150625:2207,0
20150625:2307,0
20150626:0007,0
20150626:0107,0
20150626:0207,0
20150626:0307,0
20150626:0407,11.91
20150626:0507,109.02
20150626:0607,280.14
20150626:0707,452.5
20150626:0807,580.84
20150626:0907,646.73
20150626:1007,681.1
20150626:1107,641.47
20150626:1207,323.08
20150626:1307,261.41
20150626:1407,33.3
20150626:1507,126.34
20150626:1607,13.36
20150626:1707,0
20150626:1807,0
20150626:1907,0
20150626:2007,0
20150626:2107,0
20150626:2207,0
20150626:2307,0
20150627:0007,0
20150627:0107,0
20150627:0207,0
20150627:0307,0
20150627:0407,8.28
20150627:0507,62.96
20150627:0607,158.9
20150627:0707,357.81
20150627:0807,461.61
20150627:0907,528.73
20150627:1007,437.98
20150627:1107,563.27
20150627:1207,414.28
20150627:1307,488.7
20150627:1407,187.55
20150627:1507,131.65
20150627:1607,13.75
20150627:1707,0
20150627:1807,0
20150627:1907,0
20150627:2007,0
20150627:2107,0
20150627:2207,0
20150627:2307,0
20150628:0007,0
20150628:0107,0
20150628:0207,0
20150628:0307,0
20150628:0407,9.63
20150628:0507,106.13
20150628:0607,249.35
20150628:0707,353.72
20150628:0807,562.75
20150628:0907,565.74
20150628:1007,658.46
20150628:1107,609.63
20150628:1207,577.77
20150628:1307,455.75
20150628:1407,266.43
20150628:1507,125.84
20150628:1607,16.47
20150628:1707,0
20150628:1807,0
20150628:1907,0
20150628:2007,0
20150628:2107,0
20150628:2207,0
20150628:2307,0
20150629:0007,0
20150629:0107,0
20150629:0207,0
20150629:0307,0
20150629:0407,4.45
20150629:0507,74.9
20150629:0607,290.48
20150629:0707,464.42
20150629:0807,567.27
20150629:0907,648.46
20150629:1007,680.05
20150629:1107,648.98
20150629:1207,504.39
20150629:1307,460.61
20150629:1407,21.42
20150629:1507,109.65
20150629:1607,12.12
20150629:1707,0
20150629:1807,0
20150629:1907,0
20150629:2007,0
20150629:2107,0
20150629:2207,0
20150629:2307,0
20150630:0007,0
20150630:0107,0
20150630:0207,0
20150630:0307,0
20150630:0407,9.56
20150630:0507,108.45
20150630:0607,284.32
20150630:0707,454.39
20150630:0807,573.64
20150630:0907,639.54
20150630:1007,662.91
20150630:1107,638.24
20150630:1207,562.24
20150630:1307,449.44
20150630:1407,293.88
20150630:1507,129.88
20150630:1607,17.66
20150630:1707,0
20150630:1807,0
20150630:1907,0
20150630:2007,0
20150630:2107,0
20150630:2207,0
20150630:2307,0
20150701:0007,0
20150701:0107,0
20150701:0207,0
20150701:0307,0
20150701:0407,10.11
20150701:0507,92.91
20150701:0607,269.41
20150701:0707,432.24
20150701:0807,547.8
20150701:0907,608.66
20150701:1007,633.81
20150701:1107,613.64
20150701:1207,554.87
20150701:1307,445.61
20150701:1407,284.19
20150701:1507,99.57
20150701:1607,14.45
20150701:1707,0
20150701:1807,0
20150701:1907,0
20150701:2007,0
20150701:2107,0
20150701:2207,0
20150701:2307,0
20150702:0007,0
20150702:0107,0
20150702:0207,0
20150702:0307,0
20150702:0407,4.93
20150702:0507,97.12
20150702:0607,218.74
20150702:0707,196.19
20150702:0807,547.63
20150702:0907,625.18
20150702:1007,480.07
20150702:1107,601.11
20150702:1207,478.18
20150702:1307,271.71
20150702:1407,55.83
20150702:1507,46.24
20150702:1607,15.06
20150702:1707,0
20150702:1807,0
20150702:1907,0
20150702:2007,0
20150702:2107,0
20150702:2207,0
20150702:2307,0
20150703:0007,0
20150703:0107,0
20150703:0207,0
20150703:0307,0
20150703:0407,0.67
20150703:0507,71.69
20150703:0607,270.66
20150703:0707,380.42
20150703:0807,414.09
20150703:0907,592.23
20150703:1007,639.04
20150703:1107,619.85
20150703:1207,564.36
20150703:1307,442.17
20150703:1407,286.99
20150703:1507,127.54
20150703:1607,15.93
20150703:1707,0
20150703:1807,0
20150703:1907,0
20150703:2007,0
20150703:2107,0
20150703:2207,0
20150703:2307,0
20150704:0007,0
20150704:0107,0
20150704:0207,0
20150704:0307,0
20150704:0407,8.97
20150704:0507,87.88
20150704:0607,269.39
20150704:0707,436.02
20150704:0807,530.05
20150704:0907,620.43
20150704:1007,634.71
20150704:1107,611.68
20150704:1207,539.43
20150704:1307,447.53
20150704:1407,111.99
20150704:1507,124.77
20150704:1607,16.28
20150704:1707,0
20150704:1807,0
20150704:1907,0
20150704:2007,0
20150704:2107,0
20150704:2207,0
20150704:2307,0
20150705:0007,0
20150705:0107,0
20150705:0207,0
20150705:0307,0
20150705:0407,7.76
20150705:0507,97.56
20150705:0607,277.42
20150705:0707,437.72
20150705:0807,558.93
20150705:0907,626.98
20150705:1007,650.12
20150705:1107,527.62
20150705:1207,44.57
20150705:1307,146.51
20150705:1407,47.37
20150705:1507,88.4
20150705:1607,9.95
20150705:1707,0
20150705:1807,0
20150705:1907,0
20150705:2007,0
20150705:2107,0
20150705:2207,0
20150705:2307,0
20150706:0007,0
20150706:0107,0
20150706:0207,0
20150706:0307,0
20150706:0407,0
20150706:0507,13.64
20150706:0607,179.08
20150706:0707,435.07
20150706:0807,553.56
20150706:0907,619.67
20150706:1007,645.5
20150706:1107,627.42
20150706:1207,565.38
20150706:1307,450.28
20150706:1407,298.86
20150706:1507,124.63
20150706:1607,18.41
20150706:1707,0
20150706:1807,0
20150706:1907,0
20150706:2007,0
20150706:2107,0
20150706:2207,0
20150706:2307,0
20150707:0007,0
20150707:0107,0
20150707:0207,0
20150707:0307,0
20150707:0407,6.59
20150707:0507,94.79
20150707:0607,217.87
20150707:0707,433.96
20150707:0807,550.23
20150707:0907,619.57
20150707:1007,640.7
20150707:1107,617.05
20150707:1207,553.77
20150707:1307,444.37
20150707:1407,295.54
20150707:1507,128.67
20150707:1607,16.2
20150707:1707,0
20150707:1807,0
20150707:1907,0
20150707:2007,0
20150707:2107,0
20150707:2207,0
20150707:2307,0
20150708:0007,0
20150708:0107,0
20150708:0207,0
20150708:0307,0
20150708:0407,6.03
20150708:0507,94.1
20150708:0607,273.71
20150708:0707,431.64
20150708:0807,539.89
20150708:0907,608.22
20150708:1007,634.39
20150708:1107,619.51
20150708:1207,559.3
20150708:1307,443.47
20150708:1407,293.4
20150708:1507,127.57
20150708:1607,16.05
20150708:1707,0
20150708:1807,0
20150708:1907,0
20150708:2007,0
20150708:2107,0
20150708:2207,0
20150708:2307,0
20150709:0007,0
20150709:0107,0
20150709:0207,0
20150709:0307,0
20150709:0407,7.12
20150709:0507,94.81
20150709:0607,276.67
20150709:0707,437.05
20150709:0807,549.14
20150709:0907,615.59
20150709:1007,641.53
20150709:1107,625.66
20150709:1207,564.01
20150709:1307,450.56
20150709:1407,296.53
20150709:1507,129.37
20150709:1607,16.12
20150709:1707,0
20150709:1807,0
20150709:1907,0
20150709:2007,0
20150709:2107,0
20150709:2207,0
20150709:2307,0
20150710:0007,0
20150710:0107,0
20150710:0207,0
20150710:0307,0
20150710:0407,7.66
20150710:0507,94.08
20150710:0607,267.68
20150710:0707,420.63
20150710:0807,530.41
20150710:0907,605.09
20150710:1007,627.45
20150710:1107,609.55
20150710:1207,551.63
20150710:1307,439.87
20150710:1407,292.41
20150710:1507,128.92
20150710:1607,14.67
20150710:1707,0
20150710:1807,0
20150710:1907,0
20150710:2007,0
20150710:2107,0
20150710:2207,0
20150710:2307,0
20150711:0007,0
20150711:0107,0
20150711:0207,0
20150711:0307,0
20150711:0407,6.56
20150711:0507,92.68
20150711:0607,271.04
20150711:0707,429.41
20150711:0807,542.02
20150711:0907,611.61
20150711:1007,631.02
20150711:1107,607.14
20150711:1207,544.01
20150711:1307,436.87
20150711:1407,289.69
20150711:1507,128.66
20150711:1607,15.91
20150711:1707,0
20150711:1807,0
20150711:1907,0
20150711:2007,0
20150711:2107,0
20150711:2207,0
20150711:2307,0
20150712:0007,0
20150712:0107,0
20150712:0207,0
20150712:0307,0
20150712:0407,5.4
20150712:0507,93.11
20150712:0607,277.7
20150712:0707,441.64
20150712:0807,561.02
20150712:0907,635.19
20150712:1007,658.65
20150712:1107,636.7
20150712:1207,555.29
20150712:1307,451.84
20150712:1407,282.55
20150712:1507,131.26
20150712:1607,15.79
20150712:1707,0
20150712:1807,0
20150712:1907,0
20150712:2007,0
20150712:2107,0
20150712:2207,0
20150712:2307,0
20150713:0007,0
20150713:0107,0
20150713:0207,0
20150713:0307,0
20150713:0407,3.36
20150713:0507,65.79
20150713:0607,256.58
20150713:0707,442.81
20150713:0807,562.15
20150713:0907,635.73
20150713:1007,620.3
20150713:1107,571.61
20150713:1207,477.74
20150713:1307,408.34
20150713:1407,291.49
20150713:1507,134.73
20150713:1607,12.21
20150713:1707,0
20150713:1807,0
20150713:1907,0
20150713:2007,0
20150713:2107,0
20150713:2207,0
20150713:2307,0
20150714:0007,0
20150714:0107,0
20150714:0207,0
20150714:0307,0
20150714:0407,3.38
20150714:0507,89.04
20150714:0607,284.17
20150714:0707,448.7
20150714:0807,573.2
20150714:0907,650.09
20150714:1007,673.96
20150714:1107,573.61
20150714:1207,342.39
20150714:1307,188.85
20150714:1407,113.22
20150714:1507,133.64
20150714:1607,10.49
20150714:1707,0
20150714:1807,0
20150714:1907,0
20150714:2007,0
20150714:2107,0
20150714:2207,0
20150714:2307,0
20150715:0007,0
20150715:0107,0
20150715:0207,0
20150715:0307,0
20150715:0407,6.59
20150715:0507,101.2
20150715:0607,19.47
20150715:0707,32.71
20150715:0807,44.23
20150715:0907,91.78
20150715:1007,248
20150715:1107,557.41
20150715:1207,434.38
20150715:1307,243.69
20150715:1407,73.87
20150715:1507,128.43
20150715:1607,10.13
20150715:1707,0
20150715:1807,0
20150715:1907,0
20150715:2007,0
20150715:2107,0
20150715:2207,0
20150715:2307,0
20150716:0007,0
20150716:0107,0
20150716:0207,0
20150716:0307,0
20150716:0407,0.67
20150716:0507,80.96
20150716:0607,193.99
20150716:0707,168.24
20150716:0807,536.91
20150716:0907,623.63
20150716:1007,365.69
20150716:1107,595.64
20150716:1207,583
20150716:1307,471.62
20150716:1407,317.09
20150716:1507,140.1
20150716:1607,17.39
20150716:1707,0
20150716:1807,0
20150716:1907,0
20150716:2007,0
20150716:2107,0
20150716:2207,0
20150716:2307,0
20150717:0007,0
20150717:0107,0
20150717:0207,0
20150717:0307,0
20150717:0407,4.99
20150717:0507,90.4
20150717:0607,273.26
20150717:0707,440.99
20150717:0807,569.57
20150717:0907,648.49
20150717:1007,676.92
20150717:1107,657.96
20150717:1207,592.44
20150717:1307,470.65
20150717:1407,311.41
20150717:1507,136.81
20150717:1607,16.37
20150717:1707,0
20150717:1807,0
20150717:1907,0
20150717:2007,0
20150717:2107,0
20150717:2207,0
20150717:2307,0
20150718:0007,0
20150718:0107,0
20150718:0207,0
20150718:0307,0
20150718:0407,3.39
20150718:0507,90.23
20150718:0607,274.98
20150718:0707,442.54
20150718:0807,564.03
20150718:0907,634.97
20150718:1007,657.51
20150718:1107,620.38
20150718:1207,535.45
20150718:1307,414.2
20150718:1407,284.75
20150718:1507,126.09
20150718:1607,17.6
20150718:1707,0
20150718:1807,0
20150718:1907,0
20150718:2007,0
20150718:2107,0
20150718:2207,0
20150718:2307,0
20150719:0007,0
20150719:0107,0
20150719:0207,0
20150719:0307,0
20150719:0407,3.37
20150719:0507,91.09
20150719:0607,273.83
20150719:0707,439.2
20150719:0807,564.2
20150719:0907,643.1
20150719:1007,667.55
20150719:1107,644.41
20150719:1207,575.66
20150719:1307,453.52
20150719:1407,299.6
20150719:1507,123.69
20150719:1607,16.06
20150719:1707,0
20150719:1807,0
20150719:1907,0
20150719:2007,0
20150719:2107,0
20150719:2207,0
20150719:2307,0
20150720:0007,0
20150720:0107,0
20150720:0207,0
20150720:0307,0
20150720:0407,3.35
20150720:0507,98.49
20150720:0607,279.46
20150720:0707,446.2
20150720:0807,570.2
20150720:0907,647.29
20150720:1007,673.31
20150720:1107,647.83
20150720:1207,577.22
20150720:1307,456.45
20150720:1407,318.31
20150720:1507,132.45
20150720:1607,17.58
20150720:1707,0
20150720:1807,0
20150720:1907,0
20150720:2007,0
20150720:2107,0
20150720:2207,0
20150720:2307,0
20150721:0007,0
20150721:0107,0
20150721:0207,0
20150721:0307,0
20150721:0407,2.41
20150721:0507,90.11
20150721:0607,278.49
20150721:0707,448.78
20150721:0807,574.97
20150721:0907,659.33
20150721:1007,680.21
20150721:1107,653.88
20150721:1207,555.19
20150721:1307,437.99
20150721:1407,152.8
20150721:1507,62.92
20150721:1607,16.33
20150721:1707,0
20150721:1807,0
20150721:1907,0
20150721:2007,0
20150721:2107,0
20150721:2207,0
20150721:2307,0
20150722:0007,0
20150722:0107,0
20150722:0207,0
20150722:0307,0
20150722:0407,0
20150722:0507,31.72
20150722:0607,266.65
20150722:0707,425.41
20150722:0807,584.38
20150722:0907,636.08
20150722:1007,668.55
20150722:1107,641.44
20150722:1207,592.83
20150722:1307,472.39
20150722:1407,311.71
20150722:1507,138.32
20150722:1607,18.28
20150722:1707,0
20150722:1807,0
20150722:1907,0
20150722:2007,0
20150722:2107,0
20150722:2207,0
20150722:2307,0
20150723:0007,0
20150723:0107,0
20150723:0207,0
20150723:0307,0
20150723:0407,1.94
20150723:0507,36.27
20150723:0607,247.32
20150723:0707,438.08
20150723:0807,542.43
20150723:0907,652.24
20150723:1007,680.2
20150723:1107,660.7
20150723:1207,577.68
20150723:1307,480.3
20150723:1407,293.36
20150723:1507,145.97
20150723:1607,16.23
20150723:1707,0
20150723:1807,0
20150723:1907,0
20150723:2007,0
20150723:2107,0
20150723:2207,0
20150723:2307,0
20150724:0007,0
20150724:0107,0
20150724:0207,0
20150724:0307,0
20150724:0407,0
20150724:0507,48.87
20150724:0607,19.78
20150724:0707,33.26
20150724:0807,45.01
20150724:0907,107.62
20150724:1007,233.35
20150724:1107,401.46
20150724:1207,338.23
20150724:1307,180.24
20150724:1407,200.84
20150724:1507,129.79
20150724:1607,12.65
20150724:1707,0
20150724:1807,0
20150724:1907,0
20150724:2007,0
20150724:2107,0
20150724:2207,0
20150724:2307,0
20150725:0007,0
20150725:0107,0
20150725:0207,0
20150725:0307,0
20150725:0407,0
20150725:0507,13.07
20150725:0607,51.27
20150725:0707,33.04
20150725:0807,101.48
20150725:0907,569.71
20150725:1007,519.43
20150725:1107,501.29
20150725:1207,578.56
20150725:1307,459.75
20150725:1407,276.51
20150725:1507,135.91
20150725:1607,8.42
20150725:1707,0
20150725:1807,0
20150725:1907,0
20150725:2007,0
20150725:2107,0
20150725:2207,0
20150725:2307,0
20150726:0007,0
20150726:0107,0
20150726:0207,0
20150726:0307,0
20150726:0407,0
20150726:0507,78.54
20150726:0607,267.49
20150726:0707,441.22
20150726:0807,568.18
20150726:0907,649.31
20150726:1007,624.05
20150726:1107,602.67
20150726:1207,586.35
20150726:1307,472.78
20150726:1407,315.81
20150726:1507,140.25
20150726:1607,14.71
20150726:1707,0
20150726:1807,0
20150726:1907,0
20150726:2007,0
20150726:2107,0
20150726:2207,0
20150726:2307,0
20150727:0007,0
20150727:0107,0
20150727:0207,0
20150727:0307,0
20150727:0407,3.88
20150727:0507,92.37
20150727:0607,219.37
20150727:0707,399.68
20150727:0807,436.21
20150727:0907,644.08
20150727:1007,687.88
20150727:1107,621.01
20150727:1207,566.87
20150727:1307,440.22
20150727:1407,56.36
20150727:1507,143.64
20150727:1607,15.75
20150727:1707,0
20150727:1807,0
20150727:1907,0
20150727:2007,0
20150727:2107,0
20150727:2207,0
20150727:2307,0
20150728:0007,0
20150728:0107,0
20150728:0207,0
20150728:0307,0
20150728:0407,1.06
20150728:0507,87.89
20150728:0607,278.99
20150728:0707,447.53
20150728:0807,574.01
20150728:0907,654.23
20150728:1007,486.8
20150728:1107,573.52
20150728:1207,296.88
20150728:1307,206.52
20150728:1407,314.78
20150728:1507,138.43
20150728:1607,14.46
20150728:1707,0
20150728:1807,0
20150728:1907,0
20150728:2007,0
20150728:2107,0
20150728:2207,0
20150728:2307,0
20150729:0007,0
20150729:0107,0
20150729:0207,0
20150729:0307,0
20150729:0407,0
20150729:0507,52.16
20150729:0607,188.33
20150729:0707,414.7
20150729:0807,591.16
20150729:0907,652.67
20150729:1007,515.5
20150729:1107,644.41
20150729:1207,598.45
20150729:1307,468.19
20150729:1407,318.49
20150729:1507,142.87
20150729:1607,14.23
20150729:1707,0
20150729:1807,0
20150729:1907,0
20150729:2007,0
20150729:2107,0
20150729:2207,0
20150729:2307,0
20150730:0007,0
20150730:0107,0
20150730:0207,0
20150730:0307,0
20150730:0407,0
20150730:0507,11.09
20150730:0607,288.9
20150730:0707,429.55
20150730:0807,136.74
20150730:0907,633.76
20150730:1007,612.48
20150730:1107,238.84
20150730:1207,205
20150730:1307,351.15
20150730:1407,265.11
20150730:1507,115.77
20150730:1607,14.23
20150730:1707,0
20150730:1807,0
20150730:1907,0
20150730:2007,0
20150730:2107,0
20150730:2207,0
20150730:2307,0
20150731:0007,0
20150731:0107,0
20150731:0207,0
20150731:0307,0
20150731:0407,0
20150731:0507,15.01
20150731:0607,83.75
20150731:0707,361.4
20150731:0807,402.3
20150731:0907,479.78
20150731:1007,298.58
20150731:1107,500.93
20150731:1207,610.34
20150731:1307,486.15
20150731:1407,324.59
20150731:1507,142.79
20150731:1607,14.85
20150731:1707,0
20150731:1807,0
20150731:1907,0
20150731:2007,0
20150731:2107,0
20150731:2207,0
20150731:2307,0
20150801:0007,0
20150801:0107,0
20150801:0207,0
20150801:0307,0
20150801:0407,0
20150801:0507,90.86
20150801:0607,265.01
20150801:0707,427.71
20150801:0807,558.04
20150801:0907,635.26
20150801:1007,673.63
20150801:1107,651.64
20150801:1207,578.93
20150801:1307,365.76
20150801:1407,20.97
20150801:1507,44.98
20150801:1607,14.53
20150801:1707,0
20150801:1807,0
20150801:1907,0
20150801:2007,0
20150801:2107,0
20150801:2207,0
20150801:2307,0
20150802:0007,0
20150802:0107,0
20150802:0207,0
20150802:0307,0
20150802:0407,0
20150802:0507,80.17
20150802:0607,201.01
20150802:0707,432.23
20150802:0807,562.29
20150802:0907,640.48
20150802:1007,670.72
20150802:1107,650.76
20150802:1207,496.9
20150802:1307,416.81
20150802:1407,238.32
20150802:1507,43.01
20150802:1607,7.78
20150802:1707,0
20150802:1807,0
20150802:1907,0
20150802:2007,0
20150802:2107,0
20150802:2207,0
20150802:2307,0
20150803:0007,0
20150803:0107,0
20150803:0207,0
20150803:0307,0
20150803:0407,0
20150803:0507,87.72
20150803:0607,290.71
20150803:0707,451.5
20150803:0807,571.07
20150803:0907,649.81
20150803:1007,679.31
20150803:1107,655.04
20150803:1207,582.51
20150803:1307,442.96
20150803:1407,310.28
20150803:1507,137.81
20150803:1607,15.41
20150803:1707,0
20150803:1807,0
20150803:1907,0
20150803:2007,0
20150803:2107,0
20150803:2207,0
20150803:2307,0
20150804:0007,0
20150804:0107,0
20150804:0207,0
20150804:0307,0
20150804:0407,0.69
20150804:0507,61.77
20150804:0607,234.85
20150804:0707,373.73
20150804:0807,509.85
20150804:0907,569.37
20150804:1007,607.34
20150804:1107,602.11
20150804:1207,622.12
20150804:1307,421.23
20150804:1407,314.49
20150804:1507,116.25
20150804:1607,8.85
20150804:1707,0
20150804:1807,0
20150804:1907,0
20150804:2007,0
20150804:2107,0
20150804:2207,0
20150804:2307,0
20150805:0007,0
20150805:0107,0
20150805:0207,0
20150805:0307,0
20150805:0407,0
20150805:0507,5.72
20150805:0607,223.8
20150805:0707,347.98
20150805:0807,270.01
20150805:0907,421.9
20150805:1007,671.58
20150805:1107,559.78
20150805:1207,601.99
20150805:1307,471.45
20150805:1407,301.76
20150805:1507,126.68
20150805:1607,9.39
20150805:1707,0
20150805:1807,0
20150805:1907,0
20150805:2007,0
20150805:2107,0
20150805:2207,0
20150805:2307,0
20150806:0007,0
20150806:0107,0
20150806:0207,0
20150806:0307,0
20150806:0407,1.96
20150806:0507,88.89
20150806:0607,274.5
20150806:0707,99.25
20150806:0807,577.77
20150806:0907,633.65
20150806:1007,670.36
20150806:1107,649.69
20150806:1207,420.66
