time,P
20130606:1607,6.79
20130606:1707,0
20130606:1807,0
20130606:1907,0
20130606:2007,0
20130606:2107,0
20130606:2207,0
20130606:2307,0
20130607:0007,0
20130607:0107,0
20130607:0207,0
20130607:0307,0
20130607:0407,14.41
20130607:0507,124.8
20130607:0607,288.77
20130607:0707,445.93
20130607:0807,557.92
20130607:0907,445.89
20130607:1007,628.8
20130607:1107,620.14
20130607:1207,551.89
20130607:1307,433.3
20130607:1407,276.96
20130607:1507,106.94
20130607:1607,6.24
20130607:1707,0
20130607:1807,0
20130607:1907,0
20130607:2007,0
20130607:2107,0
20130607:2207,0
20130607:2307,0
20130608:0007,0
20130608:0107,0
20130608:0207,0
20130608:0307,0
20130608:0407,7.1
20130608:0507,79.73
20130608:0607,190.31
20130608:0707,434.13
20130608:0807,559.35
20130608:0907,451.58
20130608:1007,638.17
20130608:1107,619.02
20130608:1207,546.88
20130608:1307,432.22
20130608:1407,257.43
20130608:1507,106.31
20130608:1607,5.7
20130608:1707,0
20130608:1807,0
20130608:1907,0
20130608:2007,0
20130608:2107,0
20130608:2207,0
20130608:2307,0
20130609:0007,0
20130609:0107,0
20130609:0207,0
20130609:0307,0
20130609:0407,19.13
20130609:0507,117.96
20130609:0607,293.32
20130609:0707,401.57
20130609:0807,566.66
20130609:0907,460.66
20130609:1007,647.87
20130609:1107,630.01
20130609:1207,555.82
20130609:1307,437.49
20130609:1407,277.6
20130609:1507,108.33
20130609:1607,6.77
20130609:1707,0
20130609:1807,0
20130609:1907,0
20130609:2007,0
20130609:2107,0
20130609:2207,0
20130609:2307,0
20130610:0007,0
20130610:0107,0
20130610:0207,0
20130610:0307,0
20130610:0407,14.54
20130610:0507,127.15
20130610:0607,302.24
20130610:0707,457.02
20130610:0807,580.84
20130610:0907,467.55
20130610:1007,660.01
20130610:1107,632.58
20130610:1207,559.48
20130610:1307,435.01
20130610:1407,274.53
20130610:1507,108.3
20130610:1607,7.29
20130610:1707,0
20130610:1807,0
20130610:1907,0
20130610:2007,0
20130610:2107,0
20130610:2207,0
20130610:2307,0
20130611:0007,0
20130611:0107,0
20130611:0207,0
20130611:0307,0
20130611:0407,13.29
20130611:0507,124.25
20130611:0607,282.39
20130611:0707,421.04
20130611:0807,533.19
20130611:0907,617.15
20130611:1007,660.71
20130611:1107,610.61
20130611:1207,543.54
20130611:1307,428.03
20130611:1407,272.28
20130611:1507,103.76
20130611:1607,7.92
20130611:1707,0
20130611:1807,0
20130611:1907,0
20130611:2007,0
20130611:2107,0
20130611:2207,0
20130611:2307,0
20130612:0007,0
20130612:0107,0
20130612:0207,0
20130612:0307,0
20130612:0407,9.55
20130612:0507,124.34
20130612:0607,287.67
20130612:0707,452.7
20130612:0807,561.71
20130612:0907,464.85
20130612:1007,635.85
20130612:1107,554.06
20130612:1207,544.93
20130612:1307,439.04
20130612:1407,286.82
20130612:1507,109.98
20130612:1607,0
20130612:1707,0
20130612:1807,0
20130612:1907,0
20130612:2007,0
20130612:2107,0
20130612:2207,0
20130612:2307,0
20130613:0007,0
20130613:0107,0
20130613:0207,0
20130613:0307,0
20130613:0407,14.53
20130613:0507,125.19
20130613:0607,302.7
20130613:0707,470.94
20130613:0807,585.43
20130613:0907,655.9
20130613:1007,644.98
20130613:1107,633.64
20130613:1207,561.74
20130613:1307,442.59
20130613:1407,253.96
20130613:1507,111.01
20130613:1607,4.18
20130613:1707,0
20130613:1807,0
20130613:1907,0
20130613:2007,0
20130613:2107,0
20130613:2207,0
20130613:2307,0
20130614:0007,0
20130614:0107,0
20130614:0207,0
20130614:0307,0
20130614:0407,1.06
20130614:0507,124.89
20130614:0607,304.32
20130614:0707,471.95
20130614:0807,582.18
20130614:0907,470.92
20130614:1007,661.84
20130614:1107,633.71
20130614:1207,555.37
20130614:1307,439.93
20130614:1407,281.66
20130614:1507,111.15
20130614:1607,9.12
20130614:1707,0
20130614:1807,0
20130614:1907,0
20130614:2007,0
20130614:2107,0
20130614:2207,0
20130614:2307,0
20130615:0007,0
20130615:0107,0
20130615:0207,0
20130615:0307,0
20130615:0407,14.62
20130615:0507,123.82
20130615:0607,288.19
20130615:0707,452.32
20130615:0807,567.76
20130615:0907,456.81
20130615:1007,641.82
20130615:1107,629.14
20130615:1207,557.28
20130615:1307,437.56
20130615:1407,280.06
20130615:1507,111.46
20130615:1607,7.94
20130615:1707,0
20130615:1807,0
20130615:1907,0
20130615:2007,0
20130615:2107,0
20130615:2207,0
20130615:2307,0
20130616:0007,0
20130616:0107,0
20130616:0207,0
20130616:0307,0
20130616:0407,14.75
20130616:0507,124.67
20130616:0607,295.07
20130616:0707,456.28
20130616:0807,571.89
20130616:0907,458.23
20130616:1007,642.61
20130616:1107,623.26
20130616:1207,546.55
20130616:1307,431.03
20130616:1407,279.89
20130616:1507,111.17
20130616:1607,8.49
20130616:1707,0
20130616:1807,0
20130616:1907,0
20130616:2007,0
20130616:2107,0
20130616:2207,0
20130616:2307,0
20130617:0007,0
20130617:0107,0
20130617:0207,0
20130617:0307,0
20130617:0407,15.95
20130617:0507,122.49
20130617:0607,296.14
20130617:0707,450.89
20130617:0807,559.29
20130617:0907,446.9
20130617:1007,625.33
20130617:1107,609.79
20130617:1207,539.82
20130617:1307,431.06
20130617:1407,279.13
20130617:1507,112.5
20130617:1607,9.06
20130617:1707,0
20130617:1807,0
20130617:1907,0
20130617:2007,0
20130617:2107,0
20130617:2207,0
20130617:2307,0
20130618:0007,0
20130618:0107,0
20130618:0207,0
20130618:0307,0
20130618:0407,18.57
20130618:0507,121.72
20130618:0607,293.3
20130618:0707,449.31
20130618:0807,558.52
20130618:0907,449.5
20130618:1007,628.55
20130618:1107,614.87
20130618:1207,542.16
20130618:1307,435.5
20130618:1407,274.53
20130618:1507,104.67
20130618:1607,4.71
20130618:1707,0
20130618:1807,0
20130618:1907,0
20130618:2007,0
20130618:2107,0
20130618:2207,0
20130618:2307,0
20130619:0007,0
20130619:0107,0
20130619:0207,0
20130619:0307,0
20130619:0407,14.52
20130619:0507,39.58
20130619:0607,300.41
20130619:0707,461.5
20130619:0807,590.72
20130619:0907,448.21
20130619:1007,618.74
20130619:1107,482.51
20130619:1207,103.33
20130619:1307,200.94
20130619:1407,240.78
20130619:1507,116.48
20130619:1607,10.47
20130619:1707,0
20130619:1807,0
20130619:1907,0
20130619:2007,0
20130619:2107,0
20130619:2207,0
20130619:2307,0
20130620:0007,0
20130620:0107,0
20130620:0207,0
20130620:0307,0
20130620:0407,17.99
20130620:0507,80.27
20130620:0607,239.98
20130620:0707,203.69
20130620:0807,435.4
20130620:0907,380.28
20130620:1007,603.06
20130620:1107,189.42
20130620:1207,558.26
20130620:1307,333.99
20130620:1407,194.25
20130620:1507,116.38
20130620:1607,12.24
20130620:1707,0
20130620:1807,0
20130620:1907,0
20130620:2007,0
20130620:2107,0
20130620:2207,0
20130620:2307,0
20130621:0007,0
20130621:0107,0
20130621:0207,0
20130621:0307,0
20130621:0407,0
20130621:0507,47.93
20130621:0607,297
20130621:0707,457.96
20130621:0807,586.06
20130621:0907,372.84
20130621:1007,649.22
20130621:1107,405.25
20130621:1207,523.13
20130621:1307,33.09
20130621:1407,57.3
20130621:1507,110.45
20130621:1607,12.39
20130621:1707,0
20130621:1807,0
20130621:1907,0
20130621:2007,0
20130621:2107,0
20130621:2207,0
20130621:2307,0
20130622:0007,0
20130622:0107,0
20130622:0207,0
20130622:0307,0
20130622:0407,14.68
20130622:0507,121.02
20130622:0607,306.05
20130622:0707,430.5
20130622:0807,578.21
20130622:0907,475.72
20130622:1007,644.65
20130622:1107,624.05
20130622:1207,551.2
20130622:1307,426.3
20130622:1407,240.16
20130622:1507,49.96
20130622:1607,0
20130622:1707,0
20130622:1807,0
20130622:1907,0
20130622:2007,0
20130622:2107,0
20130622:2207,0
20130622:2307,0
20130623:0007,0
20130623:0107,0
20130623:0207,0
20130623:0307,0
20130623:0407,0
20130623:0507,65.55
20130623:0607,86.36
20130623:0707,345.79
20130623:0807,559.56
20130623:0907,447.92
20130623:1007,525.68
20130623:1107,132.13
20130623:1207,194.36
20130623:1307,335.62
20130623:1407,249.45
20130623:1507,50.7
20130623:1607,9.37
20130623:1707,0
20130623:1807,0
20130623:1907,0
20130623:2007,0
20130623:2107,0
20130623:2207,0
20130623:2307,0
20130624:0007,0
20130624:0107,0
20130624:0207,0
20130624:0307,0
20130624:0407,1.94
20130624:0507,25.99
20130624:0607,132.97
20130624:0707,120.74
20130624:0807,516.45
20130624:0907,623.2
20130624:1007,64.21
20130624:1107,131.42
20130624:1207,426.68
20130624:1307,442.28
20130624:1407,290.44
20130624:1507,115.32
20130624:1607,12.99
20130624:1707,0
20130624:1807,0
20130624:1907,0
20130624:2007,0
20130624:2107,0
20130624:2207,0
20130624:2307,0
20130625:0007,0
20130625:0107,0
20130625:0207,0
20130625:0307,0
20130625:0407,10.24
20130625:0507,63.42
20130625:0607,74.08
20130625:0707,63.25
20130625:0807,588.56
20130625:0907,325.87
20130625:1007,591
20130625:1107,262.6
20130625:1207,511.16
20130625:1307,433.95
20130625:1407,267.68
20130625:1507,117.3
20130625:1607,10.99
20130625:1707,0
20130625:1807,0
20130625:1907,0
20130625:2007,0
20130625:2107,0
20130625:2207,0
20130625:2307,0
20130626:0007,0
20130626:0107,0
20130626:0207,0
20130626:0307,0
20130626:0407,12.03
20130626:0507,118.14
20130626:0607,293.79
20130626:0707,456.1
20130626:0807,569.18
20130626:0907,457.12
20130626:1007,646.08
20130626:1107,616.34
20130626:1207,542.12
20130626:1307,407.7
20130626:1407,227.03
20130626:1507,117.18
20130626:1607,11.44
20130626:1707,0
20130626:1807,0
20130626:1907,0
20130626:2007,0
20130626:2107,0
20130626:2207,0
20130626:2307,0
20130627:0007,0
20130627:0107,0
20130627:0207,0
20130627:0307,0
20130627:0407,13.86
20130627:0507,116.18
20130627:0607,290.09
20130627:0707,448.57
20130627:0807,558.41
20130627:0907,447.17
20130627:1007,626.25
20130627:1107,606.24
20130627:1207,538.62
20130627:1307,429.68
20130627:1407,279.06
20130627:1507,116.61
20130627:1607,10.78
20130627:1707,0
20130627:1807,0
20130627:1907,0
20130627:2007,0
20130627:2107,0
20130627:2207,0
20130627:2307,0
20130628:0007,0
20130628:0107,0
20130628:0207,0
20130628:0307,0
20130628:0407,14.56
20130628:0507,116.36
20130628:0607,292.35
20130628:0707,453.49
20130628:0807,571.47
20130628:0907,458.24
20130628:1007,634.07
20130628:1107,632.55
20130628:1207,552.68
20130628:1307,437.73
20130628:1407,284.61
20130628:1507,118.19
20130628:1607,12.59
20130628:1707,0
20130628:1807,0
20130628:1907,0
20130628:2007,0
20130628:2107,0
20130628:2207,0
20130628:2307,0
20130629:0007,0
20130629:0107,0
20130629:0207,0
20130629:0307,0
20130629:0407,0
20130629:0507,116.89
20130629:0607,289.89
20130629:0707,430.27
20130629:0807,567.18
20130629:0907,408.64
20130629:1007,639.06
20130629:1107,640.73
20130629:1207,563.12
20130629:1307,436.05
20130629:1407,286.03
20130629:1507,118.06
20130629:1607,13.32
20130629:1707,0
20130629:1807,0
20130629:1907,0
20130629:2007,0
20130629:2107,0
20130629:2207,0
20130629:2307,0
20130630:0007,0
20130630:0107,0
20130630:0207,0
20130630:0307,0
20130630:0407,1.94
20130630:0507,48.88
20130630:0607,212.3
20130630:0707,452.66
20130630:0807,564.48
20130630:0907,400.66
20130630:1007,511.82
20130630:1107,480.38
20130630:1207,397.79
20130630:1307,459.1
20130630:1407,275.8
20130630:1507,58.05
20130630:1607,0
20130630:1707,0
20130630:1807,0
20130630:1907,0
20130630:2007,0
20130630:2107,0
20130630:2207,0
20130630:2307,0
20130701:0007,0
20130701:0107,0
20130701:0207,0
20130701:0307,0
20130701:0407,3.85
20130701:0507,22.95
20130701:0607,89.83
20130701:0707,377.78
20130701:0807,525.58
20130701:0907,574.47
20130701:1007,596.27
20130701:1107,550.36
20130701:1207,484.78
20130701:1307,372.13
20130701:1407,215.76
20130701:1507,86.71
20130701:1607,10.26
20130701:1707,0
20130701:1807,0
20130701:1907,0
20130701:2007,0
20130701:2107,0
20130701:2207,0
20130701:2307,0
20130702:0007,0
20130702:0107,0
20130702:0207,0
20130702:0307,0
20130702:0407,5.54
20130702:0507,87.24
20130702:0607,225
20130702:0707,385.09
20130702:0807,508.76
20130702:0907,576.93
20130702:1007,597.96
20130702:1107,554.89
20130702:1207,495.9
20130702:1307,367.86
20130702:1407,216.12
20130702:1507,97.26
20130702:1607,9.9
20130702:1707,0
20130702:1807,0
20130702:1907,0
20130702:2007,0
20130702:2107,0
20130702:2207,0
20130702:2307,0
20130703:0007,0
20130703:0107,0
20130703:0207,0
20130703:0307,0
20130703:0407,4.68
20130703:0507,78.65
20130703:0607,214.96
20130703:0707,369.52
20130703:0807,485.4
20130703:0907,561.33
20130703:1007,589.17
20130703:1107,555.2
20130703:1207,503.87
20130703:1307,391.2
20130703:1407,223.99
20130703:1507,98.09
20130703:1607,10.02
20130703:1707,0
20130703:1807,0
20130703:1907,0
20130703:2007,0
20130703:2107,0
20130703:2207,0
20130703:2307,0
20130704:0007,0
20130704:0107,0
20130704:0207,0
20130704:0307,0
20130704:0407,3.11
20130704:0507,71.85
20130704:0607,220.92
20130704:0707,374.99
20130704:0807,492.03
20130704:0907,564.52
20130704:1007,590.49
20130704:1107,540.47
20130704:1207,472.54
20130704:1307,387.54
20130704:1407,230.73
20130704:1507,98.22
20130704:1607,9.99
20130704:1707,0
20130704:1807,0
20130704:1907,0
20130704:2007,0
20130704:2107,0
20130704:2207,0
20130704:2307,0
20130705:0007,0
20130705:0107,0
20130705:0207,0
20130705:0307,0
20130705:0407,3.01
20130705:0507,64.68
20130705:0607,218.91
20130705:0707,366.32
20130705:0807,478.84
20130705:0907,552.22
20130705:1007,581.77
20130705:1107,544.14
20130705:1207,469.44
20130705:1307,384.75
20130705:1407,228.99
20130705:1507,99.17
20130705:1607,11.99
20130705:1707,0
20130705:1807,0
20130705:1907,0
20130705:2007,0
20130705:2107,0
20130705:2207,0
20130705:2307,0
20130706:0007,0
20130706:0107,0
20130706:0207,0
20130706:0307,0
20130706:0407,3.44
20130706:0507,70.23
20130706:0607,211.5
20130706:0707,353.73
20130706:0807,463.41
20130706:0907,549.29
20130706:1007,600.26
20130706:1107,537.51
20130706:1207,473.02
20130706:1307,360.63
20130706:1407,225.56
20130706:1507,87.73
20130706:1607,10.27
20130706:1707,0
20130706:1807,0
20130706:1907,0
20130706:2007,0
20130706:2107,0
20130706:2207,0
20130706:2307,0
20130707:0007,0
20130707:0107,0
20130707:0207,0
20130707:0307,0
20130707:0407,4.15
20130707:0507,78.38
20130707:0607,220.31
20130707:0707,355.8
20130707:0807,460.05
20130707:0907,548.81
20130707:1007,600.11
20130707:1107,555.2
20130707:1207,477.02
20130707:1307,366.39
20130707:1407,236.46
20130707:1507,95.39
20130707:1607,11.35
20130707:1707,0
20130707:1807,0
20130707:1907,0
20130707:2007,0
20130707:2107,0
20130707:2207,0
20130707:2307,0
20130708:0007,0
20130708:0107,0
20130708:0207,0
20130708:0307,0
20130708:0407,4.04
20130708:0507,76.73
20130708:0607,202.36
20130708:0707,336.86
20130708:0807,448.83
20130708:0907,529.41
20130708:1007,587.45
20130708:1107,541.7
20130708:1207,486.59
20130708:1307,372.57
20130708:1407,236.22
20130708:1507,89.79
20130708:1607,10.77
20130708:1707,0
20130708:1807,0
20130708:1907,0
20130708:2007,0
20130708:2107,0
20130708:2207,0
20130708:2307,0
20130709:0007,0
20130709:0107,0
20130709:0207,0
20130709:0307,0
20130709:0407,3.22
20130709:0507,74.27
20130709:0607,204.05
20130709:0707,342.15
20130709:0807,448.61
20130709:0907,522.37
20130709:1007,661.82
20130709:1107,637.04
20130709:1207,568.4
20130709:1307,449.47
20130709:1407,288.85
20130709:1507,110.48
20130709:1607,13.18
20130709:1707,0
20130709:1807,0
20130709:1907,0
20130709:2007,0
20130709:2107,0
20130709:2207,0
20130709:2307,0
20130710:0007,0
20130710:0107,0
20130710:0207,0
20130710:0307,0
20130710:0407,0
20130710:0507,38.86
20130710:0607,273.97
20130710:0707,449.27
20130710:0807,571.36
20130710:0907,637.93
20130710:1007,661.08
20130710:1107,637.61
20130710:1207,455.64
20130710:1307,245.73
20130710:1407,278.46
20130710:1507,107.61
20130710:1607,12.01
20130710:1707,0
20130710:1807,0
20130710:1907,0
20130710:2007,0
20130710:2107,0
20130710:2207,0
20130710:2307,0
20130711:0007,0
20130711:0107,0
20130711:0207,0
20130711:0307,0
20130711:0407,0
20130711:0507,34.32
20130711:0607,184.54
20130711:0707,394.06
20130711:0807,431.46
20130711:0907,456.13
20130711:1007,606.5
20130711:1107,600.13
20130711:1207,278.64
20130711:1307,353.41
20130711:1407,277.53
20130711:1507,111.61
20130711:1607,11.59
20130711:1707,0
20130711:1807,0
20130711:1907,0
20130711:2007,0
20130711:2107,0
20130711:2207,0
20130711:2307,0
20130712:0007,0
20130712:0107,0
20130712:0207,0
20130712:0307,0
20130712:0407,1.92
20130712:0507,95.78
20130712:0607,269.28
20130712:0707,448.42
20130712:0807,577.33
20130712:0907,655.25
20130712:1007,677.46
20130712:1107,651.71
20130712:1207,554.97
20130712:1307,440.58
20130712:1407,298.99
20130712:1507,109.81
20130712:1607,11.58
20130712:1707,0
20130712:1807,0
20130712:1907,0
20130712:2007,0
20130712:2107,0
20130712:2207,0
20130712:2307,0
20130713:0007,0
20130713:0107,0
20130713:0207,0
20130713:0307,0
20130713:0407,1.94
20130713:0507,21.07
20130713:0607,46.43
20130713:0707,382.14
20130713:0807,565.89
20130713:0907,668.83
20130713:1007,678.79
20130713:1107,649.05
20130713:1207,584.76
20130713:1307,462.57
20130713:1407,300.27
20130713:1507,110.53
20130713:1607,11.46
20130713:1707,0
20130713:1807,0
20130713:1907,0
20130713:2007,0
20130713:2107,0
20130713:2207,0
20130713:2307,0
20130714:0007,0
20130714:0107,0
20130714:0207,0
20130714:0307,0
20130714:0407,1.92
20130714:0507,102.49
20130714:0607,264.28
20130714:0707,445.79
20130714:0807,578.34
20130714:0907,647.41
20130714:1007,629.11
20130714:1107,615.04
20130714:1207,566.93
20130714:1307,434.16
20130714:1407,272.35
20130714:1507,104.27
20130714:1607,12.05
20130714:1707,0
20130714:1807,0
20130714:1907,0
20130714:2007,0
20130714:2107,0
20130714:2207,0
20130714:2307,0
20130715:0007,0
20130715:0107,0
20130715:0207,0
20130715:0307,0
20130715:0407,5.48
20130715:0507,102.66
20130715:0607,286.67
20130715:0707,451.64
20130715:0807,575.26
20130715:0907,640.15
20130715:1007,673.7
20130715:1107,645.24
20130715:1207,546.58
20130715:1307,223.7
20130715:1407,103.68
20130715:1507,64.48
20130715:1607,2.81
20130715:1707,0
20130715:1807,0
20130715:1907,0
20130715:2007,0
20130715:2107,0
20130715:2207,0
20130715:2307,0
20130716:0007,0
20130716:0107,0
20130716:0207,0
20130716:0307,0
20130716:0407,3.39
20130716:0507,7.4
20130716:0607,27.35
20130716:0707,232.47
20130716:0807,574.94
20130716:0907,658.73
20130716:1007,689.34
20130716:1107,665.68
20130716:1207,599.81
20130716:1307,468.39
20130716:1407,316.34
20130716:1507,116.37
20130716:1607,12.45
20130716:1707,0
20130716:1807,0
20130716:1907,0
20130716:2007,0
20130716:2107,0
20130716:2207,0
20130716:2307,0
20130717:0007,0
20130717:0107,0
20130717:0207,0
20130717:0307,0
20130717:0407,1.08
20130717:0507,100.85
20130717:0607,279.18
20130717:0707,453.47
20130717:0807,578.11
20130717:0907,652.77
20130717:1007,675.86
20130717:1107,639.19
20130717:1207,549.23
20130717:1307,33.12
20130717:1407,296.72
20130717:1507,7.63
20130717:1607,6.35
20130717:1707,0
20130717:1807,0
20130717:1907,0
20130717:2007,0
20130717:2107,0
20130717:2207,0
20130717:2307,0
20130718:0007,0
20130718:0107,0
20130718:0207,0
20130718:0307,0
20130718:0407,4.44
20130718:0507,105.35
20130718:0607,253.61
20130718:0707,320.81
20130718:0807,380.92
20130718:0907,555.75
20130718:1007,643.7
20130718:1107,637.8
20130718:1207,532.45
20130718:1307,415.4
20130718:1407,53.33
20130718:1507,61.11
20130718:1607,0.28
20130718:1707,0
20130718:1807,0
20130718:1907,0
20130718:2007,0
20130718:2107,0
20130718:2207,0
20130718:2307,0
20130719:0007,0
20130719:0107,0
20130719:0207,0
20130719:0307,0
20130719:0407,5.5
20130719:0507,108.79
20130719:0607,193.04
20130719:0707,283.06
20130719:0807,466.95
20130719:0907,626.98
20130719:1007,637.89
20130719:1107,646.41
20130719:1207,570.81
20130719:1307,463.29
20130719:1407,286.41
20130719:1507,112.72
20130719:1607,11
20130719:1707,0
20130719:1807,0
20130719:1907,0
20130719:2007,0
20130719:2107,0
20130719:2207,0
20130719:2307,0
20130720:0007,0
20130720:0107,0
20130720:0207,0
20130720:0307,0
20130720:0407,3.39
20130720:0507,87.68
20130720:0607,263.94
20130720:0707,392.99
20130720:0807,547.99
20130720:0907,622.54
20130720:1007,652.99
20130720:1107,629.64
20130720:1207,565.03
20130720:1307,447.59
20130720:1407,293.64
20130720:1507,106.13
20130720:1607,10.84
20130720:1707,0
20130720:1807,0
20130720:1907,0
20130720:2007,0
20130720:2107,0
20130720:2207,0
20130720:2307,0
20130721:0007,0
20130721:0107,0
20130721:0207,0
20130721:0307,0
20130721:0407,5.5
20130721:0507,94.91
20130721:0607,257.9
20130721:0707,452.15
20130721:0807,458.75
20130721:0907,389.1
20130721:1007,644.9
20130721:1107,583.1
20130721:1207,526.52
20130721:1307,369.71
20130721:1407,308.77
20130721:1507,82.15
20130721:1607,6.23
20130721:1707,0
20130721:1807,0
20130721:1907,0
20130721:2007,0
20130721:2107,0
20130721:2207,0
20130721:2307,0
20130722:0007,0
20130722:0107,0
20130722:0207,0
20130722:0307,0
20130722:0407,0
20130722:0507,10.94
20130722:0607,107.38
20130722:0707,431.14
20130722:0807,545.19
20130722:0907,631.68
20130722:1007,659.05
20130722:1107,631.9
20130722:1207,569.15
20130722:1307,457.26
20130722:1407,299.41
20130722:1507,107.99
20130722:1607,9.08
20130722:1707,0
20130722:1807,0
20130722:1907,0
20130722:2007,0
20130722:2107,0
20130722:2207,0
20130722:2307,0
20130723:0007,0
20130723:0107,0
20130723:0207,0
20130723:0307,0
20130723:0407,0
20130723:0507,46.64
20130723:0607,286.17
20130723:0707,437.15
20130723:0807,575.48
20130723:0907,643.9
20130723:1007,671.74
20130723:1107,643.06
20130723:1207,581.02
20130723:1307,450.11
20130723:1407,295.59
20130723:1507,108.5
20130723:1607,10.98
20130723:1707,0
20130723:1807,0
20130723:1907,0
20130723:2007,0
20130723:2107,0
20130723:2207,0
20130723:2307,0
20130724:0007,0
20130724:0107,0
20130724:0207,0
20130724:0307,0
20130724:0407,2.39
20130724:0507,90.33
20130724:0607,46.28
20130724:0707,448.22
20130724:0807,576.18
20130724:0907,624.59
20130724:1007,535.27
20130724:1107,372.55
20130724:1207,45.25
20130724:1307,37.12
20130724:1407,20.96
20130724:1507,10.6
20130724:1607,12.82
20130724:1707,0
20130724:1807,0
20130724:1907,0
20130724:2007,0
20130724:2107,0
20130724:2207,0
20130724:2307,0
20130725:0007,0
20130725:0107,0
20130725:0207,0
20130725:0307,0
20130725:0407,7.76
20130725:0507,37.53
20130725:0607,235.87
20130725:0707,301.06
20130725:0807,489.66
20130725:0907,661.02
20130725:1007,664.79
20130725:1107,637.2
20130725:1207,523.42
20130725:1307,229.15
20130725:1407,38.48
20130725:1507,17.78
20130725:1607,0
20130725:1707,0
20130725:1807,0
20130725:1907,0
20130725:2007,0
20130725:2107,0
20130725:2207,0
20130725:2307,0
20130726:0007,0
20130726:0107,0
20130726:0207,0
20130726:0307,0
20130726:0407,0
20130726:0507,19.06
20130726:0607,51.96
20130726:0707,301.06
20130726:0807,330.13
20130726:0907,632.56
20130726:1007,683.05
20130726:1107,625.04
20130726:1207,547.21
20130726:1307,254.05
20130726:1407,217.17
20130726:1507,112.58
20130726:1607,10.47
20130726:1707,0
20130726:1807,0
20130726:1907,0
20130726:2007,0
20130726:2107,0
20130726:2207,0
20130726:2307,0
20130727:0007,0
20130727:0107,0
20130727:0207,0
20130727:0307,0
20130727:0407,2.89
20130727:0507,94.95
20130727:0607,273.87
20130727:0707,447.24
20130727:0807,456.63
20130727:0907,562.62
20130727:1007,703.16
20130727:1107,652.1
20130727:1207,572.36
20130727:1307,455.57
20130727:1407,301.53
20130727:1507,107.43
20130727:1607,2.73
20130727:1707,0
20130727:1807,0
20130727:1907,0
20130727:2007,0
20130727:2107,0
20130727:2207,0
20130727:2307,0
20130728:0007,0
20130728:0107,0
20130728:0207,0
20130728:0307,0
20130728:0407,4.96
20130728:0507,102.1
20130728:0607,298.56
20130728:0707,460.26
20130728:0807,585.62
20130728:0907,659.85
20130728:1007,684.25
20130728:1107,645.46
20130728:1207,561.17
20130728:1307,343.64
20130728:1407,66.3
20130728:1507,127.18
20130728:1607,13.08
20130728:1707,0
20130728:1807,0
20130728:1907,0
20130728:2007,0
20130728:2107,0
20130728:2207,0
20130728:2307,0
20130729:0007,0
20130729:0107,0
20130729:0207,0
20130729:0307,0
20130729:0407,5.54
20130729:0507,70.39
20130729:0607,189.9
20130729:0707,464.56
20130729:0807,587.47
20130729:0907,653.76
20130729:1007,642.97
20130729:1107,324.53
20130729:1207,300.73
20130729:1307,34.15
20130729:1407,318.38
20130729:1507,131.47
20130729:1607,10.56
20130729:1707,0
20130729:1807,0
20130729:1907,0
20130729:2007,0
20130729:2107,0
20130729:2207,0
20130729:2307,0
20130730:0007,0
20130730:0107,0
20130730:0207,0
20130730:0307,0
20130730:0407,0
20130730:0507,109.18
20130730:0607,293.96
20130730:0707,464.78
20130730:0807,582.84
20130730:0907,656.13
20130730:1007,672.88
20130730:1107,649.66
20130730:1207,572.43
20130730:1307,471.25
20130730:1407,314.69
20130730:1507,113.85
20130730:1607,9.56
20130730:1707,0
20130730:1807,0
20130730:1907,0
20130730:2007,0
20130730:2107,0
20130730:2207,0
20130730:2307,0
20130731:0007,0
20130731:0107,0
20130731:0207,0
20130731:0307,0
20130731:0407,1.08
20130731:0507,65.14
20130731:0607,257.58
20130731:0707,463.08
20130731:0807,569.97
20130731:0907,633.96
20130731:1007,670.34
20130731:1107,607.02
20130731:1207,434.48
20130731:1307,453.93
20130731:1407,309.93
20130731:1507,118.29
20130731:1607,7.61
20130731:1707,0
20130731:1807,0
20130731:1907,0
20130731:2007,0
20130731:2107,0
20130731:2207,0
20130731:2307,0
20130801:0007,0
20130801:0107,0
20130801:0207,0
20130801:0307,0
20130801:0407,1.96
20130801:0507,29.07
20130801:0607,239.66
20130801:0707,267.75
20130801:0807,329.37
20130801:0907,483.99
20130801:1007,271.75
20130801:1107,438.45
20130801:1207,516.12
20130801:1307,449.33
20130801:1407,304.52
20130801:1507,100.19
20130801:1607,6.45
20130801:1707,0
20130801:1807,0
20130801:1907,0
20130801:2007,0
20130801:2107,0
20130801:2207,0
20130801:2307,0
20130802:0007,0
20130802:0107,0
20130802:0207,0
20130802:0307,0
20130802:0407,0
20130802:0507,6.23
20130802:0607,190.76
20130802:0707,319.12
20130802:0807,140.72
20130802:0907,612.66
20130802:1007,454.72
20130802:1107,542.98
20130802:1207,545.32
20130802:1307,308.48
20130802:1407,87.03
20130802:1507,56.83
20130802:1607,0
20130802:1707,0
20130802:1807,0
20130802:1907,0
20130802:2007,0
20130802:2107,0
20130802:2207,0
20130802:2307,0
20130803:0007,0
20130803:0107,0
20130803:0207,0
20130803:0307,0
20130803:0407,1.48
20130803:0507,98.54
20130803:0607,95.59
20130803:0707,35.45
20130803:0807,56.42
20130803:0907,75.33
20130803:1007,167.48
20130803:1107,333.96
20130803:1207,484.34
20130803:1307,356.36
20130803:1407,245.3
