time,P
20140707:1807,0
20140707:1907,0
20140707:2007,0
20140707:2107,0
20140707:2207,0
20140707:2307,0
20140708:0007,0
20140708:0107,0
20140708:0207,0
20140708:0307,0
20140708:0407,0
20140708:0507,69.52
20140708:0607,201.33
20140708:0707,390
20140708:0807,530.73
20140708:0907,641.12
20140708:1007,681.17
20140708:1107,674.52
20140708:1207,615.67
20140708:1307,504.16
20140708:1407,25.65
20140708:1507,12.25
20140708:1607,33.74
20140708:1707,0
20140708:1807,0
20140708:1907,0
20140708:2007,0
20140708:2107,0
20140708:2207,0
20140708:2307,0
20140709:0007,0
20140709:0107,0
20140709:0207,0
20140709:0307,0
20140709:0407,0
20140709:0507,77.11
20140709:0607,246.15
20140709:0707,414.33
20140709:0807,545.7
20140709:0907,623.77
20140709:1007,659.84
20140709:1107,667.32
20140709:1207,587.47
20140709:1307,427.85
20140709:1407,334.12
20140709:1507,155.06
20140709:1607,17.67
20140709:1707,0
20140709:1807,0
20140709:1907,0
20140709:2007,0
20140709:2107,0
20140709:2207,0
20140709:2307,0
20140710:0007,0
20140710:0107,0
20140710:0207,0
20140710:0307,0
20140710:0407,0
20140710:0507,73.98
20140710:0607,256.75
20140710:0707,228.61
20140710:0807,204.31
20140710:0907,96.19
20140710:1007,76.78
20140710:1107,108.4
20140710:1207,395.96
20140710:1307,425.99
20140710:1407,353.35
20140710:1507,154.69
20140710:1607,34.76
20140710:1707,0
20140710:1807,0
20140710:1907,0
20140710:2007,0
20140710:2107,0
20140710:2207,0
20140710:2307,0
20140711:0007,0
20140711:0107,0
20140711:0207,0
20140711:0307,0
20140711:0407,0
20140711:0507,63.91
20140711:0607,241.44
20140711:0707,395.8
20140711:0807,552.49
20140711:0907,634.08
20140711:1007,670.29
20140711:1107,646.7
20140711:1207,577.31
20140711:1307,484.18
20140711:1407,211.48
20140711:1507,99.97
20140711:1607,25.85
20140711:1707,0
20140711:1807,0
20140711:1907,0
20140711:2007,0
20140711:2107,0
20140711:2207,0
20140711:2307,0
20140712:0007,0
20140712:0107,0
20140712:0207,0
20140712:0307,0
20140712:0407,0
20140712:0507,76.06
20140712:0607,239.97
20140712:0707,403.25
20140712:0807,544.84
20140712:0907,629.77
20140712:1007,679.97
20140712:1107,665.15
20140712:1207,616.55
20140712:1307,510.44
20140712:1407,352.98
20140712:1507,158.26
20140712:1607,35.45
20140712:1707,0
20140712:1807,0
20140712:1907,0
20140712:2007,0
20140712:2107,0
20140712:2207,0
20140712:2307,0
20140713:0007,0
20140713:0107,0
20140713:0207,0
20140713:0307,0
20140713:0407,0
20140713:0507,73.95
20140713:0607,242.19
20140713:0707,405.81
20140713:0807,536.7
20140713:0907,621.85
20140713:1007,668.14
20140713:1107,666.7
20140713:1207,609.56
20140713:1307,492.23
20140713:1407,137.9
20140713:1507,98.25
20140713:1607,5.04
20140713:1707,0
20140713:1807,0
20140713:1907,0
20140713:2007,0
20140713:2107,0
20140713:2207,0
20140713:2307,0
20140714:0007,0
20140714:0107,0
20140714:0207,0
20140714:0307,0
20140714:0407,0
20140714:0507,74.58
20140714:0607,248.76
20140714:0707,423.33
20140714:0807,567.3
20140714:0907,652.91
20140714:1007,692.07
20140714:1107,680.42
20140714:1207,549.57
20140714:1307,349.62
20140714:1407,92.92
20140714:1507,168.48
20140714:1607,34.78
20140714:1707,0
20140714:1807,0
20140714:1907,0
20140714:2007,0
20140714:2107,0
20140714:2207,0
20140714:2307,0
20140715:0007,0
20140715:0107,0
20140715:0207,0
20140715:0307,0
20140715:0407,0
20140715:0507,72.54
20140715:0607,107.4
20140715:0707,390.36
20140715:0807,521.22
20140715:0907,614.86
20140715:1007,659.87
20140715:1107,647.35
20140715:1207,617
20140715:1307,343.36
20140715:1407,87.42
20140715:1507,36.09
20140715:1607,29.01
20140715:1707,0
20140715:1807,0
20140715:1907,0
20140715:2007,0
20140715:2107,0
20140715:2207,0
20140715:2307,0
20140716:0007,0
20140716:0107,0
20140716:0207,0
20140716:0307,0
20140716:0407,0
20140716:0507,74.13
20140716:0607,243.5
20140716:0707,408.93
20140716:0807,545.5
20140716:0907,634.22
20140716:1007,693.93
20140716:1107,680.07
20140716:1207,643.63
20140716:1307,526.64
20140716:1407,361.19
20140716:1507,161.45
20140716:1607,35.21
20140716:1707,0
20140716:1807,0
20140716:1907,0
20140716:2007,0
20140716:2107,0
20140716:2207,0
20140716:2307,0
20140717:0007,0
20140717:0107,0
20140717:0207,0
20140717:0307,0
20140717:0407,0
20140717:0507,74.09
20140717:0607,246.49
20140717:0707,419.49
20140717:0807,551.04
20140717:0907,638.68
20140717:1007,691.09
20140717:1107,665.47
20140717:1207,638.79
20140717:1307,511.34
20140717:1407,347.33
20140717:1507,156.46
20140717:1607,34.31
20140717:1707,0
20140717:1807,0
20140717:1907,0
20140717:2007,0
20140717:2107,0
20140717:2207,0
20140717:2307,0
20140718:0007,0
20140718:0107,0
20140718:0207,0
20140718:0307,0
20140718:0407,0
20140718:0507,74.81
20140718:0607,236.94
20140718:0707,349.8
20140718:0807,521.37
20140718:0907,611.98
20140718:1007,631.21
20140718:1107,663.11
20140718:1207,600.99
20140718:1307,487.43
20140718:1407,340.69
20140718:1507,155.93
20140718:1607,34.3
20140718:1707,0
20140718:1807,0
20140718:1907,0
20140718:2007,0
20140718:2107,0
20140718:2207,0
20140718:2307,0
20140719:0007,0
20140719:0107,0
20140719:0207,0
20140719:0307,0
20140719:0407,0
20140719:0507,74.75
20140719:0607,246.52
20140719:0707,358.25
20140719:0807,472.75
20140719:0907,642.89
20140719:1007,679.93
20140719:1107,436.33
20140719:1207,342.65
20140719:1307,471.86
20140719:1407,345.3
20140719:1507,145.58
20140719:1607,5.61
20140719:1707,0
20140719:1807,0
20140719:1907,0
20140719:2007,0
20140719:2107,0
20140719:2207,0
20140719:2307,0
20140720:0007,0
20140720:0107,0
20140720:0207,0
20140720:0307,0
20140720:0407,0
20140720:0507,49.89
20140720:0607,117
20140720:0707,405.36
20140720:0807,401.93
20140720:0907,459.8
20140720:1007,537.63
20140720:1107,646.47
20140720:1207,618.91
20140720:1307,482.03
20140720:1407,370.82
20140720:1507,78.26
20140720:1607,35.17
20140720:1707,0
20140720:1807,0
20140720:1907,0
20140720:2007,0
20140720:2107,0
20140720:2207,0
20140720:2307,0
20140721:0007,0
20140721:0107,0
20140721:0207,0
20140721:0307,0
20140721:0407,0
20140721:0507,66.53
20140721:0607,97.65
20140721:0707,430.27
20140721:0807,556.17
20140721:0907,645.01
20140721:1007,700.01
20140721:1107,580.55
20140721:1207,540.79
20140721:1307,509.86
20140721:1407,328.46
20140721:1507,161.59
20140721:1607,1.08
20140721:1707,0
20140721:1807,0
20140721:1907,0
20140721:2007,0
20140721:2107,0
20140721:2207,0
20140721:2307,0
20140722:0007,0
20140722:0107,0
20140722:0207,0
20140722:0307,0
20140722:0407,0
20140722:0507,72.63
20140722:0607,247.96
20140722:0707,423.73
20140722:0807,564.45
20140722:0907,648.46
20140722:1007,687.88
20140722:1107,665.92
20140722:1207,595.52
20140722:1307,478.29
20140722:1407,237.91
20140722:1507,131.64
20140722:1607,29.27
20140722:1707,0
20140722:1807,0
20140722:1907,0
20140722:2007,0
20140722:2107,0
20140722:2207,0
20140722:2307,0
20140723:0007,0
20140723:0107,0
20140723:0207,0
20140723:0307,0
20140723:0407,0
20140723:0507,71.79
20140723:0607,238.07
20140723:0707,383.36
20140723:0807,529.66
20140723:0907,557.63
20140723:1007,684.29
20140723:1107,658.26
20140723:1207,594.2
20140723:1307,295.95
20140723:1407,190.15
20140723:1507,34.07
20140723:1607,17.75
20140723:1707,0
20140723:1807,0
20140723:1907,0
20140723:2007,0
20140723:2107,0
20140723:2207,0
20140723:2307,0
20140724:0007,0
20140724:0107,0
20140724:0207,0
20140724:0307,0
20140724:0407,0
20140724:0507,43.03
20140724:0607,250.15
20140724:0707,425.46
20140724:0807,566.37
20140724:0907,642.01
20140724:1007,697.64
20140724:1107,645.71
20140724:1207,597.17
20140724:1307,481.43
20140724:1407,357.49
20140724:1507,153.11
20140724:1607,35.35
20140724:1707,0
20140724:1807,0
20140724:1907,0
20140724:2007,0
20140724:2107,0
20140724:2207,0
20140724:2307,0
20140725:0007,0
20140725:0107,0
20140725:0207,0
20140725:0307,0
20140725:0407,0
20140725:0507,66.28
20140725:0607,255.47
20140725:0707,425.06
20140725:0807,583.04
20140725:0907,668.14
20140725:1007,690.09
20140725:1107,682.94
20140725:1207,108.77
20140725:1307,507.84
20140725:1407,193.11
20140725:1507,122.24
20140725:1607,34.24
20140725:1707,0
20140725:1807,0
20140725:1907,0
20140725:2007,0
20140725:2107,0
20140725:2207,0
20140725:2307,0
20140726:0007,0
20140726:0107,0
20140726:0207,0
20140726:0307,0
20140726:0407,0
20140726:0507,72.97
20140726:0607,252.37
20140726:0707,438.48
20140726:0807,567.78
20140726:0907,659.32
20140726:1007,694.45
20140726:1107,675.66
20140726:1207,584.61
20140726:1307,514.44
20140726:1407,354.85
20140726:1507,177.2
20140726:1607,34.03
20140726:1707,0
20140726:1807,0
20140726:1907,0
20140726:2007,0
20140726:2107,0
20140726:2207,0
20140726:2307,0
20140727:0007,0
20140727:0107,0
20140727:0207,0
20140727:0307,0
20140727:0407,0
20140727:0507,71.8
20140727:0607,251.72
20140727:0707,421.14
20140727:0807,552.48
20140727:0907,627.64
20140727:1007,643.36
20140727:1107,597.17
20140727:1207,571.61
20140727:1307,44.58
20140727:1407,128.97
20140727:1507,135.09
20140727:1607,34.45
20140727:1707,0
20140727:1807,0
20140727:1907,0
20140727:2007,0
20140727:2107,0
20140727:2207,0
20140727:2307,0
20140728:0007,0
20140728:0107,0
20140728:0207,0
20140728:0307,0
20140728:0407,0
20140728:0507,71.48
20140728:0607,252.24
20140728:0707,434.6
20140728:0807,579.73
20140728:0907,668.7
20140728:1007,699.55
20140728:1107,659.37
20140728:1207,381.86
20140728:1307,380.79
20140728:1407,254.56
20140728:1507,77.67
20140728:1607,16.99
20140728:1707,0
20140728:1807,0
20140728:1907,0
20140728:2007,0
20140728:2107,0
20140728:2207,0
20140728:2307,0
20140729:0007,0
20140729:0107,0
20140729:0207,0
20140729:0307,0
20140729:0407,0
20140729:0507,70.35
20140729:0607,239.42
20140729:0707,445.31
20140729:0807,588.97
20140729:0907,674.07
20140729:1007,695.76
20140729:1107,705.55
20140729:1207,610.83
20140729:1307,501.18
20140729:1407,317.22
20140729:1507,191.9
20140729:1607,1.16
20140729:1707,0
20140729:1807,0
20140729:1907,0
20140729:2007,0
20140729:2107,0
20140729:2207,0
20140729:2307,0
20140730:0007,0
20140730:0107,0
20140730:0207,0
20140730:0307,0
20140730:0407,0
20140730:0507,68.38
20140730:0607,245.84
20140730:0707,323.14
20140730:0807,559.73
20140730:0907,635.02
20140730:1007,479.42
20140730:1107,554.84
20140730:1207,509.26
20140730:1307,347.87
20140730:1407,53.94
20140730:1507,78.31
20140730:1607,9.21
20140730:1707,0
20140730:1807,0
20140730:1907,0
20140730:2007,0
20140730:2107,0
20140730:2207,0
20140730:2307,0
20140731:0007,0
20140731:0107,0
20140731:0207,0
20140731:0307,0
20140731:0407,0
20140731:0507,73.25
20140731:0607,231.73
20140731:0707,187.41
20140731:0807,466.47
20140731:0907,685.71
20140731:1007,664.35
20140731:1107,656.14
20140731:1207,291.14
20140731:1307,39.56
20140731:1407,25.96
20140731:1507,138.37
20140731:1607,34.59
20140731:1707,0
20140731:1807,0
20140731:1907,0
20140731:2007,0
20140731:2107,0
20140731:2207,0
20140731:2307,0
20140801:0007,0
20140801:0107,0
20140801:0207,0
20140801:0307,0
20140801:0407,0
20140801:0507,73.64
20140801:0607,258.36
20140801:0707,440.32
20140801:0807,505.07
20140801:0907,523.26
20140801:1007,707.02
20140801:1107,650.24
20140801:1207,624.04
20140801:1307,402.1
20140801:1407,353.03
20140801:1507,82.4
20140801:1607,35.03
20140801:1707,0
20140801:1807,0
20140801:1907,0
20140801:2007,0
20140801:2107,0
20140801:2207,0
20140801:2307,0
20140802:0007,0
20140802:0107,0
20140802:0207,0
20140802:0307,0
20140802:0407,0
20140802:0507,18.23
20140802:0607,123.61
20140802:0707,426.32
20140802:0807,502.53
20140802:0907,351.85
20140802:1007,652.11
20140802:1107,672.02
20140802:1207,289.29
20140802:1307,190.16
20140802:1407,25.41
20140802:1507,22.62
20140802:1607,27.78
20140802:1707,0
20140802:1807,0
20140802:1907,0
20140802:2007,0
20140802:2107,0
20140802:2207,0
20140802:2307,0
20140803:0007,0
20140803:0107,0
20140803:0207,0
20140803:0307,0
20140803:0407,0
20140803:0507,73.12
20140803:0607,203.16
20140803:0707,407.85
20140803:0807,459.14
20140803:0907,616.97
20140803:1007,691.79
20140803:1107,677.14
20140803:1207,627.25
20140803:1307,532.89
20140803:1407,356.94
20140803:1507,115.63
20140803:1607,32.86
20140803:1707,0
20140803:1807,0
20140803:1907,0
20140803:2007,0
20140803:2107,0
20140803:2207,0
20140803:2307,0
20140804:0007,0
20140804:0107,0
20140804:0207,0
20140804:0307,0
20140804:0407,0
20140804:0507,71.59
20140804:0607,236.02
20140804:0707,421.92
20140804:0807,546.75
20140804:0907,650.7
20140804:1007,672.19
20140804:1107,658.77
20140804:1207,600.34
20140804:1307,328.26
20140804:1407,25.22
20140804:1507,55.65
20140804:1607,24.83
20140804:1707,0
20140804:1807,0
20140804:1907,0
20140804:2007,0
20140804:2107,0
20140804:2207,0
20140804:2307,0
20140805:0007,0
20140805:0107,0
20140805:0207,0
20140805:0307,0
20140805:0407,0
20140805:0507,73.36
20140805:0607,252.69
20140805:0707,436.43
20140805:0807,484.7
20140805:0907,497.58
20140805:1007,644.9
20140805:1107,734.46
20140805:1207,668.46
20140805:1307,528.76
20140805:1407,343.54
20140805:1507,143.86
20140805:1607,2.59
20140805:1707,0
20140805:1807,0
20140805:1907,0
20140805:2007,0
20140805:2107,0
20140805:2207,0
20140805:2307,0
20140806:0007,0
20140806:0107,0
20140806:0207,0
20140806:0307,0
20140806:0407,0
20140806:0507,37.6
20140806:0607,89.16
20140806:0707,402.57
20140806:0807,270.95
20140806:0907,566.05
20140806:1007,503.32
20140806:1107,629.36
20140806:1207,453.81
20140806:1307,38.88
20140806:1407,29.44
20140806:1507,42.72
20140806:1607,29.71
20140806:1707,0
20140806:1807,0
20140806:1907,0
20140806:2007,0
20140806:2107,0
20140806:2207,0
20140806:2307,0
20140807:0007,0
20140807:0107,0
20140807:0207,0
20140807:0307,0
20140807:0407,0
20140807:0507,56.69
20140807:0607,126.1
20140807:0707,350.88
20140807:0807,594.77
20140807:0907,497.13
20140807:1007,541.28
20140807:1107,710
20140807:1207,626.31
20140807:1307,383.4
20140807:1407,384.06
20140807:1507,132.14
20140807:1607,27.35
20140807:1707,0
20140807:1807,0
20140807:1907,0
20140807:2007,0
20140807:2107,0
20140807:2207,0
20140807:2307,0
20140808:0007,0
20140808:0107,0
20140808:0207,0
20140808:0307,0
20140808:0407,0
20140808:0507,71.29
20140808:0607,180.18
20140808:0707,405.28
20140808:0807,557.97
20140808:0907,638.2
20140808:1007,640.85
20140808:1107,603.05
20140808:1207,558.72
20140808:1307,552.67
20140808:1407,332.04
20140808:1507,154.14
20140808:1607,32.92
20140808:1707,0
20140808:1807,0
20140808:1907,0
20140808:2007,0
20140808:2107,0
20140808:2207,0
20140808:2307,0
20140809:0007,0
20140809:0107,0
20140809:0207,0
20140809:0307,0
20140809:0407,0
20140809:0507,75.12
20140809:0607,265.07
20140809:0707,453.89
20140809:0807,587.75
20140809:0907,639.23
20140809:1007,654.39
20140809:1107,686.65
20140809:1207,624.53
20140809:1307,485.87
20140809:1407,358.16
20140809:1507,118.14
20140809:1607,17.26
20140809:1707,0
20140809:1807,0
20140809:1907,0
20140809:2007,0
20140809:2107,0
20140809:2207,0
20140809:2307,0
20140810:0007,0
20140810:0107,0
20140810:0207,0
20140810:0307,0
20140810:0407,0
20140810:0507,60.46
20140810:0607,107.39
20140810:0707,83.96
20140810:0807,234.98
20140810:0907,123.72
20140810:1007,95.01
20140810:1107,86.32
20140810:1207,122.36
20140810:1307,80.61
20140810:1407,392.18
20140810:1507,171.81
20140810:1607,30.69
20140810:1707,0
20140810:1807,0
20140810:1907,0
20140810:2007,0
20140810:2107,0
20140810:2207,0
20140810:2307,0
20140811:0007,0
20140811:0107,0
20140811:0207,0
20140811:0307,0
20140811:0407,0
20140811:0507,30.6
20140811:0607,137.32
20140811:0707,418.23
20140811:0807,540.48
20140811:0907,669.26
20140811:1007,742
20140811:1107,733.91
20140811:1207,679.63
20140811:1307,544.34
20140811:1407,373.85
20140811:1507,169.6
20140811:1607,30.35
20140811:1707,0
20140811:1807,0
20140811:1907,0
20140811:2007,0
20140811:2107,0
20140811:2207,0
20140811:2307,0
20140812:0007,0
20140812:0107,0
20140812:0207,0
20140812:0307,0
20140812:0407,0
20140812:0507,75.68
20140812:0607,266.53
20140812:0707,412.35
20140812:0807,570.07
20140812:0907,660.92
20140812:1007,707.06
20140812:1107,693.28
20140812:1207,652.17
20140812:1307,535.38
20140812:1407,298.72
20140812:1507,162.29
20140812:1607,29.45
20140812:1707,0
20140812:1807,0
20140812:1907,0
20140812:2007,0
20140812:2107,0
20140812:2207,0
20140812:2307,0
20140813:0007,0
20140813:0107,0
20140813:0207,0
20140813:0307,0
20140813:0407,0
20140813:0507,24.71
20140813:0607,163.59
20140813:0707,456.24
20140813:0807,570.64
20140813:0907,681.73
20140813:1007,713.13
20140813:1107,671.03
20140813:1207,386.38
20140813:1307,523.33
20140813:1407,358.51
20140813:1507,158.11
20140813:1607,0.36
20140813:1707,0
20140813:1807,0
20140813:1907,0
20140813:2007,0
20140813:2107,0
20140813:2207,0
20140813:2307,0
20140814:0007,0
20140814:0107,0
20140814:0207,0
20140814:0307,0
20140814:0407,0
20140814:0507,17.55
20140814:0607,192.78
20140814:0707,209.51
20140814:0807,499.52
20140814:0907,85.44
20140814:1007,292.88
20140814:1107,642.23
20140814:1207,621.99
20140814:1307,510.18
20140814:1407,306.9
20140814:1507,181.33
20140814:1607,29.21
20140814:1707,0
20140814:1807,0
20140814:1907,0
20140814:2007,0
20140814:2107,0
20140814:2207,0
20140814:2307,0
20140815:0007,0
20140815:0107,0
20140815:0207,0
20140815:0307,0
20140815:0407,0
20140815:0507,45.1
20140815:0607,252.11
20140815:0707,448.81
20140815:0807,453.8
20140815:0907,401.68
20140815:1007,590.65
20140815:1107,668.01
20140815:1207,596.67
20140815:1307,519.25
20140815:1407,364.5
20140815:1507,184
20140815:1607,26.92
20140815:1707,0
20140815:1807,0
20140815:1907,0
20140815:2007,0
20140815:2107,0
20140815:2207,0
20140815:2307,0
20140816:0007,0
20140816:0107,0
20140816:0207,0
20140816:0307,0
20140816:0407,0
20140816:0507,74.04
20140816:0607,231.05
20140816:0707,441.67
20140816:0807,511.3
20140816:0907,311.01
20140816:1007,273.91
20140816:1107,693.58
20140816:1207,619.45
20140816:1307,520.18
20140816:1407,374.82
20140816:1507,159.33
20140816:1607,26.06
20140816:1707,0
20140816:1807,0
20140816:1907,0
20140816:2007,0
20140816:2107,0
20140816:2207,0
20140816:2307,0
20140817:0007,0
20140817:0107,0
20140817:0207,0
20140817:0307,0
20140817:0407,0
20140817:0507,71.11
20140817:0607,258.1
20140817:0707,447.17
20140817:0807,608.63
20140817:0907,693.04
20140817:1007,744.12
20140817:1107,737.92
20140817:1207,683.56
20140817:1307,551.78
20140817:1407,298.81
20140817:1507,26.62
20140817:1607,12.41
20140817:1707,0
20140817:1807,0
20140817:1907,0
20140817:2007,0
20140817:2107,0
20140817:2207,0
20140817:2307,0
20140818:0007,0
20140818:0107,0
20140818:0207,0
20140818:0307,0
20140818:0407,0
20140818:0507,68.97
20140818:0607,244.07
20140818:0707,430.48
20140818:0807,584.11
20140818:0907,681.46
20140818:1007,713.97
20140818:1107,708.98
20140818:1207,670.49
20140818:1307,464.74
20140818:1407,317.11
20140818:1507,170.86
20140818:1607,25.87
20140818:1707,0
20140818:1807,0
20140818:1907,0
20140818:2007,0
20140818:2107,0
20140818:2207,0
20140818:2307,0
20140819:0007,0
20140819:0107,0
20140819:0207,0
20140819:0307,0
20140819:0407,0
20140819:0507,10.77
20140819:0607,118.64
20140819:0707,436.55
20140819:0807,588.44
20140819:0907,667.36
20140819:1007,566.59
20140819:1107,597.39
20140819:1207,462.77
20140819:1307,173.06
20140819:1407,24.76
20140819:1507,116.49
20140819:1607,11.95
20140819:1707,0
20140819:1807,0
20140819:1907,0
20140819:2007,0
20140819:2107,0
20140819:2207,0
20140819:2307,0
20140820:0007,0
20140820:0107,0
20140820:0207,0
20140820:0307,0
20140820:0407,0
20140820:0507,78.83
20140820:0607,171.55
20140820:0707,346.48
20140820:0807,498.59
20140820:0907,665.28
20140820:1007,468.11
20140820:1107,77.22
20140820:1207,332.99
20140820:1307,114.12
20140820:1407,336.54
20140820:1507,161.67
20140820:1607,25.09
20140820:1707,0
20140820:1807,0
20140820:1907,0
20140820:2007,0
20140820:2107,0
20140820:2207,0
20140820:2307,0
20140821:0007,0
20140821:0107,0
20140821:0207,0
20140821:0307,0
20140821:0407,0
20140821:0507,12.08
20140821:0607,220.07
20140821:0707,97.5
20140821:0807,385.6
20140821:0907,701.38
20140821:1007,740.47
20140821:1107,741.61
20140821:1207,680.43
20140821:1307,542.3
20140821:1407,60.8
20140821:1507,162.15
20140821:1607,20.13
20140821:1707,0
20140821:1807,0
20140821:1907,0
20140821:2007,0
20140821:2107,0
20140821:2207,0
20140821:2307,0
20140822:0007,0
20140822:0107,0
20140822:0207,0
20140822:0307,0
20140822:0407,0
20140822:0507,71.78
20140822:0607,266.08
20140822:0707,449.57
20140822:0807,582.4
20140822:0907,656.3
20140822:1007,690.48
20140822:1107,700.68
20140822:1207,624.5
20140822:1307,522.87
20140822:1407,360.9
20140822:1507,149.63
20140822:1607,2.07
20140822:1707,0
20140822:1807,0
20140822:1907,0
20140822:2007,0
20140822:2107,0
20140822:2207,0
20140822:2307,0
20140823:0007,0
20140823:0107,0
20140823:0207,0
20140823:0307,0
20140823:0407,0
20140823:0507,61.08
20140823:0607,264.76
20140823:0707,458.96
20140823:0807,537.27
20140823:0907,383.04
20140823:1007,306.51
20140823:1107,194.98
20140823:1207,110.87
20140823:1307,195.2
20140823:1407,259.69
20140823:1507,62.46
20140823:1607,22.35
20140823:1707,0
20140823:1807,0
20140823:1907,0
20140823:2007,0
20140823:2107,0
20140823:2207,0
20140823:2307,0
20140824:0007,0
20140824:0107,0
20140824:0207,0
20140824:0307,0
20140824:0407,0
20140824:0507,71.84
20140824:0607,237.73
20140824:0707,438.49
20140824:0807,588.77
20140824:0907,661.07
20140824:1007,710.72
20140824:1107,684.71
20140824:1207,641.87
20140824:1307,518.91
20140824:1407,60.2
20140824:1507,74.11
20140824:1607,18.16
20140824:1707,0
20140824:1807,0
20140824:1907,0
20140824:2007,0
20140824:2107,0
20140824:2207,0
20140824:2307,0
20140825:0007,0
20140825:0107,0
20140825:0207,0
20140825:0307,0
20140825:0407,0
20140825:0507,73.47
20140825:0607,256.69
20140825:0707,432.05
20140825:0807,588.02
20140825:0907,673.1
20140825:1007,724.17
20140825:1107,726.02
20140825:1207,651.86
20140825:1307,498.38
20140825:1407,371.81
20140825:1507,147.99
20140825:1607,17.96
20140825:1707,0
20140825:1807,0
20140825:1907,0
20140825:2007,0
20140825:2107,0
20140825:2207,0
20140825:2307,0
20140826:0007,0
20140826:0107,0
20140826:0207,0
20140826:0307,0
20140826:0407,0
20140826:0507,16.08
20140826:0607,40.68
20140826:0707,102.54
20140826:0807,252.21
20140826:0907,238.55
20140826:1007,113.7
20140826:1107,55.02
20140826:1207,200.16
20140826:1307,492.63
20140826:1407,252.22
20140826:1507,138.15
20140826:1607,15.81
20140826:1707,0
20140826:1807,0
20140826:1907,0
20140826:2007,0
20140826:2107,0
20140826:2207,0
20140826:2307,0
20140827:0007,0
20140827:0107,0
20140827:0207,0
20140827:0307,0
20140827:0407,0
20140827:0507,70.32
20140827:0607,217.22
20140827:0707,447.69
20140827:0807,585.81
20140827:0907,641.49
20140827:1007,621.87
20140827:1107,704.44
20140827:1207,649.91
20140827:1307,538.49
20140827:1407,369.31
20140827:1507,150.58
20140827:1607,16.73
20140827:1707,0
20140827:1807,0
20140827:1907,0
20140827:2007,0
20140827:2107,0
20140827:2207,0
20140827:2307,0
20140828:0007,0
20140828:0107,0
20140828:0207,0
20140828:0307,0
20140828:0407,0
20140828:0507,78.6
20140828:0607,245.39
20140828:0707,289.01
20140828:0807,543.26
20140828:0907,526.19
20140828:1007,670.74
20140828:1107,482.93
20140828:1207,588.79
20140828:1307,481.43
20140828:1407,337.95
20140828:1507,139.04
20140828:1607,17.08
20140828:1707,0
20140828:1807,0
20140828:1907,0
20140828:2007,0
20140828:2107,0
20140828:2207,0
20140828:2307,0
20140829:0007,0
20140829:0107,0
20140829:0207,0
20140829:0307,0
20140829:0407,0
20140829:0507,73.52
20140829:0607,267.45
20140829:0707,462.05
20140829:0807,584.5
20140829:0907,560.36
20140829:1007,340.9
20140829:1107,496.59
20140829:1207,48.38
20140829:1307,37.5
20140829:1407,37.77
20140829:1507,19.9
20140829:1607,10.04
20140829:1707,0
20140829:1807,0
20140829:1907,0
20140829:2007,0
20140829:2107,0
20140829:2207,0
20140829:2307,0
20140830:0007,0
20140830:0107,0
20140830:0207,0
20140830:0307,0
20140830:0407,0
20140830:0507,10.75
20140830:0607,29.48
20140830:0707,43.43
20140830:0807,196.5
20140830:0907,611.31
20140830:1007,665.33
20140830:1107,599.32
20140830:1207,627.04
20140830:1307,543.61
20140830:1407,367.14
20140830:1507,150.1
20140830:1607,15.04
20140830:1707,0
20140830:1807,0
20140830:1907,0
20140830:2007,0
20140830:2107,0
20140830:2207,0
20140830:2307,0
20140831:0007,0
20140831:0107,0
20140831:0207,0
20140831:0307,0
20140831:0407,0
20140831:0507,74.64
20140831:0607,270.48
20140831:0707,459.15
20140831:0807,604.83
20140831:0907,687.45
20140831:1007,728.29
20140831:1107,722.47
20140831:1207,646.11
20140831:1307,513.86
20140831:1407,364.36
20140831:1507,143.64
20140831:1607,13.77
20140831:1707,0
20140831:1807,0
20140831:1907,0
20140831:2007,0
20140831:2107,0
20140831:2207,0
20140831:2307,0
20140901:0007,0
20140901:0107,0
20140901:0207,0
20140901:0307,0
20140901:0407,0
20140901:0507,81.57
20140901:0607,277.83
20140901:0707,407.93
20140901:0807,600.6
20140901:0907,673.65
20140901:1007,728
20140901:1107,734.42
20140901:1207,686
20140901:1307,556.66
20140901:1407,378.46
20140901:1507,152.03
20140901:1607,9.71
20140901:1707,0
20140901:1807,0
20140901:1907,0
20140901:2007,0
20140901:2107,0
20140901:2207,0
20140901:2307,0
20140902:0007,0
20140902:0107,0
20140902:0207,0
20140902:0307,0
20140902:0407,0
20140902:0507,82.01
20140902:0607,286.3
20140902:0707,475.79
20140902:0807,618.86
20140902:0907,706.85
20140902:1007,638.32
20140902:1107,720.94
20140902:1207,682.45
20140902:1307,444.92
20140902:1407,394.4
20140902:1507,173.97
20140902:1607,13.62
20140902:1707,0
20140902:1807,0
20140902:1907,0
20140902:2007,0
20140902:2107,0
20140902:2207,0
20140902:2307,0
20140903:0007,0
20140903:0107,0
20140903:0207,0
20140903:0307,0
20140903:0407,0
20140903:0507,91.53
20140903:0607,266.87
20140903:0707,243.05
20140903:0807,332.28
20140903:0907,662.09
20140903:1007,747.83
20140903:1107,743.65
20140903:1207,679.57
20140903:1307,369.65
20140903:1407,232.64
20140903:1507,138.77
20140903:1607,12.66
20140903:1707,0
20140903:1807,0
20140903:1907,0
20140903:2007,0
20140903:2107,0
20140903:2207,0
20140903:2307,0
20140904:0007,0
20140904:0107,0
20140904:0207,0
20140904:0307,0
