Time,value
20130530:0807,-185865.1075
20130530:0907,-189076.1124
20130530:1007,-229255.6014
20130530:1107,-229176.4513
20130530:1207,277095.9676
20130530:1307,280873.6251
20130530:1407,1316917.873
20130530:1507,1320534.221
20130530:1607,1297080.591
20130530:1707,1270518.332
20130530:1807,1002109.873
20130530:1907,1003134.063
20130530:2007,1186469.035
20130530:2107,1186151.791
20130530:2207,1059848.108
20130530:2307,1059261.449
20130531:0007,4306.011047
20130531:0107,241847.5091
20130531:0207,942381.7773
20130531:0307,1568572.367
20130531:0407,1795921.35
20130531:0507,1515438.385
20130531:0607,986623.0024
20130531:0707,317409.6298
20130531:0807,-696171.8517
20130531:0907,-307158.0306
20130531:1007,69343.32996
20130531:1107,163950.3633
20130531:1207,-21081.02099
20130531:1307,-211826.4819
20130531:1407,-337723.0874
20130531:1507,-282141.442
20130531:1607,-157614.2949
20130531:1707,-109178.6728
20130531:1807,538545.2233
20130531:1907,864441.0211
20130531:2007,953704.1416
20130531:2107,829322.5791
20130531:2207,394709.9604
20130531:2307,355758.5915
20130601:0007,349632.2875
20130601:0107,848823.0849
20130601:0207,1138187.311
20130601:0307,1128437.913
20130601:0407,779451.5631
20130601:0507,-10578.41703
20130601:0607,-116588.5628
20130601:0707,-156171.588
20130601:0807,-229504.5969
20130601:0907,-179245.8175
20130601:1007,-91407.81851
20130601:1107,-32156.08595
20130601:1207,-178306.5429
20130601:1307,-293472.5922
20130601:1407,-262734.7224
20130601:1507,-114947.8138
20130601:1607,-82284.50057
20130601:1707,-131120.3875
20130601:1807,-233691.0529
20130601:1907,-145600.4616
20130601:2007,603585.1953
20130601:2107,844580.455
20130601:2207,721553.8057
20130601:2307,592857.2495
20130602:0007,513248.7239
20130602:0107,416853.5598
20130602:0207,1013273.876
20130602:0307,1063552.031
20130602:0407,594755.9565
20130602:0507,-400159.8783
20130602:0607,-517240.2112
20130602:0707,-392506.9928
20130602:0807,-201760.5768
20130602:0907,-53303.93061
20130602:1007,-241342.3294
20130602:1107,-315908.0924
20130602:1207,-266986.6079
20130602:1307,-216048.508
20130602:1407,-190594.5573
20130602:1507,-190967.5831
20130602:1607,-180758.0218
20130602:1707,-45397.91796
20130602:1807,-82468.07654
20130602:1907,-258220.8447
20130602:2007,-187420.7723
20130602:2107,44278.6406
20130602:2207,261828.964
20130602:2307,98329.90878
20130603:0007,-229855.9768
20130603:0107,-336422.5519
20130603:0207,-86976.36246
20130603:0307,81020.95303
20130603:0407,113787.47
20130603:0507,15581.17878
20130603:0607,-324601.0326
20130603:0707,-312942.9165
20130603:0807,-185288.9485
20130603:0907,542616.4981
20130603:1007,731663.252
20130603:1107,754721.047
20130603:1207,765201.0924
20130603:1307,657027.8612
20130603:1407,137218.183
20130603:1507,-333080.7737
20130603:1607,-359307.8614
20130603:1707,-77214.8837
20130603:1807,55535.79074
20130603:1907,10278.54049
20130603:2007,431667.2194
20130603:2107,611773.6354
20130603:2207,101765.7027
20130603:2307,-653450.2014
20130604:0007,-523127.403
20130604:0107,-241140.134
20130604:0207,-49235.24906
20130604:0307,-173752.9417
20130604:0407,-292169.1472
20130604:0507,-88748.80339
20130604:0607,666534.3084
20130604:0707,725300.644
20130604:0807,386574.0178
20130604:0907,-147177.3707
20130604:1007,-528027.4848
20130604:1107,660708.8721
20130604:1207,1083079.669
20130604:1307,1116596.333
20130604:1407,893362.3367
20130604:1507,642401.3166
20130604:1607,405682.2676
20130604:1707,446890.3708
20130604:1807,284135.1844
20130604:1907,-148946.6524
20130604:2007,-512559.5473
20130604:2107,-312308.4634
20130604:2207,-92284.68851
20130604:2307,-27723.76909
20130605:0007,-140255.3091
20130605:0107,-136546.1384
20130605:0207,-188570.6763
20130605:0307,-201308.5047
20130605:0407,-179998.4986
20130605:0507,-190910.4855
20130605:0607,-225702.2794
20130605:0707,308304.314
20130605:0807,1181107.56
20130605:0907,875997.8434
20130605:1007,565780.3323
20130605:1107,1049241.69
20130605:1207,1577799.494
20130605:1307,1846613.092
20130605:1407,1497537.813
20130605:1507,384964.141
20130605:1607,-206509.3122
20130605:1707,-480243.7919
20130605:1807,-274923.5696
20130605:1907,-98820.04527
20130605:2007,-74633.71766
20130605:2107,-213014.2337
20130605:2207,-155554.6967
20130605:2307,-93338.53929
20130606:0007,-45291.27459
20130606:0107,-86324.73212
20130606:0207,-177055.8943
20130606:0307,-250899.171
20130606:0407,-83757.25444
20130606:0507,152772.769
20130606:0607,338836.8154
20130606:0707,682099.8767
20130606:0807,702671.4505
20130606:0907,564146.6886
20130606:1007,253922.7329
20130606:1107,-85858.90319
20130606:1207,-8950.504082
20130606:1307,-154271.5241
20130606:1407,-353544.8479
20130606:1507,-304522.0479
20130606:1607,-225948.4443
20130606:1707,-181614.6031
20130606:1807,-156151.2359
20130606:1907,139383.4878
20130606:2007,411604.2501
20130606:2107,1008873.958
20130606:2207,1036896.925
20130606:2307,660537.4837
20130607:0007,9879.130184
20130607:0107,-95878.756
20130607:0207,747420.8521
20130607:0307,760278.1672
20130607:0407,732388.6708
20130607:0507,790243.8443
20130607:0607,648800.4744
20130607:0707,222096.9549
20130607:0807,-538164.5152
20130607:0907,-305144.4036
20130607:1007,-125163.4116
20130607:1107,-148049.0164
20130607:1207,-240481.4541
20130607:1307,-275880.4405
20130607:1407,-246450.3235
20130607:1507,335818.1461
20130607:1607,1059112.421
20130607:1707,866480.8819
20130607:1807,-417092.0059
20130607:1907,-665417.3559
20130607:2007,-538079.3989
20130607:2107,-255855.968
20130607:2207,209283.0433
20130607:2307,310718.2015
20130608:0007,403069.5438
20130608:0107,-78250.14357
20130608:0207,-353303.4397
20130608:0307,-365792.9117
20130608:0407,-172275.5912
20130608:0507,138962.4037
20130608:0607,-65368.36778
20130608:0707,-201150.5821
20130608:0807,-282988.9012
20130608:0907,-249102.8043
20130608:1007,-216680.3223
20130608:1107,-207795.0545
20130608:1207,-105591.0216
20130608:1307,265930.2108
20130608:1407,644140.6525
20130608:1507,1353687.798
20130608:1607,1435476.376
20130608:1707,1353727.915
20130608:1807,1208041.705
20130608:1907,1143447.566
20130608:2007,1327684.37
20130608:2107,1366854.627
20130608:2207,1417776.188
20130608:2307,1404688.374
20130609:0007,886818.9871
20130609:0107,-67487.26424
20130609:0207,-846727.0793
20130609:0307,74565.99273
20130609:0407,342039.0666
20130609:0507,-31128.79016
20130609:0607,-253263.6375
20130609:0707,-299004.7118
20130609:0807,-210535.129
20130609:0907,-126697.9765
20130609:1007,-130043.5028
20130609:1107,183835.9779
20130609:1207,911919.0643
20130609:1307,976255.8431
20130609:1407,939692.8653
20130609:1507,946108.2628
20130609:1607,1152890.319
20130609:1707,1225413.676
20130609:1807,1225144.808
20130609:1907,1458739.19
20130609:2007,1434587.215
20130609:2107,857957.4909
20130609:2207,-156566.6134
20130609:2307,-833306.8804
20130610:0007,-24923.25909
20130610:0107,104761.1396
20130610:0207,-267326.1667
20130610:0307,-401106.4883
20130610:0407,-374826.7963
20130610:0507,-251259.5647
20130610:0607,-116898.1291
20130610:0707,-241030.839
20130610:0807,-268450.3491
20130610:0907,-171812.6787
20130610:1007,-130387.4976
20130610:1107,-113689.3236
20130610:1207,-104586.4352
20130610:1307,-212324.2988
20130610:1407,-258858.5078
20130610:1507,-117898.1838
20130610:1607,918513.2955
20130610:1707,1248619.976
20130610:1807,970898.7408
20130610:1907,186704.6516
20130610:2007,-771411.6683
20130610:2107,-112433.5421
20130610:2207,86681.01098
20130610:2307,-40881.21115
20130611:0007,-132827.8224
20130611:0107,-150217.3579
20130611:0207,-116004.4088
20130611:0307,-149239.1849
20130611:0407,-246665.2625
20130611:0507,-246777.0385
20130611:0607,14041.66871
20130611:0707,7012.546771
20130611:0807,-139656.989
20130611:0907,-301514.141
20130611:1007,-313792.75
20130611:1107,-65028.30151
20130611:1207,50424.38231
20130611:1307,-192582.9807
20130611:1407,-355731.1996
20130611:1507,-389533.6103
20130611:1607,-314521.6925
20130611:1707,-136517.3311
20130611:1807,-212983.2257
20130611:1907,-268807.8452
20130611:2007,-259980.1145
20130611:2107,-233056.7316
20130611:2207,-221167.101
20130611:2307,-108587.2271
20130612:0007,-101392.0393
20130612:0107,-328637.5757
20130612:0207,-260133.0339
20130612:0307,-46910.0931
20130612:0407,-120699.6866
20130612:0507,-97844.71896
20130612:0607,117960.9301
20130612:0707,168209.0898
20130612:0807,-300582.9271
20130612:0907,-412669.3604
20130612:1007,-118079.5978
20130612:1107,-26947.24255
20130612:1207,63194.31545
20130612:1307,269152.1409
20130612:1407,193532.3975
20130612:1507,-318002.7052
20130612:1607,-378353.0144
20130612:1707,27100.19898
20130612:1807,162729.4415
20130612:1907,120960.7557
20130612:2007,-42882.80996
20130612:2107,-355104.3256
20130612:2207,-267626.5929
20130612:2307,-164513.8164
20130613:0007,420457.9903
20130613:0107,588965.2346
20130613:0207,511113.4961
20130613:0307,296073.7819
20130613:0407,-34202.73485
20130613:0507,-12959.38263
20130613:0607,2183.670499
20130613:0707,776156.7326
20130613:0807,1101953.041
20130613:0907,818209.199
20130613:1007,28189.89794
20130613:1107,-805857.6044
20130613:1207,-146985.6245
20130613:1307,112716.5801
20130613:1407,-8113.743728
20130613:1507,-219768.1733
20130613:1607,-365320.1574
20130613:1707,-380465.6894
20130613:1807,-64124.66874
20130613:1907,252210.558
20130613:2007,417476.6801
20130613:2107,730867.4895
20130613:2207,804529.0951
20130613:2307,829298.1011
20130614:0007,844150.1559
20130614:0107,962708.8349
20130614:0207,886035.5525
20130614:0307,835891.6522
20130614:0407,887982.517
20130614:0507,915585.2685
20130614:0607,764027.1524
20130614:0707,335974.1436
20130614:0807,-570666.9485
20130614:0907,-323004.436
20130614:1007,-111313.691
20130614:1107,-39739.37852
20130614:1207,-98840.75495
20130614:1307,-133101.1936
20130614:1407,-125047.3582
20130614:1507,-217290.3908
