Time,Month,Day,Time of the day,Wind power generation - hourly data
5/2/2018 5:00,5,2,5,1171
5/2/2018 6:00,5,2,6,1138
5/2/2018 7:00,5,2,7,1108
5/2/2018 8:00,5,2,8,1059
5/2/2018 9:00,5,2,9,961
5/2/2018 10:00,5,2,10,882
5/2/2018 11:00,5,2,11,786
5/2/2018 12:00,5,2,12,741
5/2/2018 13:00,5,2,13,644
5/2/2018 14:00,5,2,14,525
5/2/2018 15:00,5,2,15,462
5/2/2018 16:00,5,2,16,469
5/2/2018 17:00,5,2,17,503
5/2/2018 18:00,5,2,18,468
5/2/2018 19:00,5,2,19,411
5/2/2018 20:00,5,2,20,372
5/2/2018 21:00,5,2,21,349
5/2/2018 22:00,5,2,22,352
5/2/2018 23:00,5,2,23,334
5/3/2018 0:00,5,3,0,317
5/3/2018 1:00,5,3,1,294
5/3/2018 2:00,5,3,2,259
5/3/2018 3:00,5,3,3,220
5/3/2018 4:00,5,3,4,224
5/3/2018 5:00,5,3,5,250
5/3/2018 6:00,5,3,6,239
5/3/2018 7:00,5,3,7,237
5/3/2018 8:00,5,3,8,222
5/3/2018 9:00,5,3,9,161
5/3/2018 10:00,5,3,10,164
5/3/2018 11:00,5,3,11,178
5/3/2018 12:00,5,3,12,196
5/3/2018 13:00,5,3,13,224
5/3/2018 14:00,5,3,14,229
5/3/2018 15:00,5,3,15,248
5/3/2018 16:00,5,3,16,280
5/3/2018 17:00,5,3,17,315
5/3/2018 18:00,5,3,18,381
5/3/2018 19:00,5,3,19,433
5/3/2018 20:00,5,3,20,507
5/3/2018 21:00,5,3,21,628
5/3/2018 22:00,5,3,22,810
5/3/2018 23:00,5,3,23,1006
5/4/2018 0:00,5,4,0,1119
5/4/2018 1:00,5,4,1,1213
5/4/2018 2:00,5,4,2,1277
5/4/2018 3:00,5,4,3,1297
5/4/2018 4:00,5,4,4,1253
5/4/2018 5:00,5,4,5,1264
5/4/2018 6:00,5,4,6,1284
5/4/2018 7:00,5,4,7,1318
5/4/2018 8:00,5,4,8,1335
5/4/2018 9:00,5,4,9,1303
5/4/2018 10:00,5,4,10,1256
5/4/2018 11:00,5,4,11,1182
5/4/2018 12:00,5,4,12,1049
5/4/2018 13:00,5,4,13,912
5/4/2018 14:00,5,4,14,751
5/4/2018 15:00,5,4,15,704
5/4/2018 16:00,5,4,16,634
5/4/2018 17:00,5,4,17,567
5/4/2018 18:00,5,4,18,492
5/4/2018 19:00,5,4,19,456
5/4/2018 20:00,5,4,20,413
5/4/2018 21:00,5,4,21,381
5/4/2018 22:00,5,4,22,357
5/4/2018 23:00,5,4,23,342
5/5/2018 0:00,5,5,0,301
5/5/2018 1:00,5,5,1,260
5/5/2018 2:00,5,5,2,221
5/5/2018 3:00,5,5,3,193
5/5/2018 4:00,5,5,4,215
5/5/2018 5:00,5,5,5,191
5/5/2018 6:00,5,5,6,177
5/5/2018 7:00,5,5,7,174
5/5/2018 8:00,5,5,8,148
5/5/2018 9:00,5,5,9,98
5/5/2018 10:00,5,5,10,79
5/5/2018 11:00,5,5,11,69
5/5/2018 12:00,5,5,12,89
5/5/2018 13:00,5,5,13,115
5/5/2018 14:00,5,5,14,200
5/5/2018 15:00,5,5,15,308
5/5/2018 16:00,5,5,16,400
5/5/2018 17:00,5,5,17,508
5/5/2018 18:00,5,5,18,512
5/5/2018 19:00,5,5,19,491
5/5/2018 20:00,5,5,20,480
5/5/2018 21:00,5,5,21,510
5/5/2018 22:00,5,5,22,622
5/5/2018 23:00,5,5,23,793
5/6/2018 0:00,5,6,0,879
5/6/2018 1:00,5,6,1,937
5/6/2018 2:00,5,6,2,927
5/6/2018 3:00,5,6,3,927
5/6/2018 4:00,5,6,4,965
5/6/2018 5:00,5,6,5,968
5/6/2018 6:00,5,6,6,1022
5/6/2018 7:00,5,6,7,958
5/6/2018 8:00,5,6,8,834
5/6/2018 9:00,5,6,9,670
5/6/2018 10:00,5,6,10,666
5/6/2018 11:00,5,6,11,854
5/6/2018 12:00,5,6,12,978
5/6/2018 13:00,5,6,13,1134
5/6/2018 14:00,5,6,14,1108
5/6/2018 15:00,5,6,15,907
5/6/2018 16:00,5,6,16,826
5/6/2018 17:00,5,6,17,674
5/6/2018 18:00,5,6,18,672
5/6/2018 19:00,5,6,19,553
5/6/2018 20:00,5,6,20,545
5/6/2018 21:00,5,6,21,625
5/6/2018 22:00,5,6,22,717
5/6/2018 23:00,5,6,23,758
5/7/2018 0:00,5,7,0,839
5/7/2018 1:00,5,7,1,869
5/7/2018 2:00,5,7,2,851
5/7/2018 3:00,5,7,3,849
5/7/2018 4:00,5,7,4,742
5/7/2018 5:00,5,7,5,654
5/7/2018 6:00,5,7,6,618
5/7/2018 7:00,5,7,7,627
5/7/2018 8:00,5,7,8,607
5/7/2018 9:00,5,7,9,404
5/7/2018 10:00,5,7,10,363
5/7/2018 11:00,5,7,11,430
5/7/2018 12:00,5,7,12,571
5/7/2018 13:00,5,7,13,669
5/7/2018 14:00,5,7,14,752
5/7/2018 15:00,5,7,15,945
5/7/2018 16:00,5,7,16,1053
5/7/2018 17:00,5,7,17,1103
5/7/2018 18:00,5,7,18,1023
5/7/2018 19:00,5,7,19,766
5/7/2018 20:00,5,7,20,824
5/7/2018 21:00,5,7,21,1061
5/7/2018 22:00,5,7,22,1252
5/7/2018 23:00,5,7,23,1339
5/8/2018 0:00,5,8,0,1337
5/8/2018 1:00,5,8,1,1350
5/8/2018 2:00,5,8,2,1330
5/8/2018 3:00,5,8,3,1264
5/8/2018 4:00,5,8,4,1086
5/8/2018 5:00,5,8,5,969
5/8/2018 6:00,5,8,6,818
5/8/2018 7:00,5,8,7,634
5/8/2018 8:00,5,8,8,335
5/8/2018 9:00,5,8,9,194
5/8/2018 10:00,5,8,10,127
5/8/2018 11:00,5,8,11,71
5/8/2018 12:00,5,8,12,59
5/8/2018 13:00,5,8,13,68
5/8/2018 14:00,5,8,14,82
5/8/2018 15:00,5,8,15,77
5/8/2018 16:00,5,8,16,70
5/8/2018 17:00,5,8,17,58
5/8/2018 18:00,5,8,18,39
5/8/2018 19:00,5,8,19,27
5/8/2018 20:00,5,8,20,27
5/8/2018 21:00,5,8,21,56
5/8/2018 22:00,5,8,22,132
5/8/2018 23:00,5,8,23,288
5/9/2018 0:00,5,9,0,543
5/9/2018 1:00,5,9,1,847
5/9/2018 2:00,5,9,2,1122
5/9/2018 3:00,5,9,3,1312
5/9/2018 4:00,5,9,4,1370
5/9/2018 5:00,5,9,5,1346
5/9/2018 6:00,5,9,6,1346
5/9/2018 7:00,5,9,7,1284
5/9/2018 8:00,5,9,8,998
5/9/2018 9:00,5,9,9,703
5/9/2018 10:00,5,9,10,688
5/9/2018 11:00,5,9,11,686
5/9/2018 12:00,5,9,12,721
5/9/2018 13:00,5,9,13,742
5/9/2018 14:00,5,9,14,742
5/9/2018 15:00,5,9,15,742
5/9/2018 16:00,5,9,16,776
5/9/2018 17:00,5,9,17,780
5/9/2018 18:00,5,9,18,728
5/9/2018 19:00,5,9,19,674
5/9/2018 20:00,5,9,20,614
5/9/2018 21:00,5,9,21,587
5/9/2018 22:00,5,9,22,661
5/9/2018 23:00,5,9,23,792
5/10/2018 0:00,5,10,0,842
5/10/2018 1:00,5,10,1,855
5/10/2018 2:00,5,10,2,992
5/10/2018 3:00,5,10,3,1183
5/10/2018 4:00,5,10,4,1285
5/10/2018 5:00,5,10,5,1371
5/10/2018 6:00,5,10,6,1361
5/10/2018 7:00,5,10,7,1149
5/10/2018 8:00,5,10,8,730
5/10/2018 9:00,5,10,9,455
5/10/2018 10:00,5,10,10,350
5/10/2018 11:00,5,10,11,402
5/10/2018 12:00,5,10,12,496
5/10/2018 13:00,5,10,13,509
5/10/2018 14:00,5,10,14,487
5/10/2018 15:00,5,10,15,448
5/10/2018 16:00,5,10,16,406
5/10/2018 17:00,5,10,17,361
5/10/2018 18:00,5,10,18,323
5/10/2018 19:00,5,10,19,290
5/10/2018 20:00,5,10,20,284
5/10/2018 21:00,5,10,21,284
5/10/2018 22:00,5,10,22,403
5/10/2018 23:00,5,10,23,717
5/11/2018 0:00,5,11,0,955
5/11/2018 1:00,5,11,1,1021
5/11/2018 2:00,5,11,2,1121
5/11/2018 3:00,5,11,3,1214
5/11/2018 4:00,5,11,4,1216
5/11/2018 5:00,5,11,5,1207
5/11/2018 6:00,5,11,6,1114
5/11/2018 7:00,5,11,7,882
5/11/2018 8:00,5,11,8,552
5/11/2018 9:00,5,11,9,245
5/11/2018 10:00,5,11,10,163
5/11/2018 11:00,5,11,11,167
5/11/2018 12:00,5,11,12,203
5/11/2018 13:00,5,11,13,209
5/11/2018 14:00,5,11,14,193
5/11/2018 15:00,5,11,15,191
5/11/2018 16:00,5,11,16,209
5/11/2018 17:00,5,11,17,208
5/11/2018 18:00,5,11,18,207
5/11/2018 19:00,5,11,19,191
5/11/2018 20:00,5,11,20,183
5/11/2018 21:00,5,11,21,151
5/11/2018 22:00,5,11,22,125
5/11/2018 23:00,5,11,23,151
5/12/2018 0:00,5,12,0,126
5/12/2018 1:00,5,12,1,140
5/12/2018 2:00,5,12,2,165
5/12/2018 3:00,5,12,3,174
5/12/2018 4:00,5,12,4,224
5/12/2018 5:00,5,12,5,242
5/12/2018 6:00,5,12,6,235
5/12/2018 7:00,5,12,7,219
5/12/2018 8:00,5,12,8,152
5/12/2018 9:00,5,12,9,78
5/12/2018 10:00,5,12,10,32
5/12/2018 11:00,5,12,11,42
5/12/2018 12:00,5,12,12,55
5/12/2018 13:00,5,12,13,67
5/12/2018 14:00,5,12,14,55
5/12/2018 15:00,5,12,15,88
5/12/2018 16:00,5,12,16,116
5/12/2018 17:00,5,12,17,110
5/12/2018 18:00,5,12,18,101
5/12/2018 19:00,5,12,19,83
5/12/2018 20:00,5,12,20,64
5/12/2018 21:00,5,12,21,61
5/12/2018 22:00,5,12,22,64
5/12/2018 23:00,5,12,23,65
5/13/2018 0:00,5,13,0,59
5/13/2018 1:00,5,13,1,53
5/13/2018 2:00,5,13,2,48
5/13/2018 3:00,5,13,3,49
5/13/2018 4:00,5,13,4,45
5/13/2018 5:00,5,13,5,38
5/13/2018 6:00,5,13,6,40
5/13/2018 7:00,5,13,7,43
5/13/2018 8:00,5,13,8,37
5/13/2018 9:00,5,13,9,15
5/13/2018 10:00,5,13,10,11
5/13/2018 11:00,5,13,11,11
5/13/2018 12:00,5,13,12,16
5/13/2018 13:00,5,13,13,28
5/13/2018 14:00,5,13,14,54
5/13/2018 15:00,5,13,15,70
5/13/2018 16:00,5,13,16,82
5/13/2018 17:00,5,13,17,117
5/13/2018 18:00,5,13,18,124
5/13/2018 19:00,5,13,19,121
5/13/2018 20:00,5,13,20,105
5/13/2018 21:00,5,13,21,103
5/13/2018 22:00,5,13,22,134
5/13/2018 23:00,5,13,23,193
5/14/2018 0:00,5,14,0,248
5/14/2018 1:00,5,14,1,275
5/14/2018 2:00,5,14,2,267
5/14/2018 3:00,5,14,3,230
5/14/2018 4:00,5,14,4,228
5/14/2018 5:00,5,14,5,189
5/14/2018 6:00,5,14,6,124
5/14/2018 7:00,5,14,7,60
5/14/2018 8:00,5,14,8,40
5/14/2018 9:00,5,14,9,38
5/14/2018 10:00,5,14,10,29
5/14/2018 11:00,5,14,11,26
5/14/2018 12:00,5,14,12,41
5/14/2018 13:00,5,14,13,75
5/14/2018 14:00,5,14,14,102
5/14/2018 15:00,5,14,15,121
5/14/2018 16:00,5,14,16,123
5/14/2018 17:00,5,14,17,148
5/14/2018 18:00,5,14,18,186
5/14/2018 19:00,5,14,19,182
5/14/2018 20:00,5,14,20,195
5/14/2018 21:00,5,14,21,213
5/14/2018 22:00,5,14,22,207
5/14/2018 23:00,5,14,23,293
5/15/2018 0:00,5,15,0,317
5/15/2018 1:00,5,15,1,304
5/15/2018 2:00,5,15,2,271
5/15/2018 3:00,5,15,3,243
5/15/2018 4:00,5,15,4,210
5/15/2018 5:00,5,15,5,189
5/15/2018 6:00,5,15,6,139
5/15/2018 7:00,5,15,7,114
5/15/2018 8:00,5,15,8,113
5/15/2018 9:00,5,15,9,48
5/15/2018 10:00,5,15,10,16
5/15/2018 11:00,5,15,11,14
5/15/2018 12:00,5,15,12,14
5/15/2018 13:00,5,15,13,18
5/15/2018 14:00,5,15,14,27
5/15/2018 15:00,5,15,15,61
5/15/2018 16:00,5,15,16,84
5/15/2018 17:00,5,15,17,107
5/15/2018 18:00,5,15,18,141
5/15/2018 19:00,5,15,19,144
5/15/2018 20:00,5,15,20,156
5/15/2018 21:00,5,15,21,171
5/15/2018 22:00,5,15,22,240
5/15/2018 23:00,5,15,23,370
5/16/2018 0:00,5,16,0,431
5/16/2018 1:00,5,16,1,462
5/16/2018 2:00,5,16,2,463
5/16/2018 3:00,5,16,3,393
5/16/2018 4:00,5,16,4,318
5/16/2018 5:00,5,16,5,247
5/16/2018 6:00,5,16,6,207
5/16/2018 7:00,5,16,7,176
5/16/2018 8:00,5,16,8,105
5/16/2018 9:00,5,16,9,32
5/16/2018 10:00,5,16,10,12
5/16/2018 11:00,5,16,11,14
5/16/2018 12:00,5,16,12,21
5/16/2018 13:00,5,16,13,39
5/16/2018 14:00,5,16,14,76
5/16/2018 15:00,5,16,15,101
5/16/2018 16:00,5,16,16,124
5/16/2018 17:00,5,16,17,158
5/16/2018 18:00,5,16,18,156
5/16/2018 19:00,5,16,19,129
5/16/2018 20:00,5,16,20,113
5/16/2018 21:00,5,16,21,94
5/16/2018 22:00,5,16,22,91
5/16/2018 23:00,5,16,23,126
5/17/2018 0:00,5,17,0,326
5/17/2018 1:00,5,17,1,507
5/17/2018 2:00,5,17,2,526
5/17/2018 3:00,5,17,3,623
5/17/2018 4:00,5,17,4,822
5/17/2018 5:00,5,17,5,1000
5/17/2018 6:00,5,17,6,1033
5/17/2018 7:00,5,17,7,957
5/17/2018 8:00,5,17,8,932
5/17/2018 9:00,5,17,9,805
5/17/2018 10:00,5,17,10,668
5/17/2018 11:00,5,17,11,639
5/17/2018 12:00,5,17,12,666
5/17/2018 13:00,5,17,13,766
5/17/2018 14:00,5,17,14,840
5/17/2018 15:00,5,17,15,823
5/17/2018 16:00,5,17,16,800
5/17/2018 17:00,5,17,17,855
5/17/2018 18:00,5,17,18,878
5/17/2018 19:00,5,17,19,911
5/17/2018 20:00,5,17,20,882
5/17/2018 21:00,5,17,21,787
5/17/2018 22:00,5,17,22,748
5/17/2018 23:00,5,17,23,754
5/18/2018 0:00,5,18,0,802
5/18/2018 1:00,5,18,1,841
5/18/2018 2:00,5,18,2,821
5/18/2018 3:00,5,18,3,725
5/18/2018 4:00,5,18,4,700
5/18/2018 5:00,5,18,5,719
5/18/2018 6:00,5,18,6,710
5/18/2018 7:00,5,18,7,571
5/18/2018 8:00,5,18,8,357
5/18/2018 9:00,5,18,9,295
5/18/2018 10:00,5,18,10,363
5/18/2018 11:00,5,18,11,478
5/18/2018 12:00,5,18,12,537
5/18/2018 13:00,5,18,13,613
5/18/2018 14:00,5,18,14,666
5/18/2018 15:00,5,18,15,720
5/18/2018 16:00,5,18,16,722
5/18/2018 17:00,5,18,17,734
5/18/2018 18:00,5,18,18,690
5/18/2018 19:00,5,18,19,636
5/18/2018 20:00,5,18,20,581
5/18/2018 21:00,5,18,21,501
5/18/2018 22:00,5,18,22,453
5/18/2018 23:00,5,18,23,482
5/19/2018 0:00,5,19,0,516
5/19/2018 1:00,5,19,1,445
5/19/2018 2:00,5,19,2,388
5/19/2018 3:00,5,19,3,348
5/19/2018 4:00,5,19,4,298
5/19/2018 5:00,5,19,5,224
5/19/2018 6:00,5,19,6,166
5/19/2018 7:00,5,19,7,107
5/19/2018 8:00,5,19,8,58
5/19/2018 9:00,5,19,9,29
5/19/2018 10:00,5,19,10,74
5/19/2018 11:00,5,19,11,171
5/19/2018 12:00,5,19,12,213
5/19/2018 13:00,5,19,13,256
5/19/2018 14:00,5,19,14,304
5/19/2018 15:00,5,19,15,346
5/19/2018 16:00,5,19,16,363
5/19/2018 17:00,5,19,17,353
5/19/2018 18:00,5,19,18,389
5/19/2018 19:00,5,19,19,404
5/19/2018 20:00,5,19,20,429
5/19/2018 21:00,5,19,21,534
5/19/2018 22:00,5,19,22,616
5/19/2018 23:00,5,19,23,674
5/20/2018 0:00,5,20,0,761
5/20/2018 1:00,5,20,1,731
5/20/2018 2:00,5,20,2,703
5/20/2018 3:00,5,20,3,575
5/20/2018 4:00,5,20,4,549
5/20/2018 5:00,5,20,5,496
5/20/2018 6:00,5,20,6,367
5/20/2018 7:00,5,20,7,178
5/20/2018 8:00,5,20,8,68
5/20/2018 9:00,5,20,9,51
5/20/2018 10:00,5,20,10,77
5/20/2018 11:00,5,20,11,157
5/20/2018 12:00,5,20,12,305
5/20/2018 13:00,5,20,13,437
5/20/2018 14:00,5,20,14,571
5/20/2018 15:00,5,20,15,688
5/20/2018 16:00,5,20,16,613
5/20/2018 17:00,5,20,17,540
5/20/2018 18:00,5,20,18,492
5/20/2018 19:00,5,20,19,522
5/20/2018 20:00,5,20,20,665
5/20/2018 21:00,5,20,21,780
5/20/2018 22:00,5,20,22,919
5/20/2018 23:00,5,20,23,1028
5/21/2018 0:00,5,21,0,1146
5/21/2018 1:00,5,21,1,1216
5/21/2018 2:00,5,21,2,1202
5/21/2018 3:00,5,21,3,1150
5/21/2018 4:00,5,21,4,1111
5/21/2018 5:00,5,21,5,1072
5/21/2018 6:00,5,21,6,967
5/21/2018 7:00,5,21,7,759
5/21/2018 8:00,5,21,8,524
5/21/2018 9:00,5,21,9,337
5/21/2018 10:00,5,21,10,279
5/21/2018 11:00,5,21,11,377
5/21/2018 12:00,5,21,12,556
5/21/2018 13:00,5,21,13,658
5/21/2018 14:00,5,21,14,729
5/21/2018 15:00,5,21,15,703
5/21/2018 16:00,5,21,16,635
5/21/2018 17:00,5,21,17,576
5/21/2018 18:00,5,21,18,555
5/21/2018 19:00,5,21,19,539
5/21/2018 20:00,5,21,20,501
5/21/2018 21:00,5,21,21,426
5/21/2018 22:00,5,21,22,425
5/21/2018 23:00,5,21,23,535
5/22/2018 0:00,5,22,0,679
5/22/2018 1:00,5,22,1,713
5/22/2018 2:00,5,22,2,649
5/22/2018 3:00,5,22,3,567
5/22/2018 4:00,5,22,4,497
5/22/2018 5:00,5,22,5,479
5/22/2018 6:00,5,22,6,456
5/22/2018 7:00,5,22,7,414
5/22/2018 8:00,5,22,8,308
5/22/2018 9:00,5,22,9,197
5/22/2018 10:00,5,22,10,228
5/22/2018 11:00,5,22,11,302
5/22/2018 12:00,5,22,12,354
5/22/2018 13:00,5,22,13,365
5/22/2018 14:00,5,22,14,362
5/22/2018 15:00,5,22,15,425
5/22/2018 16:00,5,22,16,517
5/22/2018 17:00,5,22,17,504
5/22/2018 18:00,5,22,18,456
5/22/2018 19:00,5,22,19,418
5/22/2018 20:00,5,22,20,393
5/22/2018 21:00,5,22,21,414
5/22/2018 22:00,5,22,22,451
5/22/2018 23:00,5,22,23,536
5/23/2018 0:00,5,23,0,592
5/23/2018 1:00,5,23,1,637
5/23/2018 2:00,5,23,2,628
5/23/2018 3:00,5,23,3,826
5/23/2018 4:00,5,23,4,897
5/23/2018 5:00,5,23,5,951
5/23/2018 6:00,5,23,6,1031
5/23/2018 7:00,5,23,7,1005
5/23/2018 8:00,5,23,8,936
5/23/2018 9:00,5,23,9,898
5/23/2018 10:00,5,23,10,846
5/23/2018 11:00,5,23,11,806
5/23/2018 12:00,5,23,12,807
5/23/2018 13:00,5,23,13,835
5/23/2018 14:00,5,23,14,805
5/23/2018 15:00,5,23,15,798
5/23/2018 16:00,5,23,16,786
5/23/2018 17:00,5,23,17,695
5/23/2018 18:00,5,23,18,616
5/23/2018 19:00,5,23,19,538
5/23/2018 20:00,5,23,20,502
5/23/2018 21:00,5,23,21,468
5/23/2018 22:00,5,23,22,419
5/23/2018 23:00,5,23,23,491
5/24/2018 0:00,5,24,0,596
5/24/2018 1:00,5,24,1,636
5/24/2018 2:00,5,24,2,623
5/24/2018 3:00,5,24,3,558
5/24/2018 4:00,5,24,4,528
5/24/2018 5:00,5,24,5,426
5/24/2018 6:00,5,24,6,348
5/24/2018 7:00,5,24,7,238
5/24/2018 8:00,5,24,8,116
5/24/2018 9:00,5,24,9,45
5/24/2018 10:00,5,24,10,47
5/24/2018 11:00,5,24,11,65
5/24/2018 12:00,5,24,12,110
5/24/2018 13:00,5,24,13,155
5/24/2018 14:00,5,24,14,173
5/24/2018 15:00,5,24,15,191
5/24/2018 16:00,5,24,16,216
5/24/2018 17:00,5,24,17,228
5/24/2018 18:00,5,24,18,235
5/24/2018 19:00,5,24,19,242
5/24/2018 20:00,5,24,20,241
5/24/2018 21:00,5,24,21,192
5/24/2018 22:00,5,24,22,170
5/24/2018 23:00,5,24,23,228
5/25/2018 0:00,5,25,0,256
5/25/2018 1:00,5,25,1,293
5/25/2018 2:00,5,25,2,304
5/25/2018 3:00,5,25,3,322
5/25/2018 4:00,5,25,4,370
5/25/2018 5:00,5,25,5,420
5/25/2018 6:00,5,25,6,495
5/25/2018 7:00,5,25,7,533
5/25/2018 8:00,5,25,8,454
5/25/2018 9:00,5,25,9,296
5/25/2018 10:00,5,25,10,366
5/25/2018 11:00,5,25,11,401
5/25/2018 12:00,5,25,12,420
5/25/2018 13:00,5,25,13,447
5/25/2018 14:00,5,25,14,513
5/25/2018 15:00,5,25,15,550
5/25/2018 16:00,5,25,16,581
5/25/2018 17:00,5,25,17,653
5/25/2018 18:00,5,25,18,733
5/25/2018 19:00,5,25,19,759
5/25/2018 20:00,5,25,20,751
5/25/2018 21:00,5,25,21,769
5/25/2018 22:00,5,25,22,862
5/25/2018 23:00,5,25,23,952
5/26/2018 0:00,5,26,0,977
5/26/2018 1:00,5,26,1,1012
5/26/2018 2:00,5,26,2,1092
5/26/2018 3:00,5,26,3,1095
5/26/2018 4:00,5,26,4,966
5/26/2018 5:00,5,26,5,762
5/26/2018 6:00,5,26,6,634
5/26/2018 7:00,5,26,7,532
5/26/2018 8:00,5,26,8,402
5/26/2018 9:00,5,26,9,298
5/26/2018 10:00,5,26,10,306
5/26/2018 11:00,5,26,11,374
5/26/2018 12:00,5,26,12,445
5/26/2018 13:00,5,26,13,452
5/26/2018 14:00,5,26,14,464
5/26/2018 15:00,5,26,15,462
5/26/2018 16:00,5,26,16,457
5/26/2018 17:00,5,26,17,421
5/26/2018 18:00,5,26,18,395
5/26/2018 19:00,5,26,19,345
5/26/2018 20:00,5,26,20,328
5/26/2018 21:00,5,26,21,351
5/26/2018 22:00,5,26,22,419
5/26/2018 23:00,5,26,23,609
5/27/2018 0:00,5,27,0,808
5/27/2018 1:00,5,27,1,942
5/27/2018 2:00,5,27,2,990
5/27/2018 3:00,5,27,3,952
5/27/2018 4:00,5,27,4,950
5/27/2018 5:00,5,27,5,917
5/27/2018 6:00,5,27,6,856
5/27/2018 7:00,5,27,7,619
5/27/2018 8:00,5,27,8,358
5/27/2018 9:00,5,27,9,252
5/27/2018 10:00,5,27,10,217
5/27/2018 11:00,5,27,11,237
5/27/2018 12:00,5,27,12,266
5/27/2018 13:00,5,27,13,355
5/27/2018 14:00,5,27,14,450
5/27/2018 15:00,5,27,15,520
5/27/2018 16:00,5,27,16,466
5/27/2018 17:00,5,27,17,393
5/27/2018 18:00,5,27,18,325
5/27/2018 19:00,5,27,19,261
5/27/2018 20:00,5,27,20,245
5/27/2018 21:00,5,27,21,249
5/27/2018 22:00,5,27,22,216
5/27/2018 23:00,5,27,23,265
5/28/2018 0:00,5,28,0,307
5/28/2018 1:00,5,28,1,361
5/28/2018 2:00,5,28,2,377
5/28/2018 3:00,5,28,3,387
5/28/2018 4:00,5,28,4,439
5/28/2018 5:00,5,28,5,513
5/28/2018 6:00,5,28,6,546
5/28/2018 7:00,5,28,7,483
5/28/2018 8:00,5,28,8,370
5/28/2018 9:00,5,28,9,292
5/28/2018 10:00,5,28,10,343
5/28/2018 11:00,5,28,11,420
5/28/2018 12:00,5,28,12,473
5/28/2018 13:00,5,28,13,484
5/28/2018 14:00,5,28,14,450
5/28/2018 15:00,5,28,15,467
5/28/2018 16:00,5,28,16,488
5/28/2018 17:00,5,28,17,566
5/28/2018 18:00,5,28,18,678
5/28/2018 19:00,5,28,19,748
5/28/2018 20:00,5,28,20,763
5/28/2018 21:00,5,28,21,769
5/28/2018 22:00,5,28,22,810
5/28/2018 23:00,5,28,23,867
5/29/2018 0:00,5,29,0,929
5/29/2018 1:00,5,29,1,1053
5/29/2018 2:00,5,29,2,1146
5/29/2018 3:00,5,29,3,1148
5/29/2018 4:00,5,29,4,1226
5/29/2018 5:00,5,29,5,1264
5/29/2018 6:00,5,29,6,1228
5/29/2018 7:00,5,29,7,1111
5/29/2018 8:00,5,29,8,858
5/29/2018 9:00,5,29,9,779
5/29/2018 10:00,5,29,10,765
5/29/2018 11:00,5,29,11,858
5/29/2018 12:00,5,29,12,935
5/29/2018 13:00,5,29,13,958
5/29/2018 14:00,5,29,14,954
5/29/2018 15:00,5,29,15,1030
5/29/2018 16:00,5,29,16,1180
5/29/2018 17:00,5,29,17,1239
5/29/2018 18:00,5,29,18,1133
5/29/2018 19:00,5,29,19,1224
5/29/2018 20:00,5,29,20,1313
5/29/2018 21:00,5,29,21,1369
5/29/2018 22:00,5,29,22,1387
5/29/2018 23:00,5,29,23,1452
5/30/2018 0:00,5,30,0,1513
5/30/2018 1:00,5,30,1,1519
5/30/2018 2:00,5,30,2,1497
5/30/2018 3:00,5,30,3,1426
5/30/2018 4:00,5,30,4,1373
5/30/2018 5:00,5,30,5,1344
5/30/2018 6:00,5,30,6,1185
5/30/2018 7:00,5,30,7,997
5/30/2018 8:00,5,30,8,855
5/30/2018 9:00,5,30,9,791
5/30/2018 10:00,5,30,10,741
5/30/2018 11:00,5,30,11,761
5/30/2018 12:00,5,30,12,744
5/30/2018 13:00,5,30,13,762
5/30/2018 14:00,5,30,14,806
5/30/2018 15:00,5,30,15,849
5/30/2018 16:00,5,30,16,906
5/30/2018 17:00,5,30,17,868
5/30/2018 18:00,5,30,18,845
5/30/2018 19:00,5,30,19,869
5/30/2018 20:00,5,30,20,911
5/30/2018 21:00,5,30,21,896
5/30/2018 22:00,5,30,22,790
5/30/2018 23:00,5,30,23,803
5/31/2018 0:00,5,31,0,813
5/31/2018 1:00,5,31,1,781
5/31/2018 2:00,5,31,2,791
5/31/2018 3:00,5,31,3,761
5/31/2018 4:00,5,31,4,677
5/31/2018 5:00,5,31,5,578
5/31/2018 6:00,5,31,6,390
5/31/2018 7:00,5,31,7,158
5/31/2018 8:00,5,31,8,46
5/31/2018 9:00,5,31,9,28
5/31/2018 10:00,5,31,10,41
5/31/2018 11:00,5,31,11,60
5/31/2018 12:00,5,31,12,76
5/31/2018 13:00,5,31,13,99
5/31/2018 14:00,5,31,14,107
5/31/2018 15:00,5,31,15,84
5/31/2018 16:00,5,31,16,84
5/31/2018 17:00,5,31,17,106
5/31/2018 18:00,5,31,18,113
5/31/2018 19:00,5,31,19,129
5/31/2018 20:00,5,31,20,132
5/31/2018 21:00,5,31,21,112
5/31/2018 22:00,5,31,22,147
5/31/2018 23:00,5,31,23,250
6/1/2018 0:00,6,1,0,424
6/1/2018 1:00,6,1,1,623
6/1/2018 2:00,6,1,2,860
6/1/2018 3:00,6,1,3,1099
6/1/2018 4:00,6,1,4,1221
6/1/2018 5:00,6,1,5,1254
6/1/2018 6:00,6,1,6,1311
6/1/2018 7:00,6,1,7,1146
6/1/2018 8:00,6,1,8,1086
6/1/2018 9:00,6,1,9,954
6/1/2018 10:00,6,1,10,869
6/1/2018 11:00,6,1,11,781
6/1/2018 12:00,6,1,12,681
6/1/2018 13:00,6,1,13,672
6/1/2018 14:00,6,1,14,605
