TimeStamp,wSpeed100
875.7501,11.73
876,12
876.01,12.54
876.25,12.58
876.2501,12.05
876.5,10.97
876.501,11.27
876.75,9.97
876.7501,8.11
877,7.34
877.01,6.34
877.25,5.68
877.2501,5.67
877.5,5.93
877.501,4.86
877.75,4.45
877.7501,4.73
878,5.44
878.01,6.81
878.25,9.68
878.2501,10.6
878.5,10.16
878.501,10.3
878.75,10.66
878.7501,11.39
879,10.89
879.01,11.92
879.25,10.82
879.2501,6.2
879.5,6.81
879.501,7.23
879.75,6.45
879.7501,6.1
880,5.75
880.01,5.4
880.25,5.28
880.2501,4.57
880.5,3.67
880.501,3.29
880.75,3.43
880.7501,3.68
881,4.25
881.01,5.01
881.25,7.85
881.2501,10.14
881.5,10.28
881.501,10.12
881.75,10.57
881.7501,10.72
882,10.32
882.01,10.26
882.25,10.9
882.2501,10.42
882.5,9.66
882.501,9.04
882.75,6.96
882.7501,5.7
883,4.75
883.01,4.89
883.25,5.77
883.2501,4.45
883.5,3.58
883.501,2.48
883.75,2.24
883.7501,2.54
884,3.37
884.01,4.32
884.25,5.86
884.2501,9.05
884.5,8.93
884.501,9.04
884.75,9.12
884.7501,9.16
885,9.39
885.01,9.45
885.25,9.85
885.2501,10.78
885.5,11.29
885.501,11.15
885.75,7.19
885.7501,4.11
886,3.93
886.01,3.96
886.25,4.37
886.2501,4.26
886.5,2.95
886.501,2.04
886.75,1.82
886.7501,2.16
887,3.07
887.01,6.08
887.25,7.79
887.2501,9.44
887.5,9.52
887.501,9.84
887.75,9.96
887.7501,9.12
888,8.4
888.01,8.51
888.25,8.55
888.2501,7.99
888.5,7.22
888.501,5.76
888.75,3.59
888.7501,4.71
889,5.03
889.01,5.52
889.25,4.62
889.2501,3.29
889.5,2.87
889.501,2.41
889.75,1.79
889.7501,1.62
890,2.27
890.01,3.39
890.25,6.08
890.2501,8.47
890.5,8.4
890.501,8.51
890.75,8.9
890.7501,9.32
891,8.8
891.01,8
891.25,7.76
891.2501,1.46
891.5,0.86
891.501,0.53
891.75,1.38
891.7501,1.44
892,1.85
892.01,1.58
892.25,1.43
892.2501,1.3
892.5,1.45
892.501,1.31
892.75,1.96
892.7501,3.33
893,4.8
893.01,6.58
893.25,7.81
893.2501,9.35
893.5,9.42
893.501,9.44
893.75,9.64
893.7501,9.63
894,9.72
894.01,9.77
894.25,10.66
894.2501,11.47
894.5,11.09
894.501,9.92
894.75,7.89
894.7501,7.26
895,7.45
895.01,8.28
895.25,7.92
895.2501,5.93
895.5,4.94
895.501,4.61
895.75,5.14
895.7501,6.03
896,7.06
896.01,8.38
896.25,10.27
896.2501,10.73
896.5,10.82
896.501,11.04
896.75,11.1
896.7501,11.14
897,10.84
897.01,10.22
897.25,10.69
897.2501,9.45
897.5,9.03
897.501,8.53
897.75,6.66
897.7501,6.47
898,6.52
898.01,6.09
898.25,5.74
898.2501,5.75
898.5,5.48
898.501,5.17
898.75,5.08
898.7501,5.54
899,6.55
899.01,8.46
899.25,9.6
899.2501,9.58
899.5,9.47
899.501,9.75
899.75,10.3
899.7501,10.85
900,10.84
900.01,10.95
900.25,11.15
900.2501,11.34
900.5,11.12
900.501,10.75
900.75,9.12
900.7501,9.1
901,9.66
901.01,8.99
901.25,7.55
901.2501,6.56
901.5,6.04
901.501,5.81
901.75,6.1
901.7501,6.8
902,7.82
902.01,8.56
902.25,9.37
902.2501,9.61
902.5,9.75
902.501,10.09
902.75,10.2
902.7501,9.97
903,10.82
903.01,11.67
903.25,12.05
903.2501,10.87
903.5,10.84
903.501,10.33
903.75,8.78
903.7501,7.46
904,7.5
904.01,6.83
904.25,6.75
904.2501,6.66
904.5,6.52
904.501,6.35
904.75,6.16
904.7501,6.4
905,6.88
905.01,7.8
905.25,8.99
905.2501,9.61
905.5,9.11
905.501,8.9
905.75,8.9
905.7501,8.94
906,8.78
906.01,8.52
906.25,8.71
906.2501,8.92
906.5,9.13
906.501,8.92
906.75,7.14
906.7501,6.8
907,6.11
907.01,5.21
907.25,4.7
907.2501,4.33
907.5,4.57
907.501,4.47
907.75,4.63
907.7501,4.91
908,5.34
908.01,7.08
908.25,9.25
908.2501,9.79
908.5,9.52
908.501,9.3
908.75,8.99
908.7501,8.71
909,8.42
909.01,8.46
909.25,8.5
909.2501,9.89
909.5,10.19
909.501,10.47
909.75,8.86
909.7501,7.37
910,7.1
910.01,6.43
910.25,5.6
910.2501,4.77
910.5,4.72
910.501,4.89
910.75,5.5
910.7501,5.77
911,6.47
911.01,7.87
911.25,9.49
911.2501,10.43
911.5,10.1
911.501,9.68
911.75,9.32
911.7501,9.01
912,8.51
912.01,8.71
912.25,9.01
912.2501,8.77
912.5,8.68
912.501,8.85
912.75,7.71
912.7501,7.78
913,7.2
913.01,6.17
913.25,5.59
913.2501,5.06
913.5,5.05
913.501,5
913.75,5.19
913.7501,5.53
914,5.94
914.01,7.18
914.25,8.35
914.2501,8.99
914.5,9.11
914.501,9
914.75,9.27
914.7501,9.4
915,9.14
915.01,8.93
915.25,8.77
915.2501,10.22
915.5,10.38
915.501,10.38
915.75,8.98
915.7501,6.92
916,6.33
916.01,5.43
916.25,4.62
916.2501,3.83
916.5,3.78
916.501,3.32
916.75,3.56
916.7501,3.78
917,4.34
917.01,6.68
917.25,8.63
917.2501,9.68
917.5,9.95
917.501,9.81
917.75,9.94
917.7501,10.52
918,11.08
918.01,11.14
918.25,11.24
918.2501,11.45
918.5,11.38
918.501,11.06
918.75,9.53
918.7501,6.74
919,5.61
919.01,5.85
919.25,5.18
919.2501,3.8
919.5,2.92
919.501,2.2
919.75,1.76
919.7501,1.79
920,2.28
920.01,3.79
920.25,6.31
920.2501,8.34
920.5,9.71
920.501,9.94
920.75,9.87
920.7501,10.04
921,10.79
921.01,10.8
921.25,11.46
921.2501,11.09
921.5,10.6
921.501,10.05
921.75,8.15
921.7501,6.28
922,6.46
922.01,6.4
922.25,5.68
922.2501,4.35
922.5,3.1
922.501,2.58
922.75,2.35
922.7501,2.52
923,3.4
923.01,5.1
923.25,8.68
923.2501,10.19
923.5,10.03
923.501,10.09
923.75,9.58
923.7501,9.26
924,9.22
924.01,9.67
924.25,9.18
924.2501,8.5
924.5,7.81
924.501,7.16
924.75,6.11
924.7501,7.09
925,6.51
925.01,5.96
925.25,5.24
925.2501,5.13
925.5,4.73
925.501,4.38
925.75,4.47
925.7501,5.52
926,7.79
926.01,9.68
926.25,10.42
926.2501,10.57
926.5,10.21
926.501,9.41
926.75,8.68
926.7501,8.49
927,8.64
927.01,8.46
927.25,8.56
927.2501,10.5
927.5,10.53
927.501,10.36
927.75,8.71
927.7501,6.93
928,6.17
928.01,5.6
928.25,5.09
928.2501,4.3
928.5,3.51
928.501,3.14
928.75,3.66
928.7501,4.58
929,5.79
929.01,7.71
929.25,9.46
929.2501,10.56
929.5,10.04
929.501,9.58
929.75,8.73
929.7501,8.35
930,8.24
930.01,8.26
930.25,8.63
930.2501,8.57
930.5,8.34
930.501,8.05
930.75,6.5
930.7501,5.48
931,5.32
931.01,4.66
931.25,4.28
931.2501,3.82
931.5,3.21
931.501,3.19
931.75,3.64
931.7501,4.87
932,6.49
932.01,8.08
932.25,9.59
932.2501,9.46
932.5,8.84
932.501,8.2
932.75,8.18
932.7501,8.48
933,7.82
933.01,8.01
933.25,8.24
933.2501,10.56
933.5,10.63
933.501,10.89
933.75,9.62
933.7501,7.45
934,6.61
934.01,5.85
934.25,5.49
934.2501,5.13
934.5,4.36
934.501,3.85
934.75,4.33
934.7501,4.99
935,6.6
935.01,9.07
935.25,10.62
935.2501,10.71
935.5,10.66
935.501,9.89
935.75,8.84
935.7501,8.65
936,8.65
936.01,8.13
936.25,7.93
936.2501,8.31
936.5,8.21
936.501,8.92
936.75,7.3
936.7501,7.77
937,7.29
937.01,5.26
937.25,4.39
937.2501,3.91
937.5,3.82
937.501,3.71
937.75,3.85
937.7501,4.3
938,5.04
938.01,7.37
938.25,8.9
938.2501,9.92
938.5,9.66
938.501,9.27
938.75,8.82
938.7501,8.54
939,8.46
939.01,8.54
939.25,8.79
939.2501,9.45
939.5,9.7
939.501,9.35
939.75,7.77
939.7501,6.84
940,6.54
940.01,5.49
940.25,4.79
940.2501,4.62
940.5,4.59
940.501,4.18
940.75,4.39
940.7501,4.84
941,5.52
941.01,6.62
941.25,8.34
941.2501,9.3
941.5,9.42
941.501,8.91
941.75,7.87
941.7501,8.13
942,9.27
942.01,8.96
942.25,8.69
942.2501,8.91
942.5,8.95
942.501,8.66
942.75,7.36
942.7501,6.37
943,5.95
943.01,5.12
943.25,4.59
943.2501,4.27
943.5,3.59
943.501,3.22
943.75,2.88
943.7501,3.42
944,4.36
944.01,6.66
944.25,9.18
944.2501,9.6
944.5,9.23
944.501,8.62
944.75,8.36
944.7501,8.45
945,8.52
945.01,8.55
945.25,8.09
945.2501,9.38
945.5,9.28
945.501,9.03
945.75,8.26
945.7501,6.15
946,5.56
946.01,4.54
946.25,4.51
946.2501,4.57
946.5,4.8
946.501,5.16
946.75,5.57
946.7501,5.99
947,6.51
947.01,8.03
947.25,9.69
947.2501,9.95
947.5,9.43
947.501,8.8
947.75,8.56
947.7501,8.48
948,8.25
948.01,8.03
948.25,8.07
948.2501,7.9
948.5,7.85
948.501,8.05
948.75,7.05
948.7501,5.96
949,5.56
949.01,4.97
949.25,4.28
949.2501,4.43
949.5,4.9
949.501,5.72
949.75,6.36
949.7501,6.84
950,7.05
950.01,7.36
950.25,8.38
950.2501,8.99
950.5,8.76
950.501,8.31
950.75,8.52
950.7501,8.74
951,8.7
951.01,8.58
951.25,8.68
951.2501,9.85
951.5,10.41
951.501,10.56
951.75,9.85
951.7501,7.76
952,7.04
952.01,5.88
952.25,4.79
952.2501,4.62
952.5,4.16
952.501,4.34
952.75,4.73
952.7501,5.05
953,5.41
953.01,6.82
953.25,8.87
953.2501,9.3
953.5,9.29
953.501,9.55
953.75,9.78
953.7501,9.88
954,10.47
954.01,10.14
954.25,10.11
954.2501,11.1
954.5,10.9
954.501,10.99
954.75,10.16
954.7501,7.98
955,7.26
955.01,6.67
955.25,5.4
955.2501,4.12
955.5,3.44
955.501,3.09
955.75,3.18
955.7501,3.45
956,4.51
956.01,7.42
956.25,9.82
956.2501,10.05
956.5,9.9
956.501,9.98
956.75,10.38
956.7501,10.45
957,9.98
957.01,10.43
957.25,11.3
957.2501,10.2
957.5,10.48
957.501,10.34
957.75,9.18
957.7501,7.53
958,7.66
958.01,7.47
958.25,6.7
958.2501,5.21
958.5,4.09
958.501,2.79
958.75,2.16
958.7501,2.7
959,3.56
959.01,6.91
959.25,9.67
959.2501,10.6
959.5,9.64
959.501,9.2
959.75,8.84
959.7501,8.75
960,8.37
960.01,7.66
960.25,7.59
960.2501,7.46
960.5,7.42
960.501,7.64
960.75,6.73
960.7501,5.92
961,5.94
961.01,5.37
961.25,4.57
961.2501,4.29
961.5,4.46
961.501,4.24
961.75,4.38
961.7501,5
962,6.07
962.01,6.97
962.25,8.74
962.2501,9.6
962.5,9.46
962.501,9.55
962.75,9.37
962.7501,8.9
963,8.56
963.01,8.36
963.25,7.99
963.2501,9.91
963.5,10.38
963.501,10.48
963.75,9.78
963.7501,8.17
964,8.3
964.01,7.99
964.25,6.98
964.2501,6.2
964.5,5.93
964.501,6.02
964.75,6.41
964.7501,6.81
965,6.97
965.01,8.28
965.25,9.48
965.2501,10.4
965.5,9.97
965.501,9.85
965.75,10.04
965.7501,10.1
966,10.18
966.01,10.16
966.25,10.98
966.2501,11.16
966.5,10.81
966.501,10.51
966.75,9.61
966.7501,8.27
967,8.91
967.01,8.5
967.25,7.57
967.2501,7.05
967.5,6.69
967.501,6.79
967.75,6.88
967.7501,7.16
968,7.2
968.01,7.85
968.25,9.16
968.2501,9.95
968.5,10.32
968.501,10.56
968.75,10.75
968.7501,10.61
969,10.21
969.01,10.43
969.25,10.69
969.2501,10.58
969.5,10.82
969.501,10.74
969.75,9.87
969.7501,7.85
970,8.22
970.01,8.13
970.25,7.16
970.2501,6.72
970.5,6.11
970.501,6.15
970.75,6.41
970.7501,7.03
971,7.64
971.01,8.4
971.25,9.35
971.2501,9.64
971.5,9.68
971.501,9.56
971.75,9.66
971.7501,9.58
972,9.65
972.01,9.54
972.25,9.44
972.2501,9.19
972.5,9.27
972.501,9.22
972.75,8.49
972.7501,7.04
973,7.65
973.01,6.62
973.25,5.51
973.2501,4.42
973.5,3.83
973.501,3.19
973.75,3.07
973.7501,3.16
974,3.6
974.01,4.59
974.25,5.14
974.2501,7.51
974.5,8.73
974.501,9.27
974.75,9.86
974.7501,10.32
975,9.99
975.01,9.91
975.25,9.59
975.2501,11.19
975.5,11.28
975.501,11.22
975.75,10.12
975.7501,6.98
976,6.36
976.01,5.98
976.25,4.39
976.2501,2.89
976.5,2.12
976.501,1.31
976.75,0.8
976.7501,1.01
977,1.65
977.01,3.16
977.25,5.59
977.2501,6.62
977.5,10.23
977.501,9.1
977.75,9.19
977.7501,9.86
978,9.88
978.01,9.75
978.25,9.39
978.2501,9.28
978.5,9.53
978.501,9.63
978.75,8.63
978.7501,6.8
979,6.29
979.01,5.04
979.25,4.06
979.2501,3.04
979.5,2.62
979.501,2.76
979.75,2.53
979.7501,2.8
980,3.42
980.01,5.45
980.25,7.22
980.2501,8.61
980.5,9.01
980.501,8.72
980.75,8.92
980.7501,9.37
981,9.78
981.01,9.43
981.25,9.22
981.2501,9.6
981.5,10.07
981.501,10.27
981.75,9.84
981.7501,6.76
982,5.99
982.01,5.53
982.25,4.49
982.2501,3.3
982.5,3.09
982.501,2.78
982.75,2.74
982.7501,2.9
983,3.49
983.01,5.59
983.25,7.16
983.2501,9.07
983.5,9.66
983.501,9.94
983.75,9.8
983.7501,9.83
984,9.79
984.01,9.13
984.25,8.34
984.2501,7.78
984.5,8.15
984.501,8.16
984.75,7.77
984.7501,5.28
985,5.01
985.01,5.04
985.25,4.94
985.2501,3.67
985.5,2.8
985.501,2.19
985.75,2.2
985.7501,2.44
986,2.59
986.01,4.08
986.25,6.53
986.2501,6.12
986.5,7.75
986.501,8.96
986.75,9.43
986.7501,9.73
987,10.29
987.01,10.43
987.25,9.7
987.2501,8.49
987.5,8.69
987.501,8.61
987.75,8.35
987.7501,5.94
988,5.27
988.01,5.18
988.25,3.8
988.2501,3.14
988.5,2.9
988.501,1.57
988.75,1.24
988.7501,1.97
989,3.46
989.01,6.53
989.25,7.32
989.2501,10.24
989.5,9.53
989.501,9.68
989.75,9.71
989.7501,9.46
990,9.74
990.01,9.76
990.25,9.61
990.2501,9.6
990.5,9.44
990.501,9.17
990.75,7.96
990.7501,6.41
991,6.07
991.01,5.15
991.25,4.63
991.2501,3.95
991.5,3.21
991.501,2.64
991.75,2.23
991.7501,2.26
992,3.54
992.01,7.41
992.25,8.41
992.2501,10.05
992.5,9.86
992.501,9.38
992.75,9.17
992.7501,8.84
993,9.04
993.01,8.63
993.25,8.37
993.2501,10.08
993.5,10.24
993.501,10.31
993.75,9.81
993.7501,6.91
994,6.21
994.01,6.92
994.25,6.33
994.2501,4.88
994.5,3.78
994.501,3.13
994.75,3.21
994.7501,3.66
995,4.38
995.01,6.21
995.25,9.16
995.2501,10.42
995.5,10.47
995.501,10.39
995.75,10.68
995.7501,10.65
996,10.29
996.01,10.01
996.25,9.88
996.2501,9.87
996.5,9.49
996.501,9
996.75,7.66
996.7501,6.07
997,5.99
997.01,5.15
997.25,4.12
997.2501,2.96
997.5,1.93
997.501,1.41
997.75,1.64
997.7501,2.33
998,3.1
998.01,5.52
998.25,8.83
998.2501,9.14
998.5,10.61
998.501,9.11
998.75,8.94
998.7501,9.45
999,9.69
999.01,9.06
999.25,8.86
999.2501,9.44
999.5,9.56
999.501,9.15
999.75,8.15
999.7501,5.04
1000,4.43
1000.01,4.34
1000.25,2.62
1000.2501,1.13
1000.5,0.25
1000.501,1.2
1000.75,0.97
1000.7501,0.79
1001,0.6
1001.01,1.02
1001.25,2.26
1001.2501,5.09
1001.5,6.28
1001.501,8.69
1001.75,9.2
1001.7501,9.56
1002,10.01
1002.01,10.27
1002.25,10.34
1002.2501,9.86
1002.5,9
1002.501,8.79
1002.75,8.45
1002.7501,6.18
1003,4.54
1003.01,4.61
1003.25,3.91
1003.2501,3.22
1003.5,2.02
1003.501,1.34
1003.75,1.58
1003.7501,2.42
1004,3.75
1004.01,6.22
1004.25,5.59
1004.2501,8.34
1004.5,9.36
1004.501,9.94
1004.75,10.68
1004.7501,10.88
1005,10.67
1005.01,9.83
1005.25,9.67
1005.2501,10.83
1005.5,10.88
1005.501,10.75
1005.75,10.01
1005.7501,7.13
1006,5.86
1006.01,5.49
1006.25,4.71
1006.2501,3.95
1006.5,3.57
1006.501,3.33
1006.75,3.49
1006.7501,3.86
1007,4.61
1007.01,6.85
1007.25,8.47
1007.2501,9.77
1007.5,9.88
1007.501,10.12
1007.75,10.77
1007.7501,10.35
1008,9.94
1008.01,9.48
1008.25,9.4
1008.2501,9.17
1008.5,8.86
1008.501,8.27
1008.75,7.26
1008.7501,5.75
1009,5.81
1009.01,5.13
1009.25,4.47
1009.2501,4.13
1009.5,3.37
1009.501,2.79
1009.75,2.65
1009.7501,2.89
1010,3.88
1010.01,6.08
1010.25,7.1
1010.2501,8.22
1010.5,9.08
1010.501,8.97
1010.75,9.29
1010.7501,9.6
1011,9.63
1011.01,9.22
1011.25,8.81
1011.2501,10.24
1011.5,10.2
1011.501,9.78
1011.75,9.4
1011.7501,6.55
1012,5.97
1012.01,5.47
1012.25,4.03
1012.2501,2.53
1012.5,1.53
1012.501,1.63
1012.75,2.49
1012.7501,2.93
1013,3.1
1013.01,3.93
1013.25,6.95
1013.2501,8.64
1013.5,10.43
1013.501,9.92
1013.75,9.94
1013.7501,10.07
1014,10.12
1014.01,9.57
1014.25,9.94
1014.2501,10.63
1014.5,10.67
1014.501,10.67
1014.75,10.44
1014.7501,7.47
1015,6.81
1015.01,6.06
1015.25,4.7
1015.2501,3.42
1015.5,2.48
1015.501,2.78
1015.75,3.31
1015.7501,3.5
1016,3.89
1016.01,5.46
1016.25,7.86
1016.2501,7.61
1016.5,9.58
1016.501,9.87
1016.75,10.08
1016.7501,9.46
1017,8.96
1017.01,9.44
1017.25,10.03
1017.2501,10.4
1017.5,10.24
1017.501,9.86
1017.75,9.16
1017.7501,6.12
1018,5.72
1018.01,6.17
1018.25,5.63
1018.2501,3.85
1018.5,2.67
1018.501,2.49
1018.75,3
1018.7501,3.9
1019,4.91
1019.01,7.41
1019.25,7.41
1019.2501,9.27
1019.5,9.9
1019.501,10.26
1019.75,10.14
1019.7501,9.97
1020,9.3
1020.01,8.6
1020.25,8.79
1020.2501,9.14
1020.5,9.54
1020.501,9.58
1020.75,8.8
1020.7501,6.24
1021,4.4
1021.01,4.87
1021.25,4.83
1021.2501,3.77
1021.5,2.41
1021.501,1.81
1021.75,1.62
1021.7501,1.88
1022,2.32
1022.01,4.06
1022.25,6.97
1022.2501,6.6
1022.5,9.08
1022.501,9.19
1022.75,9.26
1022.7501,9.51
1023,9.67
1023.01,10.01
1023.25,10.44
1023.2501,10.68
1023.5,10.53
1023.501,10.34
1023.75,9.73
1023.7501,6.47
1024,5.45
1024.01,5.38
1024.25,4.44
1024.2501,3.23
1024.5,3.09
1024.501,4.11
1024.75,5.42
1024.7501,6.55
1025,7.19
1025.01,8.57
1025.25,10.88
1025.2501,10.95
1025.5,10.4
1025.501,9.97
1025.75,9.66
1025.7501,9.46
1026,9.35
1026.01,9.09
1026.25,9.49
1026.2501,8.74
1026.5,8.35
1026.501,8.14
1026.75,7.45
1026.7501,7.02
1027,8.74
1027.01,8.63
1027.25,8.4
1027.2501,8.38
1027.5,7.77
1027.501,7.51
1027.75,7.6
1027.7501,7.77
1028,8.54
1028.01,9.17
1028.25,9.71
1028.2501,10.35
1028.5,10.93
1028.501,11.26
1028.75,11.23
1028.7501,10.58
1029,10
1029.01,9.18
1029.25,8.76
1029.2501,10.88
1029.5,10.99
1029.501,10.79
1029.75,10.17
1029.7501,9.83
1030,10
1030.01,9.14
1030.25,8.68
1030.2501,7.98
1030.5,7.45
1030.501,6.73
1030.75,6.64
1030.7501,7.51
1031,8.6
1031.01,9.99
1031.25,10.63
1031.2501,10.43
1031.5,9.63
1031.501,9.34
1031.75,9.55
1031.7501,9.4
1032,9.15
1032.01,8.73
1032.25,8.08
1032.2501,7.09
1032.5,6.27
1032.501,6.18
1032.75,6.05
1032.7501,6.72
1033,6.76
1033.01,6.51
1033.25,6.63
1033.2501,6.17
1033.5,5.93
1033.501,5.61
1033.75,5.48
1033.7501,6.3
1034,7.26
1034.01,8.3
1034.25,8.87
1034.2501,8.71
1034.5,8.75
1034.501,8.4
1034.75,7.88
1034.7501,7.88
1035,8.18
1035.01,8.15
1035.25,7.76
1035.2501,9.35
1035.5,9.59
1035.501,9.73
1035.75,8.86
1035.7501,7.19
1036,7.13
1036.01,6.76
1036.25,6.65
1036.2501,6.3
1036.5,6.57
1036.501,7.14
1036.75,7.5
1036.7501,8.26
1037,8.85
1037.01,9.06
1037.25,9
1037.2501,9.53
1037.5,9.59
1037.501,9.7
1037.75,9.67
1037.7501,9.37
1038,8.91
1038.01,8.43
1038.25,8.07
1038.2501,8.09
1038.5,8.03
1038.501,8.22
1038.75,8.27
1038.7501,9.45
1039,9.19
1039.01,8.63
1039.25,8.2
1039.2501,8.12
1039.5,8.17
1039.501,8.11
1039.75,8.33
1039.7501,8.72
1040,8.95
1040.01,9.31
1040.25,9.85
1040.2501,10.09
1040.5,10.09
1040.501,9.95
1040.75,9.69
1040.7501,8.92
1041,8.25
1041.01,7.92
1041.25,7.86
1041.2501,8.05
1041.5,8.35
1041.501,8.61
1041.75,8.36
1041.7501,8.85
1042,10.06
1042.01,9.88
1042.25,9.13
1042.2501,8.5
1042.5,7.71
1042.501,7.48
1042.75,7.81
1042.7501,8.1
1043,8.76
1043.01,9.32
1043.25,9.93
1043.2501,10.39
1043.5,10.53
1043.501,10.92
1043.75,10.76
1043.7501,10.15
1044,9.58
1044.01,9.47
1044.25,9.79
1044.2501,9.89
1044.5,9.83
1044.501,9.44
1044.75,8.5
1044.7501,8.64
1045,9.69
1045.01,9.36
1045.25,8.33
1045.2501,7.89
1045.5,7.15
1045.501,7.05
1045.75,7.35
1045.7501,7.76
1046,8.43
1046.01,9.4
1046.25,9.85
1046.2501,10.52
1046.5,10.28
1046.501,10.12
1046.75,10.19
1046.7501,10.2
1047,10.13
1047.01,9.91
1047.25,9.76
1047.2501,9.76
1047.5,10.04
1047.501,10.22
1047.75,9.97
1047.7501,9.78
1048,10.22
1048.01,9.61
1048.25,8.91
1048.2501,7.63
1048.5,7.54
1048.501,7.63
1048.75,7.26
1048.7501,7.17
1049,7.6
1049.01,8.06
1049.25,8.7
1049.2501,9.29
1049.5,9.39
1049.501,9.16
1049.75,9.15
1049.7501,9.23
1050,9.04
1050.01,8.89
1050.25,9.03
1050.2501,9.3
1050.5,9.3
1050.501,9.2
1050.75,8.35
1050.7501,7.64
1051,8.42
1051.01,7.39
1051.25,7.02
1051.2501,6.52
1051.5,6.21
1051.501,6.09
1051.75,6.2
1051.7501,6.3
1052,6.44
1052.01,7.21
1052.25,8.36
1052.2501,9.24
1052.5,9.52
1052.501,9.42
1052.75,9.17
1052.7501,9.18
1053,9.12
1053.01,9.09
1053.25,9.2
1053.2501,10.13
1053.5,10.43
1053.501,10.75
1053.75,10.18
1053.7501,8.09
1054,8.36
1054.01,7.69
1054.25,7.17
1054.2501,6.6
1054.5,5.87
1054.501,5.47
1054.75,5.72
1054.7501,6.61
1055,7.43
1055.01,8.15
1055.25,9.19
1055.2501,9.51
1055.5,9.36
1055.501,9.26
1055.75,9.4
1055.7501,9.54
1056,9.48
1056.01,9.1
1056.25,8.84
1056.2501,8.9
1056.5,8.7
1056.501,8.64
1056.75,8
1056.7501,7.48
1057,8.17
1057.01,7.19
1057.25,6.2
1057.2501,6.14
1057.5,5.7
1057.501,5.53
1057.75,5.69
1057.7501,6.38
1058,7.38
1058.01,8.31
1058.25,9.49
1058.2501,10.12
1058.5,10.09
1058.501,9.76
1058.75,9.36
1058.7501,8.99
1059,8.69
1059.01,8.61
1059.25,8.99
1059.2501,10.61
1059.5,10.52
1059.501,10.13
1059.75,9.79
1059.7501,8.3
1060,8.25
1060.01,8.2
1060.25,7.59
1060.2501,7.01
1060.5,6.44
1060.501,5.91
1060.75,6.12
1060.7501,6.4
1061,6.83
1061.01,8.05
1061.25,9.23
1061.2501,9.85
1061.5,9.54
1061.501,9.2
1061.75,9.11
1061.7501,8.94
1062,8.47
1062.01,8.51
1062.25,8.67
1062.2501,8.77
1062.5,8.67
1062.501,8.4
1062.75,7.62
1062.7501,6.64
1063,6.75
1063.01,5.99
1063.25,5.4
1063.2501,4.98
1063.5,5.02
1063.501,5.64
1063.75,6.37
1063.7501,7.02
1064,7.44
1064.01,8.4
1064.25,9.36
1064.2501,9.53
1064.5,9.25
1064.501,8.96
1064.75,8.8
1064.7501,8.58
1065,8.66
1065.01,8.68
1065.25,8.67
1065.2501,10.51
1065.5,10.44
1065.501,10.42
1065.75,9.73
1065.7501,7.56
1066,6.86
1066.01,6.6
1066.25,6.16
1066.2501,5.51
1066.5,4.99
1066.501,4.83
1066.75,4.74
1066.7501,5.15
1067,5.79
1067.01,6.94
1067.25,9.4
1067.2501,10.04
1067.5,9.71
1067.501,9.6
1067.75,9.56
1067.7501,9.32
1068,8.82
1068.01,8.2
1068.25,8.2
1068.2501,8.19
1068.5,8.35
1068.501,8.59
1068.75,8.53
1068.7501,6.92
1069,6.97
1069.01,6.71
1069.25,6.55
1069.2501,6.26
1069.5,5.77
1069.501,5.15
1069.75,5.1
1069.7501,5.17
1070,5.59
1070.01,6.72
1070.25,9.11
1070.2501,10.16
1070.5,9.88
1070.501,9.49
1070.75,9.31
1070.7501,9.3
1071,9.22
1071.01,9.1
1071.25,9.11
1071.2501,11.02
1071.5,10.81
1071.501,10.71
1071.75,9.96
1071.7501,7.62
1072,7.13
1072.01,6.46
1072.25,6.61
1072.2501,5.9
1072.5,5.13
1072.501,4.65
1072.75,4.77
1072.7501,5.12
1073,6.06
1073.01,7.61
1073.25,9.45
1073.2501,10.59
1073.5,10.41
1073.501,10.36
1073.75,10.36
1073.7501,10.54
1074,10.81
1074.01,11.17
1074.25,11.56
1074.2501,11.34
1074.5,10.64
1074.501,10.64
1074.75,10.1
1074.7501,7.29
1075,6.06
1075.01,6.27
1075.25,6.51
1075.2501,5.44
1075.5,4.68
1075.501,4.64
1075.75,4.67
1075.7501,5.15
1076,5.9
1076.01,7.04
1076.25,8.09
1076.2501,9.95
1076.5,10.38
1076.501,10.15
1076.75,10.17
1076.7501,10.5
1077,10.73
1077.01,10.77
1077.25,10.82
1077.2501,9.36
1077.5,9.6
1077.501,10.03
1077.75,10.41
1077.7501,8.34
1078,7.16
1078.01,6.64
1078.25,6.02
1078.2501,4.73
1078.5,4.01
1078.501,3.48
1078.75,3.57
1078.7501,3.78
1079,4.2
1079.01,5.92
1079.25,7.92
1079.2501,8.53
1079.5,9.49
1079.501,10.01
1079.75,9.86
1079.7501,9.88
1080,10.44
1080.01,10.77
1080.25,10.69
1080.2501,10.65
1080.5,10.52
1080.501,10.5
1080.75,10.37
1080.7501,7.76
1081,6.09
1081.01,5.16
1081.25,4.79
1081.2501,3.17
1081.5,2.04
1081.501,0.78
1081.75,0.62
1081.7501,1.26
1082,1.9
1082.01,2.56
1082.25,4.61
1082.2501,6.36
1082.5,7.19
1082.501,8.52
1082.75,8.55
1082.7501,9.35
1083,10.14
1083.01,10.5
1083.25,10.32
1083.2501,9.91
1083.5,9.87
1083.501,9.95
1083.75,9.48
1083.7501,6.68
1084,5.76
1084.01,5.13
