time,p:1,q :1,timeStamp
32.382,991540.2414,-419679.8669,
32.383,992256.2342,-419891.1343,
32.384,992968.8416,-420102.2932,
32.385,993678.0384,-420313.3542,
32.386,994383.8085,-420524.3185,
32.387,995086.1405,-420735.1755,
32.388,995785.0235,-420945.9026,
32.389,996480.4424,-421156.4666,
32.39,997172.3746,-421366.8259,
32.391,997860.7871,-421576.9351,
32.392,998545.6355,-421786.748,
32.393,999226.8649,-421996.2226,
32.394,999904.4114,-422205.3241,
32.395,1000578.206,-422414.0278,
32.396,1001248.177,-422622.3195,
32.397,1001914.256,-422830.196,
32.398,1002576.381,-423037.6626,
32.399,1003234.499,-423244.7307,
32.4,1003888.566,-423451.4142,
32.401,1004536.023,-423657.3088,
32.402,1005174.379,-423862.1755,
32.403,1005803.781,-424066.2318,
32.404,1006424.454,-424269.6153,
32.405,1007036.665,-424472.3652,
32.406,1007640.688,-424674.4177,
32.407,1008236.764,-424875.615,
32.408,1008825.067,-425075.7264,
32.409,1009405.684,-425274.4783,
32.41,1009978.602,-425471.59,
32.411,1010543.711,-425666.8085,
32.412,1011100.818,-425859.9397,
32.413,1011649.677,-426050.8708,
32.414,1012190.018,-426239.5809,
32.415,1012721.582,-426426.1406,
32.416,1013244.157,-426610.698,
32.417,1013757.602,-426793.4561,
32.418,1014261.86,-426974.6425,
32.419,1014756.97,-427154.4778,
32.42,1015243.052,-427333.1444,
32.421,1015720.291,-427510.7623,
32.422,1016188.914,-427687.3729,
32.423,1016649.151,-427862.934,
32.424,1017101.214,-428037.326,
32.425,1017545.261,-428210.368,
32.426,1017981.38,-428381.8417,
32.427,1018409.581,-428551.5197,
32.428,1018829.793,-428719.1943,
32.429,1019241.878,-428884.7032,
32.43,1019645.649,-429047.9482,
32.431,1020040.899,-429208.9056,
32.432,1020427.428,-429367.626,
32.433,1020805.069,-429524.2248,
32.434,1021173.711,-429678.8638,
32.435,1021533.313,-429831.7282,
32.436,1021883.908,-429982.9999,
32.437,1022225.597,-430132.8324,
32.438,1022558.54,-430281.3306,
32.439,1022882.926,-430428.5368,
32.44,1023198.958,-430574.4256,
32.441,1023506.819,-430718.9079,
32.442,1023806.655,-430861.8433,
32.443,1024098.557,-431003.0588,
32.444,1024382.552,-431142.3715,
32.445,1024658.599,-431279.6122,
32.446,1024926.605,-431414.6462,
32.447,1025186.434,-431547.3898,
32.448,1025437.931,-431677.819,
32.449,1025680.943,-431805.9706,
32.45,1025915.345,-431931.9348,
32.451,1026141.051,-432055.8418,
32.452,1026358.036,-432177.8426,
32.453,1026566.332,-432298.0879,
32.454,1026766.028,-432416.7077,
32.455,1026957.261,-432533.7942,
32.456,1027140.195,-432649.3896,
32.457,1027315.008,-432763.4815,
32.458,1027481.863,-432876.0052,
32.459,1027640.895,-432986.8531,
32.46,1027792.196,-433095.8894,
32.461,1027935.807,-433202.9682,
32.462,1028071.712,-433307.9528,
32.463,1028199.855,-433410.7329,
32.464,1028320.139,-433511.238,
32.465,1028432.453,-433609.446,
32.466,1028536.687,-433705.384,
32.467,1028632.746,-433799.1236,
32.468,1028720.573,-433890.77,
32.469,1028800.153,-433980.4473,
32.47,1028871.52,-434068.2812,
32.471,1028934.755,-434154.3822,
32.472,1028989.979,-434238.8318,
32.473,1029037.337,-434321.6716,
32.474,1029076.985,-434402.8992,
32.475,1029109.071,-434482.4693,
32.476,1029133.722,-434560.301,
32.477,1029151.029,-434636.2889,
32.478,1029161.043,-434710.3178,
32.479,1029163.771,-434782.2783,
32.48,1029159.183,-434852.0811,
32.481,1029147.217,-434919.6683,
32.482,1029127.797,-434985.0204,
32.483,1029100.846,-435048.1584,
32.484,1029066.301,-435109.1396,
32.485,1029024.123,-435168.0501,
32.486,1028974.31,-435224.9925,
32.487,1028916.9,-435280.0724,
32.488,1028851.967,-435333.3844,
32.489,1028779.621,-435385.0007,
32.49,1028699.991,-435434.9622,
32.491,1028613.217,-435483.274,
32.492,1028519.433,-435529.9063,
32.493,1028418.759,-435574.7994,
32.494,1028311.287,-435617.8728,
32.495,1028197.073,-435659.0369,
32.496,1028076.143,-435698.2051,
32.497,1027948.487,-435735.3061,
32.498,1027814.072,-435770.2932,
32.499,1027672.852,-435803.1504,
32.5,1027524.777,-435833.8946,
32.501,1027367.307,-435862.1494,
32.502,1027197.985,-435887.7321,
32.503,1027016.975,-435910.9461,
32.504,1026824.548,-435932.029,
32.505,1026621.048,-435951.1234,
32.506,1026406.854,-435968.2612,
32.507,1026182.341,-435983.3632,
32.508,1025947.832,-435996.2526,
32.509,1025703.574,-436006.6821,
32.51,1025449.707,-436014.3689,
32.511,1025186.263,-436019.0339,
32.512,1024913.171,-436020.4396,
32.513,1024630.278,-436018.421,
32.514,1024337.379,-436012.9074,
32.515,1024034.256,-436003.9301,
32.516,1023720.714,-435991.6169,
32.517,1023396.616,-435976.1745,
32.518,1023061.913,-435957.8602,
32.519,1022716.648,-435936.9483,
32.52,1022360.967,-435913.6946,
32.521,1021995.102,-435888.3046,
32.522,1021619.348,-435860.909,
32.523,1021234.032,-435831.5495,
32.524,1020839.481,-435800.1774,
32.525,1020435.983,-435766.6629,
32.526,1020023.768,-435730.8166,
32.527,1019602.979,-435692.4166,
32.528,1019173.675,-435651.2408,
32.529,1018735.825,-435607.0973,
32.53,1018289.333,-435559.851,
32.531,1017834.057,-435509.4414,
32.532,1017369.841,-435455.8906,
32.533,1016896.544,-435399.3,
32.534,1016414.07,-435339.8368,
32.535,1015922.39,-435277.7123,
32.536,1015421.552,-435213.1545,
32.537,1014911.688,-435146.3795,
32.538,1014392.997,-435077.5654,
32.539,1013865.735,-435006.8312,
32.54,1013330.187,-434934.225,
32.541,1012786.639,-434859.7209,
32.542,1012235.35,-434783.226,
32.543,1011676.532,-434704.597,
32.544,1011110.331,-434623.6616,
32.545,1010536.82,-434540.2442,
32.546,1009956.004,-434454.1912,
32.547,1009367.829,-434365.393,
32.548,1008772.204,-434273.7992,
32.549,1008169.021,-434179.4258,
32.55,1007558.184,-434082.3542,
32.551,1006939.628,-433982.7244,
32.552,1006313.349,-433880.7031,
32.553,1005679.396,-433776.4831,
32.554,1005037.886,-433670.2475,
32.555,1004388.997,-433562.1508,
32.556,1003732.95,-433452.3011,
32.557,1003069.995,-433340.7497,
32.558,1002400.384,-433227.4881,
32.559,1001724.349,-433112.4524,
32.56,1001042.088,-432995.5356,
32.561,1000353.743,-432876.6055,
32.562,999659.4003,-432755.5246,
32.563,998959.089,-432632.1709,
32.564,998252.7892,-432506.4562,
32.565,997540.4479,-432378.3392,
32.566,996821.9979,-432247.8322,
32.567,996097.3782,-432115.0006,
32.568,995366.5529,-431979.9557,
32.569,994629.527,-431842.841,
32.57,993886.3555,-431703.8156,
32.571,993137.1469,-431563.0345,
32.572,992382.0582,-431420.6316,
32.573,991621.2848,-431276.7047,
32.574,990855.0452,-431131.3059,
32.575,990083.5626,-430984.4399,
32.576,989307.0471,-430836.0622,
32.577,988525.6788,-430686.0958,
32.578,987739.5974,-430534.4401,
32.579,986948.8954,-430380.9884,
32.58,986153.6185,-430225.6449,
32.581,985353.7722,-430068.3395,
32.582,984549.3337,-429909.0391,
32.583,983740.2663,-429747.7537,
32.584,982926.5368,-429584.5367,
32.585,982108.1307,-429419.4796,
32.586,981285.0649,-429252.7013,
32.587,980457.3969,-429084.3347,
32.588,979625.2267,-428914.5117,
32.589,978788.6947,-428743.3478,
32.59,977947.9732,-428570.9309,
32.591,977103.2545,-428397.3122,
32.592,976254.7364,-428222.5037,
32.593,975402.6073,-428046.4798,
32.594,974547.0331,-427869.1844,
32.595,973688.1472,-427690.5422,
32.596,972826.0449,-427510.4709,
32.597,971960.7835,-427328.8959,
32.598,971092.3866,-427145.7618,
32.599,970220.8533,-426961.0427,
32.6,969346.1705,-426774.7472,
32.601,968460.5153,-426585.6816,
32.602,967556.2696,-426393.2147,
32.603,966633.9566,-426198.126,
32.604,965694.3551,-426000.9882,
32.605,964738.4091,-425802.1006,
32.606,963767.1185,-425601.4595,
32.607,962781.4245,-425398.7704,
32.608,961782.1058,-425193.4974,
32.609,960769.6993,-424984.9438,
32.61,959744.4541,-424772.3516,
32.611,958706.3248,-424555.007,
32.612,957655.004,-424332.3374,
32.613,956589.9889,-424103.9877,
32.614,955510.6712,-423869.8658,
32.615,954416.4399,-423630.1528,
32.616,953306.7816,-423385.2762,
32.617,952181.3651,-423135.8526,
32.618,951040.1007,-422882.6053,
32.619,949883.166,-422626.2713,
32.62,948710.9957,-422367.5081,
32.621,947524.238,-422106.8129,
32.622,946323.6842,-421844.4662,
32.623,945110.1804,-421580.5038,
32.624,943884.5352,-421314.723,
32.625,942647.4339,-421046.7195,
32.626,941399.3713,-420775.9502,
32.627,940140.6113,-420501.8128,
32.628,938871.1785,-420223.7312,
32.629,937590.8803,-419941.2355,
32.63,936299.3587,-419654.0263,
32.631,934996.1616,-419362.0145,
32.632,933680.8254,-419065.3328,
32.633,932352.957,-418764.3175,
32.634,931012.3041,-418459.4644,
32.635,929658.8063,-418151.3641,
32.636,928292.6185,-417840.6268,
32.637,926914.1066,-417527.8062,
32.638,925523.814,-417213.3331,
32.639,924122.407,-416897.466,
32.64,922710.6048,-416580.2666,
32.641,921289.1036,-416261.6011,
32.642,919858.5069,-415941.1678,
32.643,918419.2683,-415618.5456,
32.644,916971.657,-415293.2578,
32.645,915515.747,-414964.8409,
32.646,914051.4334,-414632.9108,
32.647,912578.4714,-414297.2162,
32.648,911096.533,-413957.6737,
32.649,909605.2732,-413614.38,
32.65,908104.397,-413267.5995,
32.651,906593.7181,-412917.7306,
32.652,905073.2017,-412565.2552,
32.653,903542.9867,-412210.6781,
32.654,902003.384,-411854.465,
32.655,900454.8524,-411496.9872,
32.656,898897.9557,-411138.4802,
32.657,897333.3067,-410779.0207,
32.658,895761.5062,-410418.5259,
32.659,894183.0856,-410056.7731,
32.66,892598.4586,-409693.4376,
32.661,891007.8916,-409328.1432,
32.662,889411.4924,-408960.5182,
32.663,887809.2214,-408590.249,
32.664,886200.9211,-408217.1256,
32.665,884586.3607,-407841.0718,
32.666,882965.2899,-407462.1569,
32.667,881337.4926,-407080.5882,
32.668,879702.836,-406696.6857,
32.669,878061.3071,-406310.8419,
32.67,876413.0321,-405923.4736,
32.671,874758.2779,-405534.9715,
32.672,873097.4337,-405145.6544,
32.673,871430.9781,-404755.7336,
32.674,869759.4344,-404365.2933,
32.675,868083.3215,-403974.2873,
32.676,866403.1065,-403582.5532,
32.677,864719.1647,-403189.8418,
32.678,863031.7535,-402795.8568,
32.679,861341.002,-402400.3006,
32.68,859646.9174,-402002.9175,
32.681,857949.4083,-401603.5325,
32.682,856248.3192,-401202.0764,
32.683,854543.4735,-400798.5979,
32.684,852834.7177,-400393.259,
32.685,851121.9615,-399986.3156,
32.686,849405.2089,-399578.0869,
32.687,847684.5758,-399168.9162,
32.688,845960.2916,-398759.1301,
32.689,844232.6883,-398349.0007,
32.69,842502.1727,-397938.7156,
32.691,840769.1918,-397528.3605,
32.692,839034.1934,-397117.9144,
32.693,837297.5868,-396707.2607,
32.694,835559.71,-396296.2085,
32.695,833820.807,-395884.5251,
32.696,832081.0174,-395471.9719,
32.697,830340.3811,-395058.3409,
32.698,828598.8549,-394643.4857,
32.699,826856.34,-394227.3442,
32.7,825112.7165,-393809.9492,
32.701,823366.8702,-393391.2939,
32.702,821617.7617,-392971.5185,
32.703,819865.4742,-392550.968,
32.704,818110.2079,-392129.9823,
32.705,816352.2713,-391708.8553,
32.706,814592.0578,-391287.8027,
32.707,812830.0126,-390866.9396,
32.708,811066.5924,-390446.2725,
32.709,809302.225,-390025.7059,
32.71,807537.2739,-389605.0616,
32.711,805772.012,-389184.1087,
32.712,804006.6073,-388762.6001,
32.713,802241.1234,-388340.3098,
32.714,800475.5337,-387917.0666,
32.715,798709.7464,-387492.7796,
32.716,796943.6381,-387067.4531,
32.717,795177.0905,-386641.1877,
32.718,793410.0252,-386214.1691,
32.719,791642.4326,-385786.646,
32.72,789874.3912,-385358.9001,
32.721,788106.0738,-384931.2125,
32.722,786337.7424,-384503.8304,
32.723,784569.7299,-384076.9402,
32.724,782802.4142,-383650.6484,
32.725,781036.1859,-383224.9731,
32.726,779271.4155,-382799.8488,
32.727,777508.424,-382375.1402,
32.728,775747.4601,-381950.6665,
32.729,773988.6886,-381526.2298,
32.73,772232.1885,-381101.6462,
32.731,770477.9637,-380676.7729,
32.732,768725.9624,-380251.5305,
32.733,766976.1039,-379825.9157,
32.734,765228.308,-379400.0036,
32.735,763482.5237,-378973.94,
32.736,761738.7533,-378547.924,
32.737,759997.069,-378122.1843,
32.738,758257.6192,-377696.9522,
32.739,756520.6249,-377272.4346,
32.74,754786.3669,-376848.791,
32.741,753055.1642,-376426.1174,
32.742,751327.3492,-376004.4386,
32.743,749603.2402,-375583.7102,
32.744,747883.1178,-375163.8298,
32.745,746167.2054,-374744.6554,
32.746,744455.6583,-374326.0284,
32.747,742748.5622,-373907.7984,
32.748,741045.94,-373489.8461,
32.749,739347.7674,-373072.1018,
32.75,737653.9936,-372654.5569,
32.751,735964.5655,-372237.2661,
32.752,734279.451,-371820.3427,
32.753,732598.659,-371403.9452,
32.754,730922.2535,-370988.2584,
32.755,729250.3602,-370573.4714,
32.756,727583.1638,-370159.7564,
32.757,725920.8988,-369747.2484,
32.758,724263.8324,-369336.0325,
32.759,722612.2448,-368926.1361,
32.76,720966.4068,-368517.5298,
32.761,719326.5604,-368110.136,
32.762,717692.8999,-367703.8319,
32.763,716065.5682,-367298.5134,
32.764,714444.6526,-366894.0457,
32.765,712830.1862,-366490.3282,
32.766,711222.162,-366087.2992,
32.767,709620.5489,-365684.9452,
32.768,708025.3113,-365283.3049,
32.769,706436.4283,-364882.4648,
32.77,704853.9103,-364482.55,
32.771,703277.8111,-364083.7087,
32.772,701708.2337,-363686.0951,
32.773,700145.3298,-363289.8514,
32.774,698589.2919,-362895.0917,
32.775,697040.3411,-362501.8904,
32.776,695498.7105,-362110.2753,
32.777,693964.6275,-361720.2281,
32.778,692438.2974,-361331.6896,
32.779,690919.8901,-360944.5714,
32.78,689409.5312,-360558.7704,
32.781,687907.3,-360174.1849,
32.782,686413.2322,-359790.7301,
32.783,684927.3293,-359408.3516,
32.784,683449.5717,-359027.0332,
32.785,681979.9341,-358646.8012,
32.786,680518.4009,-358267.7211,
32.787,679064.9807,-357889.8907,
32.788,677619.7158,-357513.4283,
32.789,676182.6882,-357138.4587,
32.79,674754.0192,-356765.0982,
32.791,673333.8639,-356393.4419,
32.792,671922.4016,-356023.5535,
32.793,670519.8223,-355655.4593,
32.794,669126.3132,-355289.1478,
32.795,667742.0445,-354924.5736,
32.796,666367.1581,-354561.6666,
32.797,665001.7608,-354200.3429,
32.798,663645.9213,-353840.5184,
32.799,662299.6721,-353482.1216,
32.8,660963.0172,-353125.1041,
32.801,659599.6236,-352765.7839,
32.802,658174.2178,-352402.9236,
32.803,656689.3078,-352039.6051,
32.804,655148.3679,-351677.8736,
32.805,653555.3989,-351318.502,
32.806,651914.4307,-350960.9288,
32.807,650229.0337,-350603.3738,
32.808,648501.9016,-350243.1113,
32.809,646734.5624,-349876.862,
32.81,644927.2483,-349501.2488,
32.811,643078.9421,-349113.254,
32.812,641187.5854,-348710.6187,
32.813,639250.4215,-348292.1328,
32.814,637264.4207,-347857.7797,
32.815,635226.7327,-347408.7203,
32.816,633135.104,-346947.1232,
32.817,630988.2072,-346475.8654,
32.818,628785.8402,-345998.1478,
32.819,626528.9729,-345517.0776,
32.82,624219.6377,-345035.2726,
32.821,621860.6835,-344554.5411,
32.822,619455.4282,-344075.675,
32.823,617007.2581,-343598.383,
32.824,614519.2275,-343121.3681,
32.825,611993.7135,-342642.5355,
32.826,609432.1675,-342159.3014,
32.827,606834.996,-341668.9585,
32.828,604201.5813,-341169.049,
32.829,601530.4384,-340657.6958,
32.83,598819.4816,-340133.8498,
32.831,596066.3647,-339597.4217,
32.832,593268.8473,-339049.2845,
32.833,590425.1384,-338491.1492,
32.834,587534.1734,-337925.3334,
32.835,584595.7874,-337354.4555,
32.836,581610.7676,-336781.0971,
32.837,578580.7774,-336207.4781,
32.838,575508.1685,-335635.188,
32.839,572395.706,-335065.0063,
32.84,569246.2462,-334496.8345,
32.841,566062.4106,-333929.7451,
32.842,562846.2988,-333362.139,
32.843,559599.2775,-332791.9878,
32.844,556321.8713,-332217.1259,
32.845,553013.7675,-331635.5553,
32.846,549673.9319,-331045.719,
32.847,546300.8159,-330446.7115,
32.848,542892.6284,-329838.3976,
32.849,539447.6313,-329221.4266,
32.85,535964.4227,-328597.1439,
32.851,532442.1679,-327967.4117,
32.852,528880.7508,-327334.3676,
32.853,525280.8269,-326700.1513,
32.854,521643.7733,-326066.6386,
32.855,517971.5448,-325435.2166,
32.856,514266.458,-324806.628,
32.857,510530.9326,-324180.9048,
32.858,506767.2253,-323557.3971,
32.859,502977.1929,-322934.8906,
32.86,499162.1126,-322311.7958,
32.861,495322.5844,-321686.3824,
32.862,491458.5247,-321057.0259,
32.863,487569.2505,-320422.4346,
32.864,483653.6408,-319781.8272,
32.865,479710.3518,-319135.0392,
32.866,475738.0566,-318482.5446,
32.867,471735.6768,-317825.3938,
32.868,467702.5757,-317165.0768,
32.869,463638.6895,-316503.3314,
32.87,459544.578,-315841.9237,
32.871,455421.3941,-315182.4304,
32.872,451270.7746,-314526.0505,
32.873,447094.6701,-313873.472,
32.874,442895.1383,-313224.8087,
32.875,438674.1272,-312579.6139,
32.876,434433.2795,-311936.9677,
32.877,430173.7809,-311295.6246,
32.878,425896.2728,-310654.2,
32.879,421600.8393,-310011.3705,
32.88,417287.0678,-309366.0613,
32.881,412954.1733,-308717.5961,
32.882,408601.1697,-308065.7909,
32.883,404227.0629,-307410.9805,
32.884,399831.0401,-306753.9761,
32.885,395412.6313,-306095.9607,
32.886,390971.8215,-305438.3386,
32.887,386509.0996,-304782.5586,
32.888,382025.4404,-304129.9361,
32.889,377522.2228,-303481.4963,
32.89,373001.0963,-302837.8601,
32.891,368463.8158,-302199.1849,
32.892,363912.0657,-301565.1685,
32.893,359347.2982,-300935.1132,
32.894,354770.6056,-300308.0396,
32.895,350182.644,-299682.8356,
32.896,345583.6151,-299058.4181,
32.897,340973.3096,-298433.8879,
32.898,336351.203,-297808.6553,
32.899,331716.5908,-297182.5228,
32.9,327068.7439,-296555.7134,
32.901,322404.2389,-295928.7275,
32.902,317720.0142,-295302.5679,
32.903,313016.3105,-294678.5929,
32.904,308293.8414,-294058.1281,
32.905,303553.7482,-293442.3051,
32.906,298797.4998,-292831.9297,
32.907,294026.7509,-292227.3965,
32.908,289243.18,-291628.6591,
32.909,284448.3275,-291035.259,
32.91,279643.4567,-290446.4076,
32.911,274829.4536,-289861.1105,
32.912,270006.7797,-289278.3142,
32.913,265175.4817,-288697.0584,
32.914,260335.2553,-288116.6109,
32.915,255485.5541,-287536.5699,
32.916,250625.7272,-286956.9195,
32.917,245755.1677,-286378.0335,
32.918,240873.4516,-285800.627,
32.919,235980.4486,-285225.6644,
32.92,231076.3921,-284654.2366,
32.921,226161.899,-284087.4241,
32.922,221237.9385,-283526.1651,
32.923,216305.7552,-282971.1444,
32.924,211366.7571,-282422.7193,
32.925,206422.3855,-281880.8893,
32.926,201473.983,-281345.3139,
32.927,196522.6774,-280815.3743,
32.928,191569.2975,-280290.2702,
32.929,186614.329,-279769.138,
32.93,181657.9177,-279251.1738,
32.931,176699.9167,-278735.7462,
32.932,171739.9712,-278222.4825,
32.933,166777.628,-277711.3194,
32.934,161812.4559,-277202.5106,
32.935,156844.1594,-276696.5935,
32.936,151872.6723,-276194.3179,
32.937,146898.2176,-275696.549,
32.938,141921.329,-275204.1571,
32.939,136942.8291,-274717.9092,
32.94,131963.7715,-274238.3765,
32.941,126985.3522,-273765.8696,
32.942,122008.8052,-273300.4096,
32.943,117035.2948,-272841.738,
32.944,112065.82,-272389.362,
32.945,107101.1422,-271942.6304,
32.946,102141.7464,-271500.828,
32.947,97187.83894,-271063.2755,
32.948,92239.38262,-270629.4224,
32.949,87296.16202,-270198.9208,
32.95,82357.87099,-269771.6696,
32.951,77424.20962,-269347.8258,
32.952,72494.97777,-268927.7812,
32.953,67570.15295,-268512.1079,
32.954,62649.94255,-268101.482,
32.955,57734.80433,-267696.5946,
32.956,52825.4331,-267298.0634,
32.957,47922.71611,-266906.3552,
32.958,43027.66397,-266521.7304,
32.959,38141.32667,-266144.2155,
32.96,33264.7061,-265773.6075,
32.961,28398.67691,-265409.5072,
32.962,23543.92561,-265051.3781,
32.963,18700.91576,-264698.6215,
32.964,13869.88319,-264350.6578,
32.965,9050.860688,-264007.0029,
32.966,4243.729188,-263667.3304,
32.967,-551.7132091,-263331.5109,
32.968,-5335.672662,-262999.6246,
32.969,-10108.28333,-262671.9453,
32.97,-14869.54276,-262348.8996,
32.971,-19619.26601,-262031.0068,
32.972,-24357.06682,-261718.8076,
32.973,-29082.36522,-261412.7912,
32.974,-33794.42041,-261113.3317,
32.975,-38492.38809,-260820.6391,
32.976,-43175.38301,-260534.7365,
32.977,-47842.55286,-260255.4585,
32.978,-52493.14269,-259982.4758,
32.979,-57126.54711,-259715.3411,
32.98,-61742.3398,-259453.5485,
32.981,-66340.28088,-259196.5995,
32.982,-70920.29908,-258944.0657,
32.983,-75482.45259,-258695.6412,
32.984,-80026.87418,-258451.1769,
32.985,-84553.70816,-258210.6936,
32.986,-89063.04777,-257974.372,
32.987,-93554.88117,-257742.5217,
32.988,-98029.05298,-257515.534,
32.989,-102485.2461,-257293.8247,
32.99,-106922.9858,-257077.7753,
32.991,-111341.6644,-256867.6793,
32.992,-115740.5841,-256663.702,
32.993,-120119.0104,-256465.8578,
32.994,-124476.2293,-256274.0071,
32.995,-128811.6019,-256087.8744,
32.996,-133124.6068,-255907.0833,
32.997,-137414.8673,-255731.2036,
32.998,-141682.1589,-255559.8043,
32.999,-145926.3972,-255392.5057,
33,-150147.6077,-255229.023,
33.001,-154348.3081,-255069.2971,
33.002,-158530.9294,-254913.5621,
33.003,-162695.3367,-254762.1125,
33.004,-166841.2668,-254615.2719,
33.005,-170968.3284,-254473.3457,
33.006,-175076.0189,-254336.5762,
33.007,-179163.7562,-254205.108,
33.008,-183230.9207,-254078.9664,
33.009,-187276.9018,-253958.052,
33.01,-191301.1416,-253842.1519,
33.011,-195303.1721,-253730.9656,
33.012,-199282.6392,-253624.1409,
33.013,-203239.3118,-253521.3168,
33.014,-207173.0751,-253422.1655,
33.015,-211083.9087,-253326.4294,
33.016,-214971.8534,-253233.9475,
33.017,-218836.971,-253144.6687,
33.018,-222679.3031,-253058.6499,
33.019,-226498.8335,-252976.0402,
33.02,-230295.4596,-252897.0528,
33.021,-234068.9767,-252821.9292,
33.022,-237819.0763,-252750.9011,
33.023,-241545.3583,-252684.153,
33.024,-245247.7057,-252621.8177,
33.025,-248924.8784,-252563.9805,
33.026,-252576.7292,-252510.4351,
33.027,-256202.8127,-252460.9878,
33.028,-259802.7578,-252415.3757,
33.029,-263376.2863,-252373.2964,
33.03,-266923.2196,-252334.442,
33.031,-270443.4725,-252298.5327,
33.032,-273937.0347,-252265.3465,
33.033,-277403.9445,-252234.74,
33.034,-280844.2557,-252206.6581,
33.035,-284258.0048,-252181.1326,
33.036,-287645.1813,-252158.2685,
33.037,-291005.7049,-252138.2212,
33.038,-294339.4139,-252121.1679,
33.039,-297646.0643,-252107.2764,
33.04,-300925.3399,-252096.676,
33.041,-304176.8733,-252089.4341,
33.042,-307400.2722,-252085.5415,
33.043,-310595.15,-252084.9083,
33.044,-313761.1542,-252087.3702,
33.045,-316897.9909,-252092.7043,
33.046,-320005.4409,-252100.6531,
33.047,-323083.3665,-252110.9513,
33.048,-326131.7071,-252123.3536,
33.049,-329150.4657,-252137.6594,
33.05,-332139.6878,-252153.7303,
33.051,-335099.435,-252171.4992,
33.052,-338029.7587,-252190.9707,
33.053,-340930.6747,-252212.2104,
33.054,-343802.1451,-252235.3277,
33.055,-346644.0667,-252260.4529,
33.056,-349456.2701,-252287.7119,
33.057,-352238.5266,-252317.2021,
33.058,-354990.5645,-252348.9732,
33.059,-357712.09,-252383.0139,
33.06,-360402.8117,-252419.2476,
33.061,-363062.464,-252457.5367,
33.062,-365690.8276,-252497.6947,
33.063,-368287.7432,-252539.5045,
33.064,-370853.1179,-252582.7404,
33.065,-373386.9226,-252627.1909,
33.066,-375889.1818,-252672.6785,
33.067,-378359.9572,-252719.0751,
33.068,-380799.3264,-252766.3107,
33.069,-383207.3615,-252814.3734,
33.07,-385584.1084,-252863.3029,
33.071,-387929.5713,-252913.1764,
33.072,-390243.7026,-252964.0906,
33.073,-392526.4014,-253016.1415,
33.074,-394777.5182,-253069.4042,
33.075,-396996.8674,-253123.9172,
33.076,-399184.2441,-253179.6704,
33.077,-401339.4434,-253236.6016,
33.078,-403462.2801,-253294.5983,
33.079,-405552.6052,-253353.5072,
33.08,-407610.3181,-253413.1487,
33.081,-409635.3717,-253473.3344,
33.082,-411627.7723,-253533.8854,
33.083,-413587.5708,-253594.6491,
33.084,-415514.8503,-253655.512,
33.085,-417409.7096,-253716.4074,
33.086,-419272.2449,-253777.3165,
33.087,-421102.5336,-253838.2631,
33.088,-422900.6207,-253899.3038,
33.089,-424666.5102,-253960.5125,
33.09,-426400.1633,-254021.9651,
33.091,-428101.5013,-254083.7224,
33.092,-429770.4155,-254145.8172,
33.093,-431406.7803,-254208.244,
33.094,-433010.4687,-254270.9553,
33.095,-434581.3683,-254333.8627,
33.096,-436119.3953,-254396.8437,
33.097,-437624.5044,-254459.7535,
33.098,-439096.6941,-254522.4384,
33.099,-440536.0065,-254584.7513,
33.1,-441942.5214,-254646.5649,
33.101,-443320.1273,-254708.131,
33.102,-444672.5491,-254769.9682,
33.103,-445999.5646,-254832.3231,
33.104,-447300.8724,-254895.3497,
33.105,-448576.1317,-254959.0877,
33.106,-449825.0082,-255023.4555,
33.107,-451047.2175,-255088.2599,
33.108,-452242.5612,-255153.2203,
33.109,-453410.9511,-255218.0036,
33.11,-454552.4187,-255282.2656,
33.111,-455667.1092,-255345.6925,
33.112,-456755.2604,-255408.0382,
33.113,-457817.1703,-255469.1507,
33.114,-458853.1585,-255528.9864,
33.115,-459863.5251,-255587.6097,
33.116,-460848.514,-255645.1781,
33.117,-461808.2844,-255701.9155,
33.118,-462742.8949,-255758.0778,
33.119,-463652.3013,-255813.9149,
33.12,-464536.3682,-255869.6346,
33.121,-465394.8928,-255925.3724,
33.122,-466227.6368,-255981.1729,
33.123,-467034.3638,-256036.9825,
33.124,-467814.8738,-256092.6555,
33.125,-468569.0343,-256147.973,
33.126,-469296.8008,-256202.6702,
33.127,-469998.2257,-256256.4693,
33.128,-470673.4549,-256309.1142,
33.129,-471322.7119,-256360.4002,
33.13,-471946.2725,-256410.1973,
33.131,-472544.4336,-256458.4629,
33.132,-473117.4802,-256505.2426,
33.133,-473665.6548,-256550.6594,
33.134,-474189.1335,-256594.8932,
33.135,-474688.0122,-256638.1532,
33.136,-475162.303,-256680.6473,
33.137,-475611.9428,-256722.5523,
33.138,-476036.8115,-256763.9891,
33.139,-476436.7577,-256805.0062,
33.14,-476811.6277,-256845.5724,
33.141,-477161.2953,-256885.5814,
33.142,-477485.6863,-256924.8651,
33.143,-477784.7966,-256963.2158,
33.144,-478058.7006,-257000.4123,
33.145,-478307.5496,-257036.2479,
33.146,-478531.5593,-257070.5554,
33.147,-478730.9909,-257103.2265,
33.148,-478906.1255,-257134.2232,
33.149,-479057.2376,-257163.5794,
33.15,-479184.5699,-257191.3933,
33.151,-479288.3133,-257217.8114,
33.152,-479368.5943,-257243.0069,
33.153,-479425.4716,-257267.1544,
33.154,-479458.9422,-257290.4061,
