time,p:1,timeStamp
15.217,-480007.8058,
15.218,-479458.4472,
15.219,-478890.8495,
15.22,-478305.1631,
15.221,-477701.5383,
15.222,-477080.1209,
15.223,-476441.0497,
15.224,-475784.4547,
15.225,-475110.4566,
15.226,-474419.168,
15.227,-473710.6951,
15.228,-472985.1414,
15.229,-472242.6104,
15.23,-471483.2096,
15.231,-470707.0535,
15.232,-469914.2654,
15.233,-469104.9788,
15.234,-468279.3367,
15.235,-467437.4908,
15.236,-466579.5986,
15.237,-465705.8209,
15.238,-464816.3181,
15.239,-463911.2475,
15.24,-462990.7609,
15.241,-462055.0029,
15.242,-461104.1107,
15.243,-460138.2143,
15.244,-459157.4387,
15.245,-458161.906,
15.246,-457151.7382,
15.247,-456127.06,
15.248,-455088.0014,
15.249,-454034.6995,
15.25,-452967.2993,
15.251,-451885.9538,
15.252,-450790.8228,
15.253,-449682.0713,
15.254,-448559.8667,
15.255,-447424.3767,
15.256,-446275.7665,
15.257,-445114.1968,
15.258,-443939.8226,
15.259,-442752.7925,
15.26,-441553.2497,
15.261,-440341.3323,
15.262,-439117.1763,
15.263,-437880.9168,
15.264,-436632.691,
15.265,-435372.6401,
15.266,-434100.9105,
15.267,-432817.6553,
15.268,-431523.0337,
15.269,-430217.2103,
15.27,-428900.3542,
15.271,-427572.6365,
15.272,-426234.2286,
15.273,-424885.2998,
15.274,-423526.0161,
15.275,-422156.5385,
15.276,-420777.0228,
15.277,-419387.6201,
15.278,-417988.4775,
15.279,-416579.7393,
15.28,-415161.5493,
15.281,-413734.0527,
15.282,-412297.397,
15.283,-410851.7344,
15.284,-409397.2218,
15.285,-407934.021,
15.286,-406462.2983,
15.287,-404982.2235,
15.288,-403493.9679,
15.289,-401997.7033,
15.29,-400493.5996,
15.291,-398981.8241,
15.292,-397462.5397,
15.293,-395935.9055,
15.294,-394402.0758,
15.295,-392861.2017,
15.296,-391313.4319,
15.297,-389758.9141,
15.298,-388197.7968,
15.299,-386630.23,
15.3,-385056.3674,
15.301,-383475.9704,
15.302,-381888.8223,
15.303,-380295.1228,
15.304,-378695.0811,
15.305,-377088.9094,
15.306,-375476.8163,
15.307,-373859.0006,
15.308,-372235.6462,
15.309,-370606.9197,
15.31,-368972.9699,
15.311,-367333.9301,
15.312,-365689.9215,
15.313,-364041.0589,
15.314,-362387.4569,
15.315,-360729.2357,
15.316,-359066.5263,
15.317,-357399.4737,
15.318,-355728.2387,
15.319,-354052.9971,
15.32,-352373.9371,
15.321,-350691.2549,
15.322,-349005.1498,
15.323,-347315.8183,
15.324,-345623.4491,
15.325,-343928.2191,
15.326,-342230.2913,
15.327,-340529.8136,
15.328,-338826.921,
15.329,-337121.7379,
15.33,-335414.3831,
15.331,-333704.9741,
15.332,-331993.6324,
15.333,-330280.4873,
15.334,-328565.6795,
15.335,-326849.3617,
15.336,-325131.6989,
15.337,-323412.8661,
15.338,-321693.0452,
15.339,-319972.4204,
15.34,-318251.1742,
15.341,-316529.4829,
15.342,-314807.5133,
15.343,-313085.4205,
15.344,-311363.3475,
15.345,-309641.426,
15.346,-307919.779,
15.347,-306198.5238,
15.348,-304477.7762,
15.349,-302757.6545,
15.35,-301038.2827,
15.351,-299319.7937,
15.352,-297602.3296,
15.353,-295886.0425,
15.354,-294171.0924,
15.355,-292457.6451,
15.356,-290745.8683,
15.357,-289035.9286,
15.358,-287327.9873,
15.359,-285622.1983,
15.36,-283918.7059,
15.361,-282217.644,
15.362,-280519.1372,
15.363,-278823.3024,
15.364,-277130.2513,
15.365,-275440.0938,
15.366,-273752.9411,
15.367,-272068.9088,
15.368,-270388.1185,
15.369,-268710.6999,
15.37,-267036.7899,
15.371,-265366.5321,
15.372,-263700.0743,
15.373,-262037.5665,
15.374,-260379.1573,
15.375,-258724.9914,
15.376,-257075.2073,
15.377,-255429.9354,
15.378,-253789.2978,
15.379,-252153.4082,
15.38,-250522.374,
15.381,-248896.2974,
15.382,-247275.2791,
15.383,-245659.4199,
15.384,-244048.8237,
15.385,-242443.5992,
15.386,-240843.8608,
15.387,-239249.7288,
15.388,-237661.3287,
15.389,-236078.7894,
15.39,-234502.2416,
15.391,-232931.8148,
15.392,-231367.6351,
15.393,-229809.8238,
15.394,-228258.4954,
15.395,-226713.757,
15.396,-225175.7093,
15.397,-223644.4467,
15.398,-222120.0595,
15.399,-220602.6358,
15.4,-219092.2636,
15.401,-217588.8501,
15.402,-216092.3138,
15.403,-214602.7682,
15.404,-213120.3347,
15.405,-211645.1398,
15.406,-210177.3113,
15.407,-208716.9744,
15.408,-207264.248,
15.409,-205819.2419,
15.41,-204382.0552,
15.411,-202952.7756,
15.412,-201531.4807,
15.413,-200118.2399,
15.414,-198713.1179,
15.415,-197316.1773,
15.416,-195927.4832,
15.417,-194547.1051,
15.418,-193175.12,
15.419,-191811.6126,
15.42,-190456.6758,
15.421,-189110.4086,
15.422,-187772.9143,
15.423,-186444.2976,
15.424,-185124.6606,
15.425,-183814.1009,
15.426,-182512.7083,
15.427,-181220.564,
15.428,-179937.7397,
15.429,-178664.2982,
15.43,-177400.2957,
15.431,-176145.7834,
15.432,-174900.8109,
15.433,-173665.4289,
15.434,-172439.6912,
15.435,-171223.6575,
15.436,-170017.3932,
15.437,-168820.9702,
15.438,-167634.4655,
15.439,-166457.9595,
15.44,-165291.5334,
15.441,-164135.267,
15.442,-162989.2359,
15.443,-161853.5097,
15.444,-160728.1504,
15.445,-159613.2126,
15.446,-158508.7432,
15.447,-157414.7831,
15.448,-156331.3691,
15.449,-155258.5357,
15.45,-154196.3182,
15.451,-153144.7541,
15.452,-152103.8848,
15.453,-151073.7566,
15.454,-150054.4207,
15.455,-149045.9323,
15.456,-148048.3492,
15.457,-147061.7302,
15.458,-146086.1326,
15.459,-145121.6106,
15.46,-144168.2132,
15.461,-143225.9835,
15.462,-142294.958,
15.463,-141375.1668,
15.464,-140466.6349,
15.465,-139569.3834,
15.466,-138683.4316,
15.467,-137808.7983,
15.468,-136945.5042,
15.469,-136093.5729,
15.47,-135253.0315,
15.471,-134423.911,
15.472,-133606.2456,
15.473,-132800.0715,
15.474,-132005.4257,
15.475,-131222.3441,
15.476,-130450.8598,
15.477,-129691.002,
15.478,-128942.7946,
15.479,-128206.2563,
15.48,-127481.4002,
15.481,-126768.2352,
15.482,-126066.7664,
15.483,-125376.9973,
15.484,-124698.9307,
15.485,-124032.5705,
15.486,-123377.9228,
15.487,-122734.9963,
15.488,-122103.8026,
15.489,-121484.3559,
15.49,-120876.6721,
15.491,-120280.7674,
15.492,-119696.6573,
15.493,-119124.3553,
15.494,-118563.871,
15.495,-118015.2104,
15.496,-117478.3745,
15.497,-116953.3601,
15.498,-116440.1598,
15.499,-115938.7635,
15.5,-115449.1589,
15.501,-114971.1243,
15.502,-114504.4469,
15.503,-114049.1336,
15.504,-113605.1976,
15.505,-113172.6556,
15.506,-112751.5247,
15.507,-112341.8194,
15.508,-111943.5482,
15.509,-111556.7118,
15.51,-111181.3018,
15.511,-110817.3002,
15.512,-110464.6807,
15.513,-110123.4107,
15.514,-109793.4535,
15.515,-109474.7718,
15.516,-109167.3301,
15.517,-108871.0975,
15.518,-108586.0488,
15.519,-108312.166,
15.52,-108049.437,
15.521,-107797.8554,
15.522,-107557.4174,
15.523,-107328.12,
15.524,-107109.9581,
15.525,-106902.9221,
15.526,-106706.9961,
15.527,-106522.1563,
15.528,-106348.3718,
15.529,-106185.6041,
15.53,-106033.8097,
15.531,-105892.9413,
15.532,-105762.9507,
15.533,-105643.791,
15.534,-105535.4185,
15.535,-105437.7944,
15.536,-105350.8851,
15.537,-105274.6622,
15.538,-105209.1016,
15.539,-105154.1819,
15.54,-105109.8822,
15.541,-105076.1802,
15.542,-105053.0498,
15.543,-105040.4602,
15.544,-105038.3743,
15.545,-105046.7486,
15.546,-105065.534,
15.547,-105094.6765,
15.548,-105134.1193,
15.549,-105183.8042,
15.55,-105243.674,
15.551,-105313.6739,
15.552,-105393.7529,
15.553,-105483.864,
15.554,-105583.9646,
15.555,-105694.0158,
15.556,-105813.9805,
15.557,-105943.8227,
15.558,-106083.505,
15.559,-106232.9875,
15.56,-106392.2261,
15.561,-106561.172,
15.562,-106739.7709,
15.563,-106927.964,
15.564,-107125.6885,
15.565,-107332.8788,
15.566,-107549.4684,
15.567,-107775.3911,
15.568,-108010.5826,
15.569,-108254.9816,
15.57,-108508.53,
15.571,-108771.1734,
15.572,-109042.8601,
15.573,-109323.5405,
15.574,-109613.1655,
15.575,-109911.6856,
15.576,-110219.0488,
15.577,-110535.2002,
15.578,-110860.081,
15.579,-111193.6281,
15.58,-111535.7744,
15.581,-111886.4496,
15.582,-112245.5813,
15.583,-112613.0957,
15.584,-112988.9196,
15.585,-113372.981,
15.586,-113765.2103,
15.587,-114165.5406,
15.588,-114573.9078,
15.589,-114990.2503,
15.59,-115414.5082,
15.591,-115846.6222,
15.592,-116286.5328,
15.593,-116734.1786,
15.594,-117189.496,
15.595,-117652.4183,
15.596,-118122.8752,
15.597,-118600.7936,
15.598,-119086.0972,
15.599,-119578.7082,
15.6,-120078.5477,
15.601,-120584.6933,
15.602,-121096.2588,
15.603,-121613.2396,
15.604,-122135.65,
15.605,-122663.5126,
15.606,-123196.8456,
15.607,-123735.6524,
15.608,-124279.9121,
15.609,-124829.5743,
15.61,-125384.5573,
15.611,-125944.7511,
15.612,-126510.0232,
15.613,-127080.228,
15.614,-127655.2169,
15.615,-128234.8496,
15.616,-128819.0028,
15.617,-129407.5771,
15.618,-130000.5008,
15.619,-130597.729,
15.62,-131199.2405,
15.621,-131805.0302,
15.622,-132415.1007,
15.623,-133029.4525,
15.624,-133648.0747,
15.625,-134270.9376,
15.626,-134897.9881,
15.627,-135529.1477,
15.628,-136164.3146,
15.629,-136803.3684,
15.63,-137446.1769,
15.631,-138092.6049,
15.632,-138742.5231,
15.633,-139395.815,
15.634,-140052.3836,
15.635,-140712.1537,
15.636,-141375.0726,
15.637,-142041.107,
15.638,-142710.2375,
15.639,-143382.4521,
15.64,-144057.7376,
15.641,-144736.0728,
15.642,-145417.4219,
15.643,-146101.7303,
15.644,-146788.9231,
15.645,-147478.9062,
15.646,-148171.5699,
15.647,-148866.7948,
15.648,-149564.4579,
15.649,-150264.4405,
15.65,-150966.6338,
15.651,-151670.9444,
15.652,-152377.2967,
15.653,-153085.6333,
15.654,-153795.9131,
15.655,-154508.1069,
15.656,-155222.1922,
15.657,-155938.1466,
15.658,-156655.9416,
15.659,-157375.5375,
15.66,-158096.8799,
15.661,-158819.898,
15.662,-159544.5054,
15.663,-160270.6028,
15.664,-160998.0822,
15.665,-161726.8328,
15.666,-162456.7462,
15.667,-163187.722,
15.668,-163919.6718,
15.669,-164652.5217,
15.67,-165386.2128,
15.671,-166120.6995,
15.672,-166855.9469,
15.673,-167591.9256,
15.674,-168328.6072,
15.675,-169065.9591,
15.676,-169803.9402,
15.677,-170542.4974,
15.678,-171281.5649,
15.679,-172021.064,
15.68,-172760.9054,
15.681,-173500.9926,
15.682,-174241.2262,
15.683,-174981.5084,
15.684,-175721.7477,
15.685,-176461.8621,
15.686,-177201.7812,
15.687,-177941.447,
15.688,-178680.8126,
15.689,-179419.8402,
15.69,-180158.4972,
15.691,-180896.752,
15.692,-181634.5704,
15.693,-182371.9117,
15.694,-183108.726,
15.695,-183844.9528,
15.696,-184580.5218,
15.697,-185315.3535,
15.698,-186049.3624,
15.699,-186782.4606,
15.7,-187514.561,
15.701,-188245.3515,
15.702,-188974.5373,
15.703,-189702.073,
15.704,-190427.9277,
15.705,-191152.0812,
15.706,-191874.5193,
15.707,-192595.2275,
15.708,-193314.1864,
15.709,-194031.3664,
15.71,-194746.7249,
15.711,-195460.205,
15.712,-196171.7363,
15.713,-196881.2372,
15.714,-197588.6191,
15.715,-198293.7913,
15.716,-198996.6658,
15.717,-199697.1622,
15.718,-200395.2113,
15.719,-201090.7569,
15.72,-201783.7566,
15.721,-202474.1799,
15.722,-203162.0059,
15.723,-203847.2187,
15.724,-204529.8032,
15.725,-205209.7404,
15.726,-205887.004,
15.727,-206561.5573,
15.728,-207233.3521,
15.729,-207902.3292,
15.73,-208568.4205,
15.731,-209231.5515,
15.732,-209891.646,
15.733,-210548.6294,
15.734,-211202.4333,
15.735,-211852.9979,
15.736,-212500.2743,
15.737,-213144.2247,
15.738,-213784.8213,
15.739,-214422.0445,
15.74,-215055.8793,
15.741,-215686.3117,
15.742,-216313.3254,
15.743,-216936.8983,
15.744,-217557.0001,
15.745,-218173.5916,
15.746,-218786.6247,
15.747,-219396.0436,
15.748,-220001.7877,
15.749,-220603.7941,
15.75,-221202.0016,
15.751,-221796.3533,
15.752,-222386.7997,
15.753,-222973.2995,
15.754,-223555.8211,
15.755,-224134.3409,
15.756,-224708.8424,
15.757,-225279.3132,
15.758,-225845.7425,
15.759,-226408.1175,
15.76,-226966.4213,
15.761,-227520.6308,
15.762,-228070.7156,
15.763,-228616.6382,
15.764,-229158.355,
15.765,-229695.8179,
15.766,-230228.9773,
15.767,-230757.7843,
15.768,-231282.1938,
15.769,-231802.1662,
15.77,-232317.6688,
15.771,-232828.6767,
15.772,-233335.1719,
15.773,-233837.1423,
15.774,-234334.5795,
15.775,-234827.4766,
15.776,-235315.8258,
15.777,-235799.6161,
15.778,-236278.8315,
15.779,-236753.4507,
15.78,-237223.4462,
15.781,-237688.7857,
15.782,-238149.4335,
15.783,-238605.3521,
15.784,-239056.5046,
15.785,-239502.857,
15.786,-239944.3797,
15.787,-240381.0489,
15.788,-240812.8469,
15.789,-241239.762,
15.79,-241661.7873,
15.791,-242078.9194,
15.792,-242491.1563,
15.793,-242898.4957,
15.794,-243300.9326,
15.795,-243698.4588,
15.796,-244091.0612,
15.797,-244478.7224,
15.798,-244861.4206,
15.799,-245239.1315,
15.8,-245611.8289,
15.801,-245979.0775,
15.802,-246340.4615,
15.803,-246695.9966,
15.804,-247045.7111,
15.805,-247389.6404,
15.806,-247727.8216,
15.807,-248060.2872,
15.808,-248387.0607,
15.809,-248708.1524,
15.81,-249023.5579,
15.811,-249333.2583,
15.812,-249637.2228,
15.813,-249935.4121,
15.814,-250227.7836,
15.815,-250514.2968,
15.816,-250794.918,
15.817,-251069.6248,
15.818,-251338.4084,
15.819,-251601.274,
15.82,-251858.2405,
15.821,-252109.3369,
15.822,-252354.5991,
15.823,-252594.0645,
15.824,-252827.7677,
15.825,-253055.7362,
15.826,-253277.9874,
15.827,-253494.5265,
15.828,-253705.3475,
15.829,-253910.4339,
15.83,-254109.7624,
15.831,-254303.3065,
15.832,-254491.0411,
15.833,-254672.9461,
15.834,-254849.0105,
15.835,-255019.2338,
15.836,-255183.6275,
15.837,-255342.214,
15.838,-255495.0246,
15.839,-255642.0961,
15.84,-255783.4675,
15.841,-255919.1758,
15.842,-256049.2527,
15.843,-256173.7216,
15.844,-256292.5968,
15.845,-256405.8829,
15.846,-256513.5763,
15.847,-256615.6673,
15.848,-256712.1433,
15.849,-256802.9927,
15.85,-256888.2076,
15.851,-256967.787,
15.852,-257041.7387,
15.853,-257110.08,
15.854,-257172.8373,
15.855,-257230.0444,
15.856,-257281.74,
15.857,-257327.9649,
15.858,-257368.7587,
15.859,-257404.1569,
15.86,-257434.1887,
15.861,-257458.8758,
15.862,-257478.2323,
15.863,-257492.2652,
15.864,-257500.9765,
15.865,-257504.3658,
15.866,-257502.4329,
15.867,-257495.1804,
15.868,-257482.6166,
15.869,-257464.7564,
15.87,-257441.6227,
15.871,-257413.2457,
15.872,-257379.6619,
15.873,-257340.9123,
15.874,-257297.0393,
15.875,-257248.0851,
15.876,-257194.0888,
15.877,-257135.0842,
15.878,-257071.0997,
15.879,-257002.1569,
15.88,-256928.272,
15.881,-256849.4569,
15.882,-256765.7212,
15.883,-256677.0743,
15.884,-256583.528,
15.885,-256485.0982,
15.886,-256381.8065,
15.887,-256273.6805,
15.888,-256160.7541,
15.889,-256043.0663,
15.89,-255920.6597,
15.891,-255793.579,
15.892,-255661.8682,
15.893,-255525.5693,
15.894,-255384.7204,
15.895,-255239.3548,
15.896,-255089.5005,
15.897,-254935.1812,
15.898,-254776.4167,
15.899,-254613.2249,
15.9,-254445.6233,
15.901,-254273.8268,
15.902,-254098.0451,
15.903,-253918.2879,
15.904,-253734.5666,
15.905,-253546.8961,
15.906,-253355.2975,
15.907,-253159.7993,
15.908,-252960.437,
15.909,-252757.2533,
15.91,-252550.2961,
15.911,-252339.6162,
15.912,-252125.2652,
15.913,-251907.2929,
15.914,-251685.7446,
15.915,-251460.6606,
15.916,-251232.0743,
15.917,-251000.0133,
15.918,-250764.4997,
15.919,-250525.5522,
15.92,-250283.1879,
15.921,-250037.4247,
15.922,-249788.2836,
15.923,-249535.7902,
15.924,-249279.9756,
15.925,-249020.8774,
15.926,-248758.5384,
15.927,-248493.0061,
15.928,-248224.3305,
15.929,-247952.5623,
15.93,-247677.751,
15.931,-247399.9428,
15.932,-247119.1796,
15.933,-246835.498,
15.934,-246548.9295,
15.935,-246259.5014,
15.936,-245967.2376,
15.937,-245672.1609,
15.938,-245374.2944,
15.939,-245073.6632,
15.94,-244770.2962,
15.941,-244464.227,
15.942,-244155.4937,
15.943,-243844.1393,
15.944,-243530.2104,
15.945,-243213.7557,
15.946,-242894.8249,
15.947,-242573.4666,
15.948,-242249.727,
15.949,-241923.6486,
15.95,-241595.27,
15.951,-241264.6254,
15.952,-240931.7453,
15.953,-240596.6576,
15.954,-240259.3889,
15.955,-239919.9657,
15.956,-239578.4163,
15.957,-239234.7718,
15.958,-238889.0668,
15.959,-238541.3398,
15.96,-238191.6331,
15.961,-237839.9919,
15.962,-237486.4634,
15.963,-237131.0957,
15.964,-236773.9358,
15.965,-236415.0292,
15.966,-236054.4183,
15.967,-235692.1422,
15.968,-235328.2366,
15.969,-234962.7339,
15.97,-234595.6643,
15.971,-234227.0567,
15.972,-233856.9401,
15.973,-233485.3443,
15.974,-233112.3014,
15.975,-232737.8463,
15.976,-232362.0169,
15.977,-231984.8544,
15.978,-231606.4021,
15.979,-231226.7052,
15.98,-230845.8094,
15.981,-230463.76,
15.982,-230080.6006,
15.983,-229696.3728,
15.984,-229311.1152,
15.985,-228924.8636,
15.986,-228537.6513,
15.987,-228149.5094,
15.988,-227760.4678,
15.989,-227370.5563,
15.99,-226979.8055,
15.991,-226588.2473,
15.992,-226195.9161,
15.993,-225802.8485,
15.994,-225409.0837,
15.995,-225014.6629,
15.996,-224619.6284,
15.997,-224224.0233,
15.998,-223827.8903,
15.999,-223431.2708,
16,-223034.2044,
16.001,-222636.9183,
16.002,-222239.6288,
16.003,-221842.3523,
16.004,-221445.0998,
16.005,-221047.8802,
16.006,-220650.7034,
16.007,-220253.5839,
16.008,-219856.5428,
16.009,-219459.6097,
16.01,-219062.8228,
16.011,-218666.228,
16.012,-218269.8773,
16.013,-217873.826,
16.014,-217478.1297,
16.015,-217082.8414,
16.016,-216688.0087,
16.017,-216293.6721,
16.018,-215899.8639,
16.019,-215506.6088,
16.02,-215113.9246,
16.021,-214721.8245,
16.022,-214330.3194,
16.023,-213939.4211,
16.024,-213549.1445,
16.025,-213159.5095,
16.026,-212770.5431,
16.027,-212382.2789,
16.028,-211994.757,
16.029,-211608.0225,
16.03,-211222.1232,
16.031,-210837.1077,
16.032,-210453.0224,
16.033,-210069.9095,
16.034,-209687.8056,
16.035,-209306.7408,
16.036,-208926.7384,
16.037,-208547.8163,
16.038,-208169.9884,
16.039,-207793.2664,
16.04,-207417.6622,
16.041,-207043.1902,
16.042,-206669.8686,
16.043,-206297.721,
16.044,-205926.7766,
16.045,-205557.0696,
16.046,-205188.6385,
16.047,-204821.5242,
16.048,-204455.7683,
16.049,-204091.4105,
16.05,-203728.4878,
16.051,-203367.0323,
16.052,-203007.0707,
16.053,-202648.6245,
16.054,-202291.7103,
16.055,-201936.3414,
16.056,-201582.529,
16.057,-201230.2843,
16.058,-200879.62,
16.059,-200530.5522,
16.06,-200183.1007,
16.061,-199837.2901,
16.062,-199493.1489,
16.063,-199150.7093,
16.064,-198810.0054,
16.065,-198471.0719,
16.066,-198133.9425,
16.067,-197798.6482,
16.068,-197465.2165,
16.069,-197133.6703,
16.07,-196804.0283,
16.071,-196476.305,
16.072,-196150.5121,
16.073,-195826.6594,
16.074,-195504.7563,
16.075,-195184.8135,
16.076,-194866.8441,
16.077,-194550.8641,
16.078,-194236.8933,
16.079,-193924.9547,
16.08,-193615.0743,
16.081,-193307.2797,
16.082,-193001.5991,
16.083,-192698.06,
16.084,-192396.6877,
16.085,-192097.5046,
16.086,-191800.5296,
16.087,-191505.778,
16.088,-191213.2616,
16.089,-190922.9897,
16.09,-190634.9698,
16.091,-190349.2091,
16.092,-190065.7157,
16.093,-189784.4992,
16.094,-189505.5717,
16.095,-189228.9482,
16.096,-188954.6464,
16.097,-188682.6863,
16.098,-188413.0892,
16.099,-188145.8772,
16.1,-187881.0715,
16.101,-187620.1098,
16.102,-187364.3666,
16.103,-187113.7351,
16.104,-186868.0779,
16.105,-186627.2463,
16.106,-186391.1005,
16.107,-186159.5278,
16.108,-185932.4572,
16.109,-185709.8677,
16.11,-185491.79,
16.111,-185278.3011,
16.112,-185069.513,
16.113,-184865.5571,
16.114,-184666.5657,
16.115,-184472.655,
16.116,-184283.9093,
16.117,-184100.3708,
16.118,-183922.0342,
16.119,-183748.8484,
16.12,-183580.7236,
16.121,-183417.544,
16.122,-183259.1825,
16.123,-183105.5174,
16.124,-182956.4476,
16.125,-182811.9045,
16.126,-182671.8598,
16.127,-182536.3268,
16.128,-182405.3573,
16.129,-182279.0325,
16.13,-182157.4507,
16.131,-182040.7127,
16.132,-181928.9076,
16.133,-181822.0998,
16.134,-181720.3202,
16.135,-181623.5614,
16.136,-181531.7786,
16.137,-181444.8946,
16.138,-181362.8098,
16.139,-181285.4141,
16.14,-181212.6003,
16.141,-181144.2765,
16.142,-181080.3763,
16.143,-181020.8655,
16.144,-180965.7437,
16.145,-180915.0419,
16.146,-180868.8162,
16.147,-180827.1375,
16.148,-180790.0802,
16.149,-180757.7102,
16.15,-180730.0744,
16.151,-180707.1934,
16.152,-180689.0565,
16.153,-180675.6228,
16.154,-180666.8243,
16.155,-180662.5738,
16.156,-180662.7745,
16.157,-180667.3308,
16.158,-180676.1583,
16.159,-180689.1926,
16.16,-180706.3949,
16.161,-180727.7537,
16.162,-180753.2837,
16.163,-180783.0202,
16.164,-180817.0117,
16.165,-180855.3104,
16.166,-180897.9628,
16.167,-180945.0007,
16.168,-180996.435,
16.169,-181052.2519,
16.17,-181112.4123,
16.171,-181176.855,
16.172,-181245.5025,
