time,p:1,timeStamp
45.04,1245554.419,
45.041,1246975.688,
45.042,1248400.099,
45.043,1249827.408,
45.044,1251257.406,
45.045,1252689.929,
45.046,1254124.861,
45.047,1255562.131,
45.048,1257001.7,
45.049,1258443.552,
45.05,1259887.676,
45.051,1261334.05,
45.052,1262782.626,
45.053,1264233.321,
45.054,1265686.008,
45.055,1267140.523,
45.056,1268596.663,
45.057,1270054.2,
45.058,1271512.897,
45.059,1272972.518,
45.06,1274432.843,
45.061,1275893.683,
45.062,1277354.882,
45.063,1278816.327,
45.064,1280277.938,
45.065,1281739.665,
45.066,1283201.477,
45.067,1284663.35,
45.068,1286125.252,
45.069,1287587.13,
45.07,1289048.905,
45.071,1290510.463,
45.072,1291971.66,
45.073,1293432.32,
45.074,1294892.245,
45.075,1296351.229,
45.076,1297809.066,
45.077,1299265.563,
45.078,1300720.549,
45.079,1302173.883,
45.08,1303625.454,
45.081,1305075.185,
45.082,1306523.019,
45.083,1307968.918,
45.084,1309412.851,
45.085,1310854.78,
45.086,1312294.655,
45.087,1313732.402,
45.088,1315167.922,
45.089,1316601.088,
45.09,1318031.752,
45.091,1319459.743,
45.092,1320884.885,
45.093,1322307.002,
45.094,1323725.924,
45.095,1325141.503,
45.096,1326553.612,
45.097,1327962.151,
45.098,1329367.044,
45.099,1330768.236,
45.1,1332165.689,
45.101,1333554.584,
45.102,1334930.194,
45.103,1336292.743,
45.104,1337642.591,
45.105,1338980.176,
45.106,1340305.946,
45.107,1341620.294,
45.108,1342923.502,
45.109,1344215.697,
45.11,1345496.834,
45.111,1346766.7,
45.112,1348024.938,
45.113,1349271.096,
45.114,1350504.677,
45.115,1351725.207,
45.116,1352932.288,
45.117,1354125.643,
45.118,1355305.146,
45.119,1356470.832,
45.12,1357622.878,
45.121,1358761.579,
45.122,1359887.297,
45.123,1361000.409,
45.124,1362101.254,
45.125,1363190.084,
45.126,1364267.029,
45.127,1365332.081,
45.128,1366385.094,
45.129,1367425.804,
45.13,1368453.861,
45.131,1369468.881,
45.132,1370470.488,
45.133,1371458.363,
45.134,1372432.283,
45.135,1373392.148,
45.136,1374337.985,
45.137,1375269.94,
45.138,1376188.26,
45.139,1377093.246,
45.14,1377985.222,
45.141,1378864.481,
45.142,1379731.253,
45.143,1380585.669,
45.144,1381427.75,
45.145,1382257.406,
45.146,1383074.447,
45.147,1383878.612,
45.148,1384669.605,
45.149,1385447.135,
45.15,1386210.953,
45.151,1386960.885,
45.152,1387696.855,
45.153,1388418.888,
45.154,1389127.112,
45.155,1389821.734,
45.156,1390503.012,
45.157,1391171.226,
45.158,1391826.634,
45.159,1392469.446,
45.16,1393099.796,
45.161,1393717.728,
45.162,1394323.195,
45.163,1394916.068,
45.164,1395496.159,
45.165,1396063.246,
45.166,1396617.11,
45.167,1397157.561,
45.168,1397684.469,
45.169,1398197.779,
45.17,1398697.523,
45.171,1399183.813,
45.172,1399656.829,
45.173,1400116.796,
45.174,1400563.957,
45.175,1400998.543,
45.176,1401420.75,
45.177,1401830.71,
45.178,1402228.487,
45.179,1402614.069,
45.18,1402987.376,
45.181,1403348.279,
45.182,1403696.62,
45.183,1404032.236,
45.184,1404354.991,
45.185,1404664.79,
45.186,1404961.602,
45.187,1405245.463,
45.188,1405516.478,
45.189,1405774.805,
45.19,1406020.643,
45.191,1406254.209,
45.192,1406475.711,
45.193,1406685.33,
45.194,1406883.2,
45.195,1407069.399,
45.196,1407243.941,
45.197,1407406.789,
45.198,1407557.86,
45.199,1407697.046,
45.2,1407824.235,
45.201,1407937.906,
45.202,1408036.595,
45.203,1408120.368,
45.204,1408189.393,
45.205,1408243.922,
45.206,1408284.267,
45.207,1408310.763,
45.208,1408323.733,
45.209,1408323.452,
45.21,1408310.124,
45.211,1408283.862,
45.212,1408244.688,
45.213,1408192.536,
45.214,1408127.276,
45.215,1408048.74,
45.216,1407956.755,
45.217,1407851.175,
45.218,1407731.907,
45.219,1407598.934,
45.22,1407452.324,
45.221,1407292.228,
45.222,1407118.869,
45.223,1406932.519,
45.224,1406733.473,
45.225,1406522.017,
45.226,1406298.406,
45.227,1406062.836,
45.228,1405815.429,
45.229,1405556.235,
45.23,1405285.232,
45.231,1405002.344,
45.232,1404707.458,
45.233,1404400.459,
45.234,1404081.247,
45.235,1403749.765,
45.236,1403406.017,
45.237,1403050.073,
45.238,1402682.072,
45.239,1402302.213,
45.24,1401910.736,
45.241,1401507.902,
45.242,1401093.971,
45.243,1400669.174,
45.244,1400233.7,
45.245,1399787.678,
45.246,1399331.179,
45.247,1398864.214,
45.248,1398386.746,
45.249,1397898.713,
45.25,1397400.041,
45.251,1396890.671,
45.252,1396370.576,
45.253,1395839.774,
45.254,1395298.34,
45.255,1394746.405,
45.256,1394184.146,
45.257,1393611.779,
45.258,1393029.537,
45.259,1392437.654,
45.26,1391836.344,
45.261,1391225.786,
45.262,1390606.114,
45.263,1389977.412,
45.264,1389339.716,
45.265,1388693.024,
45.266,1388037.307,
45.267,1387372.528,
45.268,1386698.66,
45.269,1386015.699,
45.27,1385323.678,
45.271,1384622.674,
45.272,1383912.809,
45.273,1383194.247,
45.274,1382467.18,
45.275,1381731.82,
45.276,1380988.376,
45.277,1380237.047,
45.278,1379478.004,
45.279,1378711.379,
45.28,1377937.267,
45.281,1377155.723,
45.282,1376366.768,
45.283,1375570.402,
45.284,1374766.616,
45.285,1373955.407,
45.286,1373136.791,
45.287,1372310.811,
45.288,1371477.545,
45.289,1370637.111,
45.29,1369789.657,
45.291,1368935.358,
45.292,1368074.404,
45.293,1367206.987,
45.294,1366333.288,
45.295,1365453.469,
45.296,1364567.661,
45.297,1363675.965,
45.298,1362778.446,
45.299,1361875.146,
45.3,1360966.084,
45.301,1360067.671,
45.302,1359196.036,
45.303,1358350.312,
45.304,1357529.119,
45.305,1356730.76,
45.306,1355953.446,
45.307,1355195.533,
45.308,1354455.729,
45.309,1353733.253,
45.31,1353027.919,
45.311,1352340.144,
45.312,1351670.872,
45.313,1351021.429,
45.314,1350393.34,
45.315,1349788.109,
45.316,1349207.023,
45.317,1348650.977,
45.318,1348120.359,
45.319,1347615.007,
45.32,1347134.236,
45.321,1346676.932,
45.322,1346241.707,
45.323,1345827.076,
45.324,1345431.652,
45.325,1345054.314,
45.326,1344694.346,
45.327,1344351.51,
45.328,1344026.057,
45.329,1343718.676,
45.33,1343430.381,
45.331,1343162.363,
45.332,1342915.818,
45.333,1342691.779,
45.334,1342490.977,
45.335,1342313.739,
45.336,1342159.946,
45.337,1342029.051,
45.338,1341920.15,
45.339,1341832.097,
45.34,1341763.655,
45.341,1341713.647,
45.342,1341681.101,
45.343,1341665.36,
45.344,1341666.15,
45.345,1341683.598,
45.346,1341718.19,
45.347,1341770.689,
45.348,1341842.015,
45.349,1341933.105,
45.35,1342044.783,
45.351,1342177.634,
45.352,1342331.925,
45.353,1342507.564,
45.354,1342704.106,
45.355,1342920.807,
45.356,1343156.72,
45.357,1343410.805,
45.358,1343682.062,
45.359,1343969.641,
45.36,1344272.943,
45.361,1344591.673,
45.362,1344925.862,
45.363,1345275.838,
45.364,1345642.163,
45.365,1346025.535,
45.366,1346426.683,
45.367,1346846.252,
45.368,1347284.703,
45.369,1347742.247,
45.37,1348218.804,
45.371,1348714.006,
45.372,1349227.236,
45.373,1349757.704,
45.374,1350304.532,
45.375,1350866.865,
45.376,1351443.961,
45.377,1352035.27,
45.378,1352640.489,
45.379,1353259.579,
45.38,1353892.744,
45.381,1354540.386,
45.382,1355203.026,
45.383,1355881.221,
45.384,1356575.467,
45.385,1357286.123,
45.386,1358013.347,
45.387,1358757.063,
45.388,1359516.962,
45.389,1360292.527,
45.39,1361083.094,
45.391,1361887.919,
45.392,1362706.267,
45.393,1363537.487,
45.394,1364381.078,
45.395,1365236.738,
45.396,1366104.374,
45.397,1366984.098,
45.398,1367876.184,
45.399,1368781.014,
45.4,1369699.004,
45.401,1370632.508,
45.402,1371583.742,
45.403,1372552.709,
45.404,1373539.16,
45.405,1374542.616,
45.406,1375562.408,
45.407,1376597.757,
45.408,1377647.854,
45.409,1378711.947,
45.41,1379789.42,
45.411,1380879.844,
45.412,1381983.015,
45.413,1383098.948,
45.414,1384227.852,
45.415,1385370.075,
45.416,1386526.032,
45.417,1387696.129,
45.418,1388880.687,
45.419,1390079.879,
45.42,1391293.692,
45.421,1392521.907,
45.422,1393764.114,
45.423,1395019.75,
45.424,1396288.15,
45.425,1397568.619,
45.426,1398860.503,
45.427,1400163.249,
45.428,1401476.454,
45.429,1402799.895,
45.43,1404133.529,
45.431,1405477.474,
45.432,1406831.963,
45.433,1408197.296,
45.434,1409573.769,
45.435,1410961.615,
45.436,1412360.956,
45.437,1413771.76,
45.438,1415193.836,
45.439,1416626.83,
45.44,1418070.263,
45.441,1419523.567,
45.442,1420986.146,
45.443,1422457.428,
45.444,1423936.92,
45.445,1425424.247,
45.446,1426919.18,
45.447,1428421.633,
45.448,1429931.657,
45.449,1431449.401,
45.45,1432975.071,
45.451,1434508.878,
45.452,1436050.988,
45.453,1437601.478,
45.454,1439160.306,
45.455,1440727.3,
45.456,1442302.157,
45.457,1443884.465,
45.458,1445473.742,
45.459,1447069.473,
45.46,1448671.161,
45.461,1450278.368,
45.462,1451890.75,
45.463,1453508.078,
45.464,1455130.242,
45.465,1456757.244,
45.466,1458389.17,
45.467,1460026.155,
45.468,1461668.345,
45.469,1463315.852,
45.47,1464968.722,
45.471,1466626.906,
45.472,1468290.249,
45.473,1469958.489,
45.474,1471631.277,
45.475,1473308.2,
45.476,1474988.818,
45.477,1476672.698,
45.478,1478359.454,
45.479,1480048.775,
45.48,1481740.439,
45.481,1483434.324,
45.482,1485130.398,
45.483,1486828.702,
45.484,1488529.321,
45.485,1490232.35,
45.486,1491937.863,
45.487,1493645.882,
45.488,1495356.355,
45.489,1497069.144,
45.49,1498784.025,
45.491,1500500.702,
45.492,1502218.824,
45.493,1503938.013,
45.494,1505657.899,
45.495,1507378.143,
45.496,1509098.466,
45.497,1510818.662,
45.498,1512538.603,
45.499,1514258.24,
45.5,1515977.581,
45.501,1517698.613,
45.502,1519423.295,
45.503,1521151.549,
45.504,1522883.195,
45.505,1524617.953,
45.506,1526355.459,
45.507,1528095.289,
45.508,1529836.997,
45.509,1531580.149,
45.51,1533324.359,
45.511,1535069.314,
45.512,1536814.795,
45.513,1538560.677,
45.514,1540306.924,
45.515,1542053.566,
45.516,1543800.676,
45.517,1545548.333,
45.518,1547296.593,
45.519,1549045.458,
45.52,1550794.857,
45.521,1552544.636,
45.522,1554294.556,
45.523,1556044.31,
45.524,1557793.54,
45.525,1559541.866,
45.526,1561288.918,
45.527,1563034.358,
45.528,1564777.911,
45.529,1566519.371,
45.53,1568258.615,
45.531,1569995.588,
45.532,1571730.296,
45.533,1573462.779,
45.534,1575193.088,
45.535,1576921.256,
45.536,1578647.277,
45.537,1580371.085,
45.538,1582092.55,
45.539,1583811.473,
45.54,1585527.595,
45.541,1587240.619,
45.542,1588950.225,
45.543,1590656.098,
45.544,1592357.95,
45.545,1594055.54,
45.546,1595748.683,
45.547,1597437.261,
45.548,1599121.216,
45.549,1600800.535,
45.55,1602475.241,
45.551,1604145.365,
45.552,1605810.927,
45.553,1607471.919,
45.554,1609128.284,
45.555,1610779.914,
45.556,1612426.646,
45.557,1614068.268,
45.558,1615704.533,
45.559,1617335.177,
45.56,1618959.936,
45.561,1620578.568,
45.562,1622190.866,
45.563,1623796.67,
45.564,1625395.872,
45.565,1626988.416,
45.566,1628574.283,
45.567,1630153.484,
45.568,1631726.04,
45.569,1633291.967,
45.57,1634851.256,
45.571,1636403.863,
45.572,1637949.701,
45.573,1639488.642,
45.574,1641020.513,
45.575,1642545.116,
45.576,1644062.235,
45.577,1645571.654,
45.578,1647073.172,
45.579,1648566.616,
45.58,1650051.853,
45.581,1651528.789,
45.582,1652997.373,
45.583,1654457.588,
45.584,1655909.441,
45.585,1657352.949,
45.586,1658788.127,
45.587,1660214.97,
45.588,1661633.449,
45.589,1663043.499,
45.59,1664445.018,
45.591,1665837.876,
45.592,1667221.913,
45.593,1668596.958,
45.594,1669962.839,
45.595,1671319.392,
45.596,1672666.48,
45.597,1674003.992,
45.598,1675331.853,
45.599,1676650.021,
45.6,1677958.486,
45.601,1679256.512,
45.602,1680543.386,
45.603,1681819.162,
45.604,1683083.906,
45.605,1684337.683,
45.606,1685580.537,
45.607,1686812.484,
45.608,1688033.497,
45.609,1689243.51,
45.61,1690442.415,
45.611,1691630.075,
45.612,1692806.335,
45.613,1693971.036,
45.614,1695124.029,
45.615,1696265.193,
45.616,1697394.439,
45.617,1698511.718,
45.618,1699617.022,
45.619,1700710.377,
45.62,1701791.834,
45.621,1702861.457,
45.622,1703919.31,
45.623,1704965.442,
45.624,1705999.879,
45.625,1707022.616,
45.626,1708033.612,
45.627,1709032.795,
45.628,1710020.068,
45.629,1710995.317,
45.63,1711958.425,
45.631,1712909.284,
45.632,1713847.801,
45.633,1714773.916,
45.634,1715687.598,
45.635,1716588.847,
45.636,1717477.696,
45.637,1718354.197,
45.638,1719218.414,
45.639,1720070.412,
45.64,1720910.246,
45.641,1721737.952,
45.642,1722553.543,
45.643,1723357.002,
45.644,1724148.287,
45.645,1724927.334,
45.646,1725694.066,
45.647,1726448.402,
45.648,1727190.265,
45.649,1727919.596,
45.65,1728636.354,
45.651,1729340.526,
45.652,1730032.126,
45.653,1730711.19,
45.654,1731377.773,
45.655,1732031.943,
45.656,1732673.765,
45.657,1733303.303,
45.658,1733920.6,
45.659,1734525.685,
45.66,1735118.561,
45.661,1735699.211,
45.662,1736267.602,
45.663,1736823.685,
45.664,1737367.411,
45.665,1737898.732,
45.666,1738417.613,
45.667,1738924.035,
45.668,1739418.001,
45.669,1739899.533,
45.67,1740368.677,
45.671,1740825.491,
45.672,1741270.043,
45.673,1741702.406,
45.674,1742122.644,
45.675,1742530.813,
45.676,1742926.951,
45.677,1743311.081,
45.678,1743683.207,
45.679,1744043.317,
45.68,1744391.39,
45.681,1744727.403,
45.682,1745051.331,
45.683,1745363.161,
45.684,1745662.893,
45.685,1745950.543,
45.686,1746226.143,
45.687,1746489.746,
45.688,1746741.413,
45.689,1746981.216,
45.69,1747209.228,
45.691,1747425.522,
45.692,1747630.158,
45.693,1747823.186,
45.694,1748004.641,
45.695,1748174.546,
45.696,1748332.908,
45.697,1748479.728,
45.698,1748615.002,
45.699,1748738.728,
45.7,1748850.91,
45.701,1748951.007,
45.702,1749038.497,
45.703,1749113.449,
45.704,1749175.963,
45.705,1749226.168,
45.706,1749264.207,
45.707,1749290.22,
45.708,1749304.34,
45.709,1749306.675,
45.71,1749297.305,
45.711,1749276.273,
45.712,1749243.595,
45.713,1749199.257,
45.714,1749143.229,
45.715,1749075.473,
45.716,1748995.96,
45.717,1748904.672,
45.718,1748801.62,
45.719,1748686.842,
45.72,1748560.409,
45.721,1748422.418,
45.722,1748272.989,
45.723,1748112.254,
45.724,1747940.347,
45.725,1747757.393,
45.726,1747563.501,
45.727,1747358.755,
45.728,1747143.212,
45.729,1746916.904,
45.73,1746679.84,
45.731,1746432.014,
45.732,1746173.414,
45.733,1745904.031,
45.734,1745623.868,
45.735,1745332.948,
45.736,1745031.317,
45.737,1744719.047,
45.738,1744396.231,
45.739,1744062.983,
45.74,1743719.426,
45.741,1743365.686,
45.742,1743001.883,
45.743,1742628.124,
45.744,1742244.496,
45.745,1741851.066,
45.746,1741447.877,
45.747,1741034.957,
45.748,1740612.317,
45.749,1740179.966,
45.75,1739737.912,
45.751,1739286.173,
45.752,1738824.782,
45.753,1738353.792,
45.754,1737873.273,
45.755,1737383.318,
45.756,1736884.033,
45.757,1736375.534,
45.758,1735857.939,
45.759,1735331.362,
45.76,1734795.908,
45.761,1734251.666,
45.762,1733698.708,
45.763,1733137.087,
45.764,1732566.841,
45.765,1731987.999,
45.766,1731400.583,
45.767,1730804.614,
45.768,1730200.122,
45.769,1729587.148,
45.77,1728965.748,
45.771,1728335.994,
45.772,1727697.974,
45.773,1727051.789,
45.774,1726397.547,
45.775,1725735.36,
45.776,1725065.336,
45.777,1724387.575,
45.778,1723702.168,
45.779,1723009.188,
45.78,1722308.695,
45.781,1721600.737,
45.782,1720885.352,
45.783,1720162.572,
45.784,1719432.431,
45.785,1718694.965,
45.786,1717950.221,
45.787,1717198.258,
45.788,1716439.147,
45.789,1715672.972,
45.79,1714899.829,
45.791,1714119.819,
45.792,1713333.046,
45.793,1712539.612,
45.794,1711739.616,
45.795,1710933.142,
45.796,1710120.268,
45.797,1709301.056,
45.798,1708475.56,
45.799,1707643.825,
45.8,1706805.891,
45.801,1705922.809,
45.802,1704956.036,
45.803,1703907.451,
45.804,1702780.37,
45.805,1701579.124,
45.806,1700308.525,
45.807,1698973.277,
45.808,1697577.416,
45.809,1696123.854,
45.81,1694614.077,
45.811,1693048.042,
45.812,1691424.282,
45.813,1689740.187,
45.814,1687992.438,
45.815,1686177.52,
45.816,1684292.244,
45.817,1682334.226,
45.818,1680302.231,
45.819,1678196.376,
45.82,1676018.132,
45.821,1673770.161,
45.822,1671455.991,
45.823,1669079.592,
45.824,1666644.896,
45.825,1664155.341,
45.826,1661613.489,
45.827,1659020.764,
45.828,1656377.355,
45.829,1653682.276,
45.83,1650933.587,
45.831,1648128.729,
45.832,1645264.935,
45.833,1642339.663,
45.834,1639350.98,
45.835,1636297.863,
45.836,1633180.369,
45.837,1629999.665,
45.838,1626757.901,
45.839,1623457.964,
45.84,1620103.14,
45.841,1616696.725,
45.842,1613241.657,
45.843,1609740.19,
45.844,1606193.673,
45.845,1602602.459,
45.846,1598965.937,
45.847,1595282.695,
45.848,1591550.788,
45.849,1587768.068,
45.85,1583932.527,
45.851,1580042.621,
45.852,1576097.524,
45.853,1572097.274,
45.854,1568042.814,
45.855,1563935.898,
45.856,1559778.906,
45.857,1555574.571,
45.858,1551325.673,
45.859,1547034.729,
45.86,1542703.731,
45.861,1538333.951,
45.862,1533925.857,
45.863,1529479.128,
45.864,1524992.776,
45.865,1520465.355,
45.866,1515895.222,
45.867,1511280.82,
45.868,1506620.941,
45.869,1501914.94,
45.87,1497162.864,
45.871,1492365.495,
45.872,1487524.285,
45.873,1482641.215,
45.874,1477718.577,
45.875,1472758.728,
45.876,1467763.842,
45.877,1462735.685,
45.878,1457675.456,
45.879,1452583.704,
45.88,1447460.335,
45.881,1442304.698,
45.882,1437115.753,
45.883,1431892.273,
45.884,1426633.078,
45.885,1421337.248,
45.886,1416004.306,
45.887,1410634.325,
45.888,1405227.976,
45.889,1399786.482,
45.89,1394311.51,
45.891,1388804.999,
45.892,1383268.967,
45.893,1377705.301,
45.894,1372115.579,
45.895,1366500.928,
45.896,1360861.954,
45.897,1355198.692,
45.898,1349510.709,
45.899,1343797.24,
45.9,1338057.357,
45.901,1332286.65,
45.902,1326480.95,
45.903,1320640.065,
45.904,1314764.364,
45.905,1308854.77,
45.906,1302912.694,
45.907,1296939.889,
45.908,1290938.28,
45.909,1284909.757,
45.91,1278855.997,
45.911,1272778.304,
45.912,1266677.508,
45.913,1260553.929,
45.914,1254407.411,
45.915,1248237.411,
45.916,1242043.146,
45.917,1235823.763,
45.918,1229578.515,
45.919,1223306.918,
45.92,1217008.874,
45.921,1210684.732,
45.922,1204335.301,
45.923,1197961.787,
45.924,1191565.692,
45.925,1185148.671,
45.926,1178712.371,
45.927,1172258.281,
45.928,1165787.598,
45.929,1159301.144,
45.93,1152799.327,
45.931,1146282.162,
45.932,1139749.343,
45.933,1133200.354,
45.934,1126634.605,
45.935,1120051.579,
45.936,1113450.957,
45.937,1106832.726,
45.938,1100197.229,
45.939,1093545.186,
45.94,1086877.643,
45.941,1080195.899,
45.942,1073501.389,
45.943,1066795.556,
45.944,1060079.727,
45.945,1053355.003,
45.946,1046622.185,
45.947,1039881.74,
45.948,1033133.814,
45.949,1026378.283,
45.95,1019614.839,
45.951,1012843.106,
45.952,1006062.75,
45.953,999273.589,
45.954,992475.6783,
45.955,985669.3618,
45.956,978855.2844,
45.957,972034.3648,
45.958,965207.7322,
45.959,958376.6367,
45.96,951542.3468,
45.961,944706.0459,
45.962,937868.743,
45.963,931031.2086,
45.964,924193.9436,
45.965,917357.1837,
45.966,910520.94,
45.967,903685.0667,
45.968,896849.3487,
45.969,890013.5962,
45.97,883177.7328,
45.971,876341.8672,
45.972,869506.3381,
45.973,862671.7283,
45.974,855838.8452,
45.975,849008.673,
45.976,842182.3018,
45.977,835360.8451,
45.978,828545.3554,
45.979,821736.7503,
45.98,814935.7578,
45.981,808142.8879,
45.982,801358.4332,
45.983,794582.4985,
45.984,787815.0538,
45.985,781056.004,
45.986,774305.2651,
45.987,767562.8368,
45.988,760828.8627,
45.989,754103.669,
45.99,747387.7787,
45.991,740681.8991,
45.992,733986.8846,
45.993,727303.682,
45.994,720633.2632,
45.995,713976.5571,
45.996,707334.3884,
45.997,700707.4308,
45.998,694096.182,
45.999,687500.9612,
46,680921.931,
46.001,674355.2688,
46.002,667797.1939,
46.003,661247.9483,
46.004,654707.9392,
46.005,648177.7409,
46.006,641658.0747,
46.007,635149.7697,
46.008,628653.7095,
46.009,622170.7736,
46.01,615701.7798,
46.011,609247.4367,
46.012,602808.3108,
46.013,596384.8128,
46.014,589977.2057,
46.015,583585.6304,
46.016,577210.1474,
46.017,570850.7877,
46.018,564507.606,
46.019,558180.7292,
46.02,551870.3938,
46.021,545576.968,
46.022,539300.955,
46.023,533042.979,
46.024,526803.7573,
46.025,520584.0463,
46.026,514384.6122,
46.027,508206.1727,
46.028,502049.3593,
46.029,495914.6897,
46.03,489802.5546,
46.031,483713.2227,
46.032,477646.8595,
46.033,471603.5601,
46.034,465583.3902,
46.035,459586.4288,
46.036,453612.8082,
46.037,447662.746,
46.038,441736.5639,
46.039,435834.6927,
46.04,429957.6618,
46.041,424106.076,
46.042,418280.5824,
46.043,412481.8318,
46.044,406710.441,
46.045,400966.9588,
46.046,395251.8428,
46.047,389565.4474,
46.048,383908.0254,
46.049,378279.7432,
46.05,372680.7058,
46.051,367110.9892,
46.052,361570.6757,
46.053,356059.8863,
46.054,350578.8077,
46.055,345127.709,
46.056,339706.9466,
46.057,334316.9572,
46.058,328958.2404,
46.059,323631.3319,
46.06,318336.7731,
46.061,313075.0798,
46.062,307846.7146,
46.063,302652.0668,
46.064,297491.4414,
46.065,292365.0596,
46.066,287273.0697,
46.067,282215.5667,
46.068,277192.6182,
46.069,272204.2924,
46.07,267250.6857,
46.071,262331.9445,
46.072,257448.2798,
46.073,252599.9727,
46.074,247787.3694,
46.075,243010.8679,
46.076,238270.8972,
46.077,233567.8927,
46.078,228902.271,
46.079,224274.4065,
46.08,219684.615,
46.081,215133.1434,
46.082,210620.1694,
46.083,206145.8095,
46.084,201710.1338,
46.085,197313.187,
46.086,192955.011,
46.087,188635.6673,
46.088,184355.2551,
46.089,180113.9246,
46.09,175911.8815,
46.091,171749.3843,
46.092,167626.7341,
46.093,163544.2583,
46.094,159502.2903,
46.095,155501.1518,
46.096,151541.1291,
46.097,147622.4618,
46.098,143745.3337,
46.099,139909.8715,
46.1,136116.15,
46.101,132353.8015,
46.102,128612.8179,
46.103,124894.0223,
46.104,121198.482,
46.105,117527.388,
46.106,113881.9204,
46.107,110263.1197,
46.108,106671.7776,
46.109,103108.364,
46.11,99572.99748,
46.111,96065.4627,
46.112,92585.2708,
46.113,89131.75446,
46.114,85704.18333,
46.115,82301.88534,
46.116,78924.35622,
46.117,75571.34461,
46.118,72242.90104,
46.119,68939.3856,
46.12,65661.43438,
46.121,62409.88987,
46.122,59185.70555,
46.123,55989.8378,
46.124,52823.13965,
46.125,49686.27065,
46.126,46579.6337,
46.127,43503.34722,
46.128,40457.25502,
46.129,37440.97192,
46.13,34453.95794,
46.131,31495.61099,
46.132,28565.36491,
46.133,25662.78023,
46.134,22787.61556,
46.135,19939.87085,
46.136,17119.79734,
46.137,14327.87387,
46.138,11564.75334,
46.139,8831.187171,
46.14,6127.938372,
46.141,3455.694682,
46.142,814.9932742,
46.143,-1793.832782,
46.144,-4370.680494,
46.145,-6915.672295,
46.146,-9429.121845,
46.147,-11911.47642,
46.148,-14363.24317,
46.149,-16784.90833,
46.15,-19176.86381,
46.151,-21539.34678,
46.152,-23872.40189,
46.153,-26175.87014,
46.154,-28449.40522,
46.155,-30692.51459,
46.156,-32904.61898,
46.157,-35085.1225,
46.158,-37233.48333,
46.159,-39349.27612,
46.16,-41432.23769,
46.161,-43482.29074,
46.162,-45499.54264,
46.163,-47484.26046,
46.164,-49436.82559,
46.165,-51357.67509,
46.166,-53247.23712,
46.167,-55105.86966,
46.168,-56933.81031,
46.169,-58731.14338,
46.17,-60497.78832,
46.171,-62233.51115,
46.172,-63937.95505,
46.173,-65610.6876,
46.174,-67251.25679,
46.175,-68859.24891,
46.176,-70434.33999,
46.177,-71976.3347,
46.178,-73485.18758,
46.179,-74961.00442,
46.18,-76404.02377,
46.181,-77814.58199,
46.182,-79193.06638,
46.183,-80539.86318,
46.184,-81855.30721,
46.185,-83139.63986,
46.186,-84392.98083,
46.187,-85615.31676,
46.188,-86806.50822,
46.189,-87966.31323,
46.19,-89094.42427,
46.191,-90190.51323,
46.192,-91254.27835,
46.193,-92285.48685,
46.194,-93284.00767,
46.195,-94249.83049,
46.196,-95183.06849,
46.197,-96083.94515,
46.198,-96952.76717,
46.199,-97789.88733,
46.2,-98595.66239,
46.201,-99373.9103,
46.202,-100128.2334,
46.203,-100858.4905,
46.204,-101564.3629,
46.205,-102245.4047,
46.206,-102901.1088,
46.207,-103530.9804,
46.208,-104134.6061,
46.209,-104711.712,
46.21,-105262.2015,
46.211,-105786.1691,
46.212,-106283.8896,
46.213,-106755.7828,
46.214,-107202.3612,
46.215,-107624.1666,
46.216,-108021.7047,
46.217,-108395.3857,
46.218,-108745.4804,
46.219,-109072.0947,
46.22,-109375.1673,
46.221,-109654.4898,
46.222,-109909.7459,
46.223,-110140.5634,
46.224,-110346.574,
46.225,-110527.4696,
46.226,-110683.0511,
46.227,-110813.2607,
46.228,-110918.1956,
46.229,-110998.1009,
46.23,-111053.3437,
46.231,-111084.3714,
46.232,-111091.6611,
46.233,-111075.6665,
46.234,-111036.7689,
46.235,-110975.24,
46.236,-110891.2191,
46.237,-110784.7098,
46.238,-110655.5939,
46.239,-110503.6616,
46.24,-110328.6534,
46.241,-110130.3073,
46.242,-109908.4061,
46.243,-109662.8167,
46.244,-109393.5188,
46.245,-109100.6175,
46.246,-108784.3393,
46.247,-108445.0125,
46.248,-108083.0349,
46.249,-107698.8332,
46.25,-107292.8196,
46.251,-106865.3522,
46.252,-106416.7025,
46.253,-105947.0366,
46.254,-105456.4101,
46.255,-104944.7781,
46.256,-104412.0183,
46.257,-103857.9643,
46.258,-103282.4434,
46.259,-102685.3152,
46.26,-102066.505,
46.261,-101426.027,
46.262,-100763.997,
46.263,-100080.6301,
46.264,-99376.22651,
46.265,-98651.14592,
46.266,-97905.77529,
46.267,-97140.49379,
46.268,-96355.63981,
46.269,-95551.48429,
46.27,-94728.21378,
46.271,-93885.92515,
46.272,-93024.63242,
46.273,-92144.28454,
46.274,-91244.79141,
46.275,-90326.05456,
46.276,-89387.99841,
46.277,-88430.59782,
46.278,-87453.89849,
46.279,-86458.02766,
46.28,-85443.19391,
46.281,-84409.67641,
46.282,-83357.80527,
46.283,-82287.93567,
46.284,-81200.41961,
46.285,-80095.57874,
46.286,-78973.68206,
46.287,-77834.93125,
46.288,-76679.45524,
46.289,-75507.31478,
46.29,-74318.51594,
46.291,-73113.03471,
46.292,-71890.84742,
46.293,-70651.94781,
46.294,-69396.36744,
46.295,-68124.19313,
46.296,-66835.5757,
46.297,-65530.73227,
46.298,-64209.93769,
46.299,-62873.50973,
